"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2020-07-02","BEL","1","Dirt","Sharp Starr"," 1 ","1","2-1","Jose Ortiz","Horacio DePaz"
"2020-07-02","BEL","1","Dirt","La Kara Mia"," 2 ","2","3-1","Irad Ortiz, Jr.","Linda Rice"
"2020-07-02","BEL","1","Dirt","Cross Keys"," 3 ","3","6-1","Javier Castellano","Anthony Dutrow"
"2020-07-02","BEL","1","Dirt","Central Perk"," 4 ","4","8-1","Jose Lezcano","Linda Rice"
"2020-07-02","BEL","1","Dirt","Dancing Slippers"," 5 ","5","10-1","Dylan Davis","Robbie Davis"
"2020-07-02","BEL","1","Dirt","Calidad"," 6 ","6","5-2","Eric Cancel","Bruce Levine"
"2020-07-02","BEL","1","Dirt","Adriatic Holiday"," 7 ","7","12-1","Manuel Franco","Barclay Tagg"
"2020-07-02","BEL","2","Turf","Mission Command"," 1 ","1","8-1","Romero Maragh","Chad Summers"
"2020-07-02","BEL","2","Turf","Control Group"," 2 ","2","5-1","Luis Saez","Rudy Rodriguez"
"2020-07-02","BEL","2","Turf","True Gold"," 3 ","3","20-1","Joel Rosario","Charlton Baker"
"2020-07-02","BEL","2","Turf","Curlin's Legacy"," 4 ","4","20-1","Luis Cardenas","Patrick Kelly"
"2020-07-02","BEL","2","Turf","Blue Pigeon"," 5 ","5","6-1","Junior Alvarado","J. Sweezey"
"2020-07-02","BEL","2","Turf","Honorable Hero"," 6 ","6","8-1","Eric Cancel","John Toscano, Jr."
"2020-07-02","BEL","2","Turf","O Shea Can U See"," 7 ","7","2-1","Jose Lezcano","Linda Rice"
"2020-07-02","BEL","2","Turf","Catch a Cab"," 8 ","8","9-5","Irad Ortiz, Jr.","Michael Maker"
"2020-07-02","BEL","2","Turf","Nutzforboltz"," 9 ","9","5-2","Manuel Franco","Rob Atras"
"2020-07-02","BEL","3","Dirt","Blackjack Davey"," 1 ","1","2-1","Irad Ortiz, Jr.","Linda Rice"
"2020-07-02","BEL","3","Dirt","River Nile"," 2 ","2","8-1","Eric Cancel","George Weaver"
"2020-07-02","BEL","3","Dirt","Microsecond"," 3 ","3","5-2","Jose Ortiz","Todd Pletcher"
"2020-07-02","BEL","3","Dirt","Wakanda Forever"," 4 ","4","12-1","Luis Saez","Jeremiah Englehart"
"2020-07-02","BEL","3","Dirt","Pacific Jazz"," 5 ","5","8-1","Manuel Franco","Michelle Nevin"
"2020-07-02","BEL","3","Dirt","Royal Suspect"," 6 ","6","6-1","Kendrick Carmouche","Bruce Levine"
"2020-07-02","BEL","3","Dirt","Jade's Dream"," 7 ","7","7-2","Reylu Gutierrez","Michelle Nevin"
"2020-07-02","BEL","4","Dirt","Cairo Queen"," 1 ","1","8-1","Dylan Davis","Joseph Lee"
"2020-07-02","BEL","4","Dirt","Let's Maga"," 2 ","2","7-2","Luis Saez","Chris Englehart"
"2020-07-02","BEL","4","Dirt","Rousey"," 3 ","3","5-1","Manuel Franco","Edward Barker"
"2020-07-02","BEL","4","Dirt","Bella Invasion"," 4 ","4","30-1","Romero Maragh","Randi Persaud"
"2020-07-02","BEL","4","Dirt","Flashpackinbarbie"," 5 ","5","9-5","Jose Ortiz","Jorge Abreu"
"2020-07-02","BEL","4","Dirt","Wicked Title"," 6 ","6","3-1","Joel Rosario","Chad Summers"
"2020-07-02","BEL","4","Dirt","Dublinornothin"," 7 ","7","10-1","Reylu Gutierrez","Karl Grusmark"
