"Track","RaceNumber","HorsesRunning"
"ARP","4","12"
"ARP","8","9"
"BEL","1","9"
"BEL","4","9"
"BEL","5","14"
"BEL","6","11"
"BEL","9","16"
"CT","5","12"
"CT","8","10"
"DED","1","9"
"DED","4","12"
"DED","5","12"
"DED","6","12"
"DED","7","12"
"DED","8","11"
"DED","9","12"
"EVD","3","10"
"EVD","5","10"
"EVD","6","9"
"EVD","7","10"
"EVD","8","10"
"GP","4","11"
"GP","8","13"
"IND","2","13"
"IND","4","11"
"IND","5","9"
"IND","6","14"
"IND","9","10"
"KEE","4","9"
"KEE","6","11"
"KEE","7","15"
"KEE","8","15"
"KEE","9","16"
"KEE","10","11"
"LRL","2","14"
"LRL","4","9"
"LRL","5","15"
"LRL","6","12"
"LRL","7","9"
"LRL","9","12"
"PID","7","9"
"PID","8","12"
"RP","6","12"
"RP","7","10"
"RP","8","10"
"TDN","8","11"
