"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-07-13","CBY","WAIVER MAIDEN CLAIMING($25,000) ","2","Henry O'Henry","5-2"," 3 ","3","FTL","Latent Heat"
"2020-07-13","CBY","WAIVER MAIDEN CLAIMING($25,000) ","2","Twisted Magic","8-1"," 4 ","4","FTL","Magic Cat"
"2020-07-13","CBY","WAIVER MAIDEN CLAIMING($25,000) ","2","Worn a Bit","4-1"," 7 ","7","FTL","Timber Legend"
"2020-07-13","CBY","MAIDEN CLAIMING($5,000) ","5","Voomerang","10-1"," 8 ","8","FTL","Affirmatif"
"2020-07-13","DEL","MAIDEN SPECIAL WEIGHT ","3","Doodle Time","10-1"," 8 ","8","FTL","Uncle Mo"
"2020-07-13","DEL","MAIDEN SPECIAL WEIGHT ","4","Wicked Finn","2-1","1  ","3","FTL","Wicked Strong"
"2020-07-13","DEL","MAIDEN SPECIAL WEIGHT ","4","Omati","2-1","1A ","8","FTL","Not This Time"
"2020-07-13","DEL","MAIDEN SPECIAL WEIGHT ","4","Gallant George","4-1","3  ","2","FTL","Orb"
"2020-07-13","DEL","MAIDEN CLAIMING($40,000) ","6","Charraig Dhubh","6-1"," 1 ","1","FTL","Broken Vow"
"2020-07-13","DEL","MAIDEN CLAIMING($40,000) ","6","Twirling Thrill","4-1"," 4 ","4","FTL","Twirling Candy"
"2020-07-13","DEL","MAIDEN CLAIMING($40,000) ","6","Star of Shanghai","2-1"," 6 ","6","FTL","Shanghai Bobby"
"2020-07-13","FMT","MAIDEN CLAIMING($10,000) ","12","Big Bad Fred","12-1"," 9 ","9","FTL","Big Brown"
"2020-07-13","FMT","MAIDEN CLAIMING($10,000) ","12","Shadillac","6-1","10 ","10","FTL","Western Expression"
"2020-07-13","IND","ALLOWANCE OPTIONAL CLAIMING($25,000) ","2","Shelley's Gem","20-1"," 8 ","8","FTL","Tale of Ekati"
"2020-07-13","IND","MAIDEN SPECIAL WEIGHT ","3","English Rule","10-1"," 1 ","1","FTL","Road Ruler"
"2020-07-13","IND","MAIDEN SPECIAL WEIGHT ","3","Tiz Abby","20-1"," 8 ","8","FTL","Colonel John"
"2020-07-13","IND","MAIDEN SPECIAL WEIGHT ","6","Hard Night","7-5"," 8 ","8","FTL","Hard Spun"
"2020-07-13","LAD","MAIDEN CLAIMING($12,500) ","1","Herewecometogetyou","6-1"," 2 ","2","FTL","Sabercat"
"2020-07-13","LAD","MAIDEN CLAIMING($12,500) ","1","Our Last Shot","7-2"," 7 ","7","FTL","Half Ours"
"2020-07-13","LAD","MAIDEN CLAIMING($20,000) ","7","Kid's Silver King","20-1"," 4 ","4","FTL","Crowned King"
"2020-07-13","LAD","MAIDEN CLAIMING($20,000) ","7","Bobby Jr.","12-1"," 5 ","5","FTL","Indy"
"2020-07-13","LAD","MAIDEN CLAIMING($20,000) ","7","K D Street","9-2"," 7 ","7","FTL","Astrology"
"2020-07-13","LS","MAIDEN SPECIAL WEIGHT ","3","Into the Fire","4-1"," 1 ","1","FTL","Uncle Mo"
"2020-07-13","LS","MAIDEN SPECIAL WEIGHT ","3","Union Babe","20-1"," 2 ","2","FTL","Overanalyze"
"2020-07-13","LS","MAIDEN SPECIAL WEIGHT ","3","Julio Choice","20-1"," 3 ","3","FTL","Half Ours"
"2020-07-13","LS","MAIDEN SPECIAL WEIGHT ","3","Mopsicle","3-1"," 6 ","6","FTL","Liam's Map"
"2020-07-13","LS","MAIDEN SPECIAL WEIGHT ","3","Diem Now","6-1"," 7 ","7","FTL","Carpe Diem"
"2020-07-13","LS","MAIDEN SPECIAL WEIGHT ","3","Ms. Angelica","15-1"," 8 ","8","FTL","Bandbox"
"2020-07-13","LS","MAIDEN SPECIAL WEIGHT ","6","Witt's Coco","20-1"," 7 ","7","FTL","Penitent Man"
"2020-07-13","LS","MAIDEN SPECIAL WEIGHT ","8","Tiz Magic","8-1"," 1 ","1","FTL","Dialed In"
"2020-07-13","LS","MAIDEN SPECIAL WEIGHT ","8","Princessofchitown","12-1"," 2 ","2","FTL","Dialed In"
"2020-07-13","LS","MAIDEN SPECIAL WEIGHT ","8","Doha","12-1"," 5 ","5","FTL","Dialed In"
"2020-07-13","LS","MAIDEN SPECIAL WEIGHT ","8","Hatchet Gurl","5-2"," 6 ","6","FTL","Point of Entry"
"2020-07-13","LS","MAIDEN SPECIAL WEIGHT ","8","Texas Fugitive","15-1"," 7 ","7","FTL","Orb"
"2020-07-13","LS","MAIDEN SPECIAL WEIGHT ","8","Smiles Brave Lady","20-1"," 8 ","8","FTL","Home of the Brave"
"2020-07-13","LS","MAIDEN SPECIAL WEIGHT ","8","Willa Sue","7-2","10 ","10","FTL","Fury Kapcori"
"2020-07-13","PRX","MAIDEN SPECIAL WEIGHT ","8","Odds Are","15-1"," 2 ","2","FTL","Despite the Odds"
"2020-07-13","TDN","MAIDEN SPECIAL WEIGHT ","1","Brilliantbenny","6-1"," 2 ","2","FTL","Beau Classic"
"2020-07-13","TDN","MAIDEN SPECIAL WEIGHT ","8","Little Bita Smoke","12-1"," 7 ","7","FTL","Paddy O'Prado"
