"Track","RaceNumber","HorsesRunning"
"AQU","2","14"
"AQU","3","15"
"AQU","4","9"
"AQU","5","11"
"AQU","6","11"
"AQU","10","15"
"CD","1","14"
"CD","2","16"
"CD","3","13"
"CD","4","16"
"CD","5","16"
"CD","6","16"
"CD","7","12"
"CD","8","14"
"CD","11","14"
"CT","2","9"
"CT","5","10"
"CT","6","9"
"CT","7","10"
"CT","8","11"
"DED","1","9"
"DED","3","10"
"DED","5","9"
"DED","8","12"
"DED","9","10"
"DMR","1","11"
"DMR","3","14"
"DMR","7","11"
"DMR","8","10"
"DMR","9","15"
"EVD","1","9"
"EVD","3","10"
"EVD","8","10"
"FG","1","10"
"FG","4","15"
"FG","8","16"
"FG","9","9"
"FG","10","10"
"GG","4","11"
"HAW","3","9"
"HAW","5","9"
"HAW","6","10"
"HAW","8","10"
"LA","1","10"
"LA","3","10"
"LA","4","13"
"LA","7","10"
"LA","10","10"
"LRL","1","9"
"LRL","2","14"
"LRL","3","9"
"LRL","4","11"
"LRL","5","12"
"LRL","6","10"
"LRL","7","11"
"LRL","8","11"
"LRL","9","10"
"LS","2","9"
"LS","4","10"
"LS","5","10"
"LS","7","11"
"LS","9","10"
"LS","10","12"
"LS","11","10"
"LS","12","10"
"MVR","5","9"
"MVR","6","10"
"MVR","7","9"
"MVR","8","11"
"RP","7","10"
"RP","8","9"
"RP","9","11"
"TAM","4","11"
"TAM","6","14"
"TAM","8","10"
"TAM","9","10"
"TAM","10","11"
