"Track","RaceNumber","HorsesRunning"
"ALB","3","12"
"ALB","4","12"
"ALB","5","12"
"ALB","6","12"
"ALB","7","11"
"ALB","8","12"
"ALB","10","12"
"AP","6","9"
"AP","7","9"
"AP","8","10"
"CT","4","9"
"CT","5","9"
"CT","8","9"
"DEL","4","13"
"DEL","6","13"
"DEL","7","14"
"DMR","3","14"
"DMR","7","9"
"DMR","10","9"
"DMR","11","12"
"ELP","4","11"
"ELP","6","14"
"ELP","8","10"
"ELP","9","10"
"EVD","5","12"
"EVD","9","9"
"GG","7","9"
"GG","9","9"
"GG","10","12"
"GG","11","9"
"GIL","2","9"
"GIL","3","10"
"GIL","4","10"
"GIL","5","10"
"GIL","6","10"
"GIL","7","10"
"GIL","8","9"
"GIL","9","9"
"GIL","10","9"
"GP","1","14"
"GP","5","16"
"GP","7","10"
"GP","8","9"
"GP","9","10"
"GP","10","11"
"GP","11","9"
"GP","12","16"
"IND","1","9"
"IND","2","9"
"IND","3","9"
"IND","4","10"
"IND","5","10"
"IND","6","10"
"IND","7","10"
"IND","8","12"
"IND","9","9"
"IND","10","9"
"IND","11","9"
"IND","15","12"
"LAD","4","14"
"LRL","1","10"
"LRL","3","12"
"LRL","5","10"
"LRL","6","10"
"LRL","9","9"
"MTH","5","9"
"MTH","7","10"
"MTH","8","12"
"MTH","10","14"
"MTH","11","10"
"PRM","2","9"
"PRM","3","10"
"PRM","8","9"
"PRM","11","9"
"RUI","3","10"
"RUI","4","9"
"RUI","5","11"
"RUI","6","12"
"RUI","8","9"
"RUI","9","10"
"RUI","10","10"
"SAR","3","13"
"SAR","4","11"
"SAR","6","12"
"SAR","12","9"
"TDN","1","9"
"TDN","2","9"
"TDN","4","9"
"TDN","5","12"
"TDN","7","11"
"TDN","8","10"
"TDN","9","10"
"TDN","10","12"
"WYO","1","10"
"WYO","2","10"
"WYO","3","10"
"WYO","6","10"
"WYO","7","10"
"WYO","8","9"
