"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-08-19","ALB","MAIDEN SPECIAL WEIGHT ","1","Diabolical Might","7-1"," 2 ","2","FTL","Diabolical"
"2020-08-19","ALB","MAIDEN SPECIAL WEIGHT ","1","Who's Laughin Now","8-1"," 4 ","4","FTL","Laugh Track"
"2020-08-19","ALB","MAIDEN SPECIAL WEIGHT ","3","Bodie's Love","8-1"," 1 ","1","FTL","Bodemeister"
"2020-08-19","ALB","MAIDEN SPECIAL WEIGHT ","3","Haven's Joy","6-1"," 6 ","6","FTL","New Year's Day"
"2020-08-19","ALB","MAIDEN SPECIAL WEIGHT ","6","Toss the Flag","15-1"," 5 ","5","FTL","Silver Wagon"
"2020-08-19","ALB","MAIDEN SPECIAL WEIGHT ","6","Spinning Black","10-1","10 ","10","FTL","Spinning Touch"
"2020-08-19","BTP","MAIDEN CLAIMING($12,500) ","4","Andrea's Pride","9-2"," 2 ","2","FTL","Gio Ponti"
"2020-08-19","BTP","MAIDEN SPECIAL WEIGHT ","6","Mac Larned","15-1","4  ","5","FTL","Fort Larned"
"2020-08-19","CBY","MTA Sales Graduate Futurity","6","Shakelas Destiny","8-1"," 1 ","1","FTL","Kela"
"2020-08-19","CNL","CANCELLED ","1","Chasing Midnight",""," 3 ","3","FTL","Gone Clubbing"
"2020-08-19","CNL","CANCELLED ","5","Pleasant Wish",""," 2 ","2","FTL","Pleasant Strike"
"2020-08-19","CNL","CANCELLED ","6","Arrest Warrant",""," 2 ","2","FTL","Into Mischief"
"2020-08-19","CNL","CANCELLED ","6","Tete a Tete",""," 3 ","3","FTL","Malibu Moon"
"2020-08-19","CNL","CANCELLED ","8","Cainudothetwist",""," 2 ","2","FTL","Americain"
"2020-08-19","CNL","CANCELLED ","9","Wildcat","","12 ","12","FTL","Stormy Atlantic"
"2020-08-19","EVD","MAIDEN SPECIAL WEIGHT ","1","Seeking the Stars","15-1"," 1 ","1","FTL","Astrology"
"2020-08-19","EVD","MAIDEN SPECIAL WEIGHT ","1","Shacks River","15-1"," 2 ","2","FTL","Shackleford"
"2020-08-19","EVD","MAIDEN SPECIAL WEIGHT ","1","Grace's Gal","6-1"," 4 ","4","FTL","D'wildcat"
"2020-08-19","EVD","MAIDEN SPECIAL WEIGHT ","1","Mollys Flyin High","4-1"," 6 ","6","FTL","Custom for Carlos"
"2020-08-19","EVD","MAIDEN SPECIAL WEIGHT ","1","My Little Guera","12-1"," 7 ","7","FTL","Winslow Homer"
"2020-08-19","EVD","MAIDEN SPECIAL WEIGHT ","1","Our Starlet","20-1","10 ","10","FTL","Half Ours"
"2020-08-19","EVD","MAIDEN CLAIMING($5,000) ","9","Stunning Victory","20-1","10 ","10","FTL","D'wildcat"
"2020-08-19","FL","MAIDEN SPECIAL WEIGHT ","6","Tapit Happy John","10-1"," 7 ","7","FTL","Make Reservations"
"2020-08-19","FL","MAIDEN CLAIMING($12,500) ","8","Freud's Secret","3-1"," 6 ","6","FTL","Freud"
"2020-08-19","IND","MAIDEN SPECIAL WEIGHT ","5","Lavery","2-1"," 3 ","3","FTL","Munnings"
"2020-08-19","IND","MAIDEN SPECIAL WEIGHT ","5","Vinum","10-1"," 5 ","5","FTL","Carpe Diem"
"2020-08-19","IND","MAIDEN SPECIAL WEIGHT ","5","Jessup","7-2"," 6 ","6","FTL","Conveyance"
"2020-08-19","PEN","MAIDEN CLAIMING($7,500) ","7","Hitch Hiker","4-1"," 5 ","5","FTL","Jump Start"
"2020-08-19","PID","MAIDEN SPECIAL WEIGHT ","2","Watch Me Tango","8-1","11 ","11","FTL","Overanalyze"
"2020-08-19","PID","CLAIMING($12,500) ","5","Art Form","4-1"," 7 ","7","FTL","Temple City"
"2020-08-19","PID","MAIDEN CLAIMING($7,500) ","8","Lets Race Ladys","12-1","12 ","12","FTL","Sidney's Candy"
"2020-08-19","SAR","Michael G. Walsh Novice S.","1","Duc de Meran (FR)","8-1"," 7 ","7","FTL","Nathaniel*Ire"
"2020-08-19","SAR","MAIDEN CLAIMING($40,000) ","9","Gen Z","20-1"," 7 ","7","FTL","Tonalist"
"2020-08-19","TDN","ALLOWANCE ","7","Magical Justice","8-1"," 1 ","1","FTL","Flat Out"
