"Track","RaceNumber","HorsesRunning"
"AQU","1","10"
"AQU","2","11"
"AQU","3","9"
"AQU","5","15"
"AQU","6","10"
"AQU","9","11"
"AQU","10","16"
"CD","3","13"
"CD","4","12"
"CD","5","10"
"CD","6","11"
"CD","7","16"
"CD","8","14"
"CD","9","13"
"CD","10","11"
"CD","11","9"
"CD","12","15"
"DMR","3","11"
"DMR","5","14"
"DMR","8","9"
"DMR","9","13"
"FG","5","11"
"FG","6","10"
"FG","8","12"
"FG","9","13"
"GG","6","9"
"GG","9","10"
"HAW","5","9"
"HAW","6","9"
"HAW","7","10"
"HAW","8","9"
"LA","8","9"
"LA","10","9"
"LRL","4","9"
"LRL","5","10"
"LRL","6","9"
"ZIA","1","12"
"ZIA","2","12"
"ZIA","3","10"
"ZIA","4","10"
"ZIA","5","12"
"ZIA","9","10"
"ZIA","10","9"
