"Track","RaceNumber","HorsesRunning"
"BEL","2","10"
"BEL","4","9"
"BEL","5","10"
"BEL","6","11"
"BEL","7","13"
"BEL","10","16"
"CD","1","9"
"CD","2","9"
"CD","3","9"
"CD","4","15"
"CD","6","10"
"CD","7","14"
"CD","9","14"
"CD","10","9"
"CD","11","12"
"EQC","3","10"
"EQC","4","9"
"GG","8","9"
"GG","10","9"
"GPW","1","9"
"GPW","2","9"
"GPW","3","14"
"GPW","6","12"
"GPW","9","12"
"HAW","4","10"
"HAW","5","10"
"HAW","6","14"
"HAW","8","10"
"LA","8","10"
"LRL","2","16"
"LRL","3","9"
"LRL","4","10"
"LRL","5","16"
"LRL","6","13"
"LRL","7","16"
"LRL","8","10"
"LS","1","10"
"LS","2","12"
"LS","3","9"
"LS","4","10"
"LS","5","9"
"LS","6","9"
"LS","7","10"
"LS","8","9"
"LS","9","12"
"LS","10","12"
"LS","11","12"
"MNR","1","14"
"MNR","2","10"
"MNR","6","11"
"MNR","8","9"
"MNR","9","13"
"SA","2","9"
"SA","4","9"
"SA","6","9"
"SA","7","10"
"SA","11","10"
"WRD","2","9"
