"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-10-03","BEL","G1 Joe Hirsch Turf Classic S.","7","Master Piece (CHI)","8-1"," 2 ","2","FTL","Mastercraftsman*Ire"
"2020-10-03","BEL","G1 Joe Hirsch Turf Classic S.","7","Laccario (GER)","15-1"," 6 ","6","FTL","Scalo*GB"
"2020-10-03","EQC","MAIDEN SPECIAL WEIGHT ","2","Legalita","3-1"," 6 ","6","FTL","Gotham City"
"2020-10-03","EVD","MAIDEN CLAIMING($5,000) ","1","McV One Trick Pony","20-1"," 2 ","2","FTL","Tee Cos"
"2020-10-03","EVD","MAIDEN CLAIMING($5,000) ","1","Presleys Corona","8-1"," 5 ","5","FTL","Open Me a Corona"
"2020-10-03","EVD","MAIDEN ","4","Furyofbocephus","5-2","10 ","10","FTL","Furyofthewind"
"2020-10-03","EVD","MAIDEN ","6","Gt Is Earls Legacy","3-1"," 5 ","5","FTL","Sir Runaway Dash"
"2020-10-03","EVD","MAIDEN ","6","Royals Winning Lady","5-1","10 ","10","FTL","Zoomin for Bux"
"2020-10-03","EVD","MAIDEN ","8","Ttt Kas I Shine","5-1"," 3 ","3","FTL","Kas I Said So"
"2020-10-03","GG","MAIDEN SPECIAL WEIGHT ","7","Amiko Chow (IRE)","4-1"," 1 ","1","FTL","Lope de Vega*Ire"
"2020-10-03","GG","MAIDEN SPECIAL WEIGHT ","8","Legalita","3-1"," 6 ","6","FTL","Gotham City"
"2020-10-03","GPW","CLAIMING($10,500) ","8","Sancocho (MEX)","8-1"," 5 ","5","FTL","Di Giorgio*Arg"
"2020-10-03","HAW","MAIDEN SPECIAL WEIGHT ","3","Forty Pieces","5-2"," 2 ","2","FTL","Shackleford"
"2020-10-03","IND","TRIALS ","4","Df Fabulous Redneck","20-1"," 3 ","3","FTL","One Fabulous Eagle"
"2020-10-03","IND","TRIALS ","6","Mr Soprano","30-1"," 2 ","2","FTL","Mighty B Valiant"
"2020-10-03","IND","TRIALS ","6","Money Over Beaches","12-1"," 5 ","5","FTL","Escondido Beach"
"2020-10-03","IND","TRIALS ","9","Jess Perry Cash","30-1"," 8 ","8","FTL","Escondido Beach"
"2020-10-03","LA","MAIDEN ","3","Pennsylvania Ave","5-1"," 3 ","3","FTL","Capital Account"
"2020-10-03","LA","MAIDEN ","3","Call From Above","7-2"," 5 ","5","FTL","Indian Gods"
"2020-10-03","LA","MAIDEN ","7","Bacalar","15-1"," 5 ","5","FTL","Mr Jess Perry"
"2020-10-03","LS","MAIDEN CLAIMING($10,000) ","1","Cj Captain Crunch","30-1"," 8 ","8","FTL","Vodka Talkin"
"2020-10-03","LS","MAIDEN CLAIMING($5,000) ","2","Standoffish","20-1"," 3 ","3","FTL","Jess Fly With Me"
"2020-10-03","LS","MAIDEN CLAIMING($5,000) ","2","Texas Hold Him","20-1"," 5 ","5","FTL","Fast Dashin Dude"
"2020-10-03","LS","MAIDEN CLAIMING($5,000) ","2","Viva La Gulch","20-1"," 8 ","8","FTL","Viva La Zoom"
"2020-10-03","LS","ALLOWANCE ","3","RB DJUSTA BLASTT","20-1"," 7 ","7","FTL","Sand Blastt"
"2020-10-03","LS","MAIDEN ","12","Canelo Shake Em","20-1"," 2 ","2","FTL","Royal Shake Em"
"2020-10-03","MTH","MAIDEN SPECIAL WEIGHT ","3","Pulling Strings","10-1"," 1 ","1","FTL","Goldencents"
"2020-10-03","MTH","MAIDEN SPECIAL WEIGHT ","3","Sugar Happy","5-1"," 4 ","4","FTL","Runhappy"
"2020-10-03","MTH","MAIDEN SPECIAL WEIGHT ","3","Storm Charging","20-1"," 7 ","7","FTL","Will Take Charge"
"2020-10-03","MTH","MAIDEN SPECIAL WEIGHT ","3","Gone to Cabo","6-1"," 8 ","8","FTL","Outwork"
"2020-10-03","MTH","MAIDEN SPECIAL WEIGHT ","3","Montana Pretty","4-1"," 9 ","9","FTL","Frosted"
"2020-10-03","MTH","MAIDEN SPECIAL WEIGHT ","11","Blue Eyed Italian","12-1"," 6 ","6","FTL","El Padrino"
"2020-10-03","MTH","MAIDEN SPECIAL WEIGHT ","11","Alice Helen","30-1"," 7 ","7","FTL","Micromanage"
"2020-10-03","MTH","MAIDEN SPECIAL WEIGHT ","11","Singleberylbourbon","12-1"," 8 ","8","FTL","Chips Are Down"
"2020-10-03","PIM","Hilltop S.","4","Secret Time (GER)","10-1"," 6 ","6","FTL","Camacho*GB"
"2020-10-03","PIM","Hilltop S.","4","Shimmering (IRE)","10-1","10 ","10","FTL","Lope de Vega*Ire"
"2020-10-03","RP","MAIDEN CLAIMING($15,000) ","1","Barnacle Boy","6-1"," 1 ","1","FTL","Not Phone*Arg"
