"Track","RaceNumber","HorsesRunning"
"EVD","3","9"
"EVD","5","9"
"EVD","6","9"
"EVD","8","10"
"MVR","1","10"
"MVR","3","11"
"MVR","5","10"
"MVR","6","10"
"MVR","7","10"
"MVR","8","10"
"PEN","3","11"
"PEN","6","9"
"PRX","4","9"
"PRX","8","9"
"PRX","9","10"
"PRX","10","9"
"RP","5","10"
"RP","6","9"
"RP","8","9"
"TUP","3","9"
"TUP","4","10"
"TUP","6","9"
"TUP","7","11"
"TUP","8","9"
"ZIA","1","12"
"ZIA","2","12"
"ZIA","3","12"
"ZIA","5","10"
"ZIA","7","12"
"ZIA","9","9"
