"Track","RaceNumber","HorsesRunning"
"AQU","10","9"
"AQU","11","13"
"EQC","1","12"
"EQC","3","11"
"FON","2","9"
"FON","5","10"
"FON","6","10"
"FON","7","10"
"FON","8","10"
"FON","9","10"
"FON","10","10"
"GP","1","16"
"GP","6","10"
"GP","8","12"
"GP","9","9"
"GP","10","9"
"GP","11","14"
"HAW","5","9"
"HAW","8","10"
"HOU","2","14"
"HOU","3","11"
"HOU","5","11"
"HOU","6","14"
"HOU","7","14"
"HOU","9","10"
"HOU","10","12"
"KEE","3","13"
"KEE","4","13"
"KEE","5","11"
"KEE","8","13"
"KEE","11","9"
"LAD","3","10"
"LAD","5","10"
"LAD","6","10"
"LAD","7","10"
"MVR","8","10"
"OP","1","9"
"OP","2","9"
"OP","5","11"
"OP","8","9"
"OP","10","11"
"OP","12","9"
"RP","1","10"
"RP","2","10"
"RP","3","9"
"RP","6","9"
"RP","7","9"
"RP","8","9"
"SA","8","10"
"SA","10","9"
"SA","11","12"
"SA","12","11"
"TAM","5","10"
"TAM","6","14"
"TAM","7","9"
"TAM","8","11"
"TAM","9","10"
"TAM","10","10"
