"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-12-20","DED","1","Dirt","Spin Town"," 1 ","1","12-1","C.J. McMahon","Scott Gelner"
"2021-12-20","DED","1","Dirt","Golduster"," 2 ","2","3-1","Joe Stokes","Allen Landry"
"2021-12-20","DED","1","Dirt","The Big Show"," 3 ","3","6-1","Efigenio Ruiz","Mark Hibdon"
"2021-12-20","DED","1","Dirt","William Gustavo"," 4 ","4","5-1","Wallynette Rodriguez","Jose Ramirez"
"2021-12-20","DED","1","Dirt","Lightning Struck"," 5 ","5","4-1","Ty Kennedy","Steven Asmussen"
"2021-12-20","DED","1","Dirt","Charlie's Creed"," 6 ","6","12-1","Casey Fusilier","Victor Arceneaux"
"2021-12-20","DED","1","Dirt","Mr. G T O"," 7 ","7","20-1","Jairo Rodriguez","Adan Guzman"
"2021-12-20","DED","1","Dirt","Blue Cheese"," 8 ","8","20-1","Alex Birzer","Samuel Breaux"
"2021-12-20","DED","1","Dirt","Sport Coat"," 9 ","9","9-2","Timothy Thornton","Steven Asmussen"
"2021-12-20","DED","1","Dirt","Zoey's Hippie","10 ","10","10-1","Paulina Ramirez","Curley Fontenot"
"2021-12-20","DED","2","Dirt","Foursweetnieces","1  ","1","3-1","Joe Stokes","Dale White, Sr."
"2021-12-20","DED","2","Dirt","Bind On Earth","1A ","7","3-1","Joe Stokes","Dale White, Sr."
"2021-12-20","DED","2","Dirt","Be a Bandit"," 2 ","2","8-1","Vicente Del-Cid","Benjamin Zeno"
"2021-12-20","DED","2","Dirt","Da Due Run Run"," 3 ","3","5-1","Alex Birzer","Randy Pedigo"
"2021-12-20","DED","2","Dirt","Olivia's Duchess"," 4 ","4","10-1","Kevin Roman","Rowdy Morris"
"2021-12-20","DED","2","Dirt","Kick N Kiss"," 5 ","5","10-1","C.J. McMahon","Roland Patt, Jr."
"2021-12-20","DED","2","Dirt","Hopeitsamiracle"," 6 ","6","4-1","Timothy Thornton","Karl Broberg"
"2021-12-20","DED","2","Dirt","Balook","7  ","8","2-1","Ashley Broussard","Ricky Courville"
"2021-12-20","DED","3","Dirt","Miss Emma Jean"," 1 ","1","8-1","Jorge Guzman","Henry Johnson, Jr."
"2021-12-20","DED","3","Dirt","Diamonds Shining"," 2 ","2","5-1","C.J. McMahon","Scott Gelner"
"2021-12-20","DED","3","Dirt","Swift n' Stormy"," 3 ","3","15-1","Efigenio Ruiz","Isai Gonzalez"
"2021-12-20","DED","3","Dirt","Kellie Mae"," 4 ","4","15-1","Wallynette Rodriguez","Don Stemmans"
"2021-12-20","DED","3","Dirt","My Gal Charlotte"," 5 ","5","7-2","Ashley Broussard","Lee Thomas"
"2021-12-20","DED","3","Dirt","Mt Hopy"," 6 ","6","12-1","Casey Fusilier","Samuel Breaux"
"2021-12-20","DED","3","Dirt","Zipity"," 7 ","7","4-1","Paulina Ramirez","Kenneth Roberts, Sr."
"2021-12-20","DED","3","Dirt","World of Hurt"," 8 ","8","8-1","Thomas Pompell","Brett Brinkman"
"2021-12-20","DED","3","Dirt","My Sweet Sophia"," 9 ","9","9-2","Kevin Smith","Benard Chatters"
"2021-12-20","DED","3","Dirt","Point Me Out","10 ","10","15-1","Vicente Del-Cid","Doris Hebert"
"2021-12-20","DED","4","Dirt","Lost Gold"," 1 ","1","12-1","Thomas Pompell","Scott Gelner"
"2021-12-20","DED","4","Dirt","Prime Code"," 2 ","2","8-1","Kevin Roman","Steven Asmussen"
"2021-12-20","DED","4","Dirt","Escrow Style"," 3 ","3","2-1","Alex Birzer","Greg Tracy"
"2021-12-20","DED","4","Dirt","Rithmicallea"," 4 ","4","3-1","Timothy Thornton","Scott Gelner"
"2021-12-20","DED","4","Dirt","Dreamer's Delight"," 5 ","5","6-1","Ty Kennedy","Timothy Martin"
"2021-12-20","DED","4","Dirt","Wine to Roses"," 6 ","6","5-1","Wallynette Rodriguez","Jose Ramirez"
"2021-12-20","DED","4","Dirt","Palimonium"," 7 ","7","4-1","Devin Magnon","Rylee Grudzien"
"2021-12-20","DED","5","Dirt","Texas Rule"," 1 ","1","3-1","Devin Magnon","Rylee Grudzien"
"2021-12-20","DED","5","Dirt","Mr Leo"," 2 ","2","20-1","Don LeBlanc","Ronald Matthieu"
"2021-12-20","DED","5","Dirt","Driver"," 3 ","3","15-1","Ty Kennedy","Timothy Martin"
"2021-12-20","DED","5","Dirt","David's Grace"," 4 ","4","12-1","Daniel Flores","Patti Turner"
"2021-12-20","DED","5","Dirt","Hail Southern"," 5 ","5","6-1","Wallynette Rodriguez","Jose Ramirez"
"2021-12-20","DED","5","Dirt","Bobby Boots"," 6 ","6","20-1","Efigenio Ruiz","Mark Hibdon"
"2021-12-20","DED","5","Dirt","Max Bet"," 7 ","7","9-2","Vicente Del-Cid","Angel Medina"
"2021-12-20","DED","5","Dirt","Sugarland Express"," 8 ","8","8-1","Odilon Martinez","Patti Turner"
"2021-12-20","DED","5","Dirt","River King"," 9 ","9","6-1","Alexander Castillo","Nicholas Latour"
"2021-12-20","DED","5","Dirt","My Fortunate Son","10 ","10","7-2","Alex Birzer","Timothy Martin"
"2021-12-20","DED","6","Dirt","Desert Glow"," 1 ","1","7-2","C.J. McMahon","Tony Rengstorf"
"2021-12-20","DED","6","Dirt","Roseisalwaysrite"," 2 ","2","15-1","Vicente Del-Cid","Doris Hebert"
"2021-12-20","DED","6","Dirt","Mila's Kat"," 3 ","3","9-2","Joe Stokes","Samuel Breaux"
"2021-12-20","DED","6","Dirt","Catalina Queen"," 4 ","4","10-1","Jarred Journet","Lee Thomas"
"2021-12-20","DED","6","Dirt","Tricky Mom"," 5 ","5","6-1","Alex Birzer","Brett Brinkman"
"2021-12-20","DED","6","Dirt","Boston Belle"," 6 ","6","5-2","Casey Fusilier","Kearney Segura"
"2021-12-20","DED","6","Dirt","Our Liberina"," 7 ","7","3-1","Kevin Roman","Kenneth Roberts, Sr."
"2021-12-20","DED","7","Dirt","Miss Charlie Sioux"," 1 ","1","12-1","Alexander Castillo","Juan Larrosa"
"2021-12-20","DED","7","Dirt","Zoom Up"," 2 ","2","9-2","Ty Kennedy","Thomas Amoss"
"2021-12-20","DED","7","Dirt","Bow Bow Girl"," 3 ","3","4-1","Gerard Melancon","Chris Richard"
"2021-12-20","DED","7","Dirt","It'sfiftyshadetime"," 4 ","4","8-1","Kevin Roman","David Gomez"
"2021-12-20","DED","7","Dirt","Rush Hour Traffic"," 5 ","5","5-2","Timothy Thornton","Gary Scherer"
"2021-12-20","DED","7","Dirt","Saints N Muskets"," 6 ","6","3-1","Joe Stokes","Allen Landry"
"2021-12-20","DED","7","Dirt","Puye Timing"," 7 ","7","6-1","C.J. McMahon","Robertino Diodoro"
"2021-12-20","DED","8","Dirt","Chop Chop Charlie"," 1 ","1","7-2","Gerard Melancon","Chris Richard"
"2021-12-20","DED","8","Dirt","Wise Verdict"," 2 ","2","8-1","Thomas Pompell","Brett Brinkman"
"2021-12-20","DED","8","Dirt","Lover Boy"," 3 ","3","4-1","Alex Birzer","Chris Richard"
"2021-12-20","DED","8","Dirt","Pretty Creative"," 4 ","4","15-1","Kevin Roman","David Gomez"
"2021-12-20","DED","8","Dirt","Jackman"," 5 ","5","12-1","C.J. McMahon","Karl Broberg"
"2021-12-20","DED","8","Dirt","Mists of Time"," 6 ","6","5-2","Ty Kennedy","Thomas Amoss"
"2021-12-20","DED","8","Dirt","Beauregard"," 7 ","7","5-1","Timothy Thornton","Karl Broberg"
"2021-12-20","DED","8","Dirt","Hardcore Folklore"," 8 ","8","20-1","Kevin Smith","Patti Turner"
"2021-12-20","DED","8","Dirt","Flashing Angelbaby"," 9 ","9","12-1","Alexander Castillo","Brett Brinkman"
"2021-12-20","DED","8","Dirt","Muscadine","10 ","10","20-1","Vicente Del-Cid","Benjamin Zeno"
"2021-12-20","DED","8","Dirt","Freedomfi","11 ","11","8-1","Joe Stokes","Glenn Delahoussaye"
"2021-12-20","DED","9","Dirt","Hard Twist"," 1 ","1","15-1","Paulina Ramirez","Andrea Ali"
"2021-12-20","DED","9","Dirt","Sum Holiday"," 2 ","2","5-1","Timothy Thornton","Karl Broberg"
"2021-12-20","DED","9","Dirt","Da'money Alarm"," 3 ","3","4-1","Ty Kennedy","Samuel Breaux"
