"Track","RaceNumber","HorsesRunning"
"BEL","3","12"
"BEL","5","12"
"BEL","6","16"
"BEL","8","9"
"BEL","9","14"
"BEL","10","13"
"CT","7","9"
"CT","8","10"
"DED","1","10"
"DED","3","10"
"DED","5","10"
"DED","6","10"
"DED","7","10"
"DED","8","10"
"DED","9","10"
"DED","10","10"
"DEL","1","9"
"DEL","4","14"
"DEL","5","14"
"DEL","6","11"
"DEL","7","10"
"DEL","9","14"
"DEL","10","9"
"DMR","2","9"
"DMR","4","10"
"DMR","6","14"
"DMR","8","9"
"DMR","10","12"
"EVD","4","9"
"EVD","6","9"
"EVD","8","9"
"EVD","9","12"
"FMT","11","10"
"FMT","12","10"
"GP","1","11"
"GP","2","14"
"GP","4","10"
"GP","7","13"
"GP","10","9"
"GP","11","14"
"GP","12","12"
"KEE","1","10"
"KEE","2","13"
"KEE","3","13"
"KEE","5","9"
"KEE","6","15"
"KEE","9","13"
"KEE","10","11"
"LAD","1","9"
"LAD","3","10"
"LAD","5","12"
"LRL","1","12"
"LRL","4","9"
"LRL","5","16"
"LRL","6","9"
"LRL","7","15"
"LRL","8","11"
"LRL","10","14"
"LRL","11","9"
"MTH","4","12"
"MTH","7","12"
"MTH","9","10"
"MTH","10","12"
"MTH","11","13"
"PRM","2","11"
"PRM","3","10"
"PRM","8","12"
"PRM","10","9"
"PRM","11","9"
"RET","3","10"
"RET","4","9"
"RET","5","10"
"RET","6","10"
"RET","7","10"
"RET","8","10"
"RET","9","10"
"RET","10","10"
"RUI","1","12"
"RUI","2","9"
"RUI","3","9"
"RUI","4","9"
"RUI","5","10"
"RUI","6","9"
"RUI","7","9"
"RUI","8","12"
"RUI","10","12"
"RUI","11","9"
"WYO","1","10"
"WYO","6","10"
"WYO","7","10"
"WYO","8","10"
