"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-06-17","AP","1","All Weather Track","Red Hot Devil"," 1 ","1","6-1","Declan Carroll","Jon Cowan"
"2021-06-17","AP","1","All Weather Track","Talis Park Grad"," 2 ","2","9-2","Julio Felix","Antonio Meraz"
"2021-06-17","AP","1","All Weather Track","W W Candy"," 3 ","3","4-1","Edgar Perez","Scott Becker"
"2021-06-17","AP","1","All Weather Track","Jettin Out"," 4 ","4","8-5","Jareth Loveberry","Larry Rivelli"
"2021-06-17","AP","1","All Weather Track","One Putt Richie"," 5 ","5","7-2","Constantino Roman","Elias Lopez"
"2021-06-17","AP","1","All Weather Track","Radiant Castle"," 6 ","6","8-1","E. Baird","Larry Rivelli"
"2021-06-17","AP","2","All Weather Track","Tre Lee Divine"," 1 ","1","3-1","Eduardo Gallardo","Ingrid Mason"
"2021-06-17","AP","2","All Weather Track","Young Corbett"," 2 ","2","8-1","Javier Tavares","Leonard Slager"
"2021-06-17","AP","2","All Weather Track","Dark Ninja"," 3 ","3","5-2","Rocco Bowen","Thomas Swearingen"
"2021-06-17","AP","2","All Weather Track","Bel Bimbo"," 4 ","4","6-1","Julio Felix","Hugo Rodriguez"
"2021-06-17","AP","2","All Weather Track","Croce d'Oro"," 5 ","5","5-1","Isaiah Wiseman","Monte Beasley"
"2021-06-17","AP","2","All Weather Track","Elusive Force"," 6 ","6","7-2","Christopher Emigh","Hugo Rodriguez"
"2021-06-17","AP","2","All Weather Track","Grey Mask"," 7 ","7","10-1","Olaf Hernandez","Leonard Slager"
"2021-06-17","AP","3","Turf","Boom Box"," 1 ","1","9-2","Shannon Uske","David Reid"
"2021-06-17","AP","3","Turf","Magi"," 2 ","2","10-1","E. Baird","Eduardo Rodriguez"
"2021-06-17","AP","3","Turf","Mongol Bull"," 3 ","3","5-2","Edgar Perez","Bradlee Rainwater"
"2021-06-17","AP","3","Turf","J Z's Last Try"," 4 ","4","6-1","Carlos Ulloa","Ramon Aguayo"
"2021-06-17","AP","3","Turf","Power Cry"," 5 ","5","12-1","Javier Tavares","Leonard Slager"
"2021-06-17","AP","3","Turf","Dangersmymiddlname"," 6 ","6","15-1","Rocco Bowen","Roddina Barrett"
"2021-06-17","AP","3","Turf","Dom the Bomb"," 7 ","7","7-5","Jareth Loveberry","Larry Rivelli"
"2021-06-17","AP","4","All Weather Track","Khozie's Ghost"," 1 ","1","12-1","E. Baird","Scott Becker"
"2021-06-17","AP","4","All Weather Track","Threatlevelmidnite (GB)"," 2 ","2","7-2","Declan Carroll","Ethan West"
"2021-06-17","AP","4","All Weather Track","Silver Cloud"," 3 ","3","9-2","Rocco Bowen","Hugh Robertson"
"2021-06-17","AP","4","All Weather Track","Trumpet Lilly"," 4 ","4","8-5","Christopher Emigh","Cipriano Contreras"
"2021-06-17","AP","4","All Weather Track","Lily's Woofy"," 5 ","5","4-1","Jareth Loveberry","Wayne Catalano"
"2021-06-17","AP","4","All Weather Track","Let's Cruise"," 6 ","6","8-1","Julio Felix","Hugh Robertson"
"2021-06-17","AP","4","All Weather Track","She's Wandaful"," 7 ","7","10-1","Constantino Roman","Patti Miller"
"2021-06-17","AP","5","Turf","Stack Shack"," 1 ","1","6-1","Christopher Emigh","Anthony Granitz"
"2021-06-17","AP","5","Turf","Tiz Susan Ann"," 2 ","2","3-1","Constantino Roman","Elias Lopez"
"2021-06-17","AP","5","Turf","Double Dawn"," 3 ","3","8-1","Isaiah Wiseman","Dawn Martin"
"2021-06-17","AP","5","Turf","City Fun"," 4 ","4","4-1","Julio Felix","John Wainwright"
"2021-06-17","AP","5","Turf","April's Gem"," 5 ","5","9-2","Shannon Uske","David Reid"
"2021-06-17","AP","5","Turf","Maystart"," 6 ","6","5-2","Jareth Loveberry","Larry Rivelli"
"2021-06-17","AP","5","Turf","Varsity Flygirl"," 7 ","7","10-1","Declan Carroll","James Gulick"
"2021-06-17","AP","6","All Weather Track","Antecedence"," 1 ","1","7-2","Julio Felix","Alexis Claire"
"2021-06-17","AP","6","All Weather Track","Godsgift"," 2 ","2","20-1","Javier Tavares","Joel Zawitz"
"2021-06-17","AP","6","All Weather Track","Special Conquest"," 3 ","3","8-1","Eduardo Gallardo","Brian Cook"
"2021-06-17","AP","6","All Weather Track","Ballybrack Lass"," 4 ","4","5-2","Jareth Loveberry","Hugh Robertson"
"2021-06-17","AP","6","All Weather Track","Emily Bug"," 5 ","5","12-1","Isaiah Wiseman","Gary Delong"
"2021-06-17","AP","6","All Weather Track","Lady Creed"," 6 ","6","2-1","Rocco Bowen","Karyn Wittek"
"2021-06-17","AP","6","All Weather Track","Fancy Empress"," 7 ","7","9-2","Constantino Roman","Michael Reavis"
"2021-06-17","AP","7","Turf","Catnip Kitten"," 1 ","1","15-1","Rocco Bowen","Manny Perez"
"2021-06-17","AP","7","Turf","Risky Risky Risky"," 2 ","2","7-2","Declan Carroll","Patti Miller"
"2021-06-17","AP","7","Turf","Kuringai"," 3 ","3","6-1","Julio Felix","Michele Boyce"
"2021-06-17","AP","7","Turf","Seven Seventeen"," 4 ","4","8-1","Constantino Roman","Hutch Holsapple"
"2021-06-17","AP","7","Turf","Apollo U Anywhere"," 5 ","5","2-1","E. Baird","Manny Perez"
"2021-06-17","AP","7","Turf","Her Gold Mine"," 6 ","6","20-1","Javier Tavares","John Haran"
"2021-06-17","AP","7","Turf","Golden Lily"," 7 ","7","10-1","Isaiah Wiseman","Chris Banks"
"2021-06-17","AP","7","Turf","Romantic Attack"," 8 ","8","3-1","Jareth Loveberry","Vance Childers"
"2021-06-17","AP","8","Turf","Admiral Returns"," 1 ","1","15-1","Christopher Emigh","Frank Kirby"
"2021-06-17","AP","8","Turf","Red Hornet"," 2 ","2","6-1","Rocco Bowen","Anna Meah"
"2021-06-17","AP","8","Turf","Clemson Tiger"," 3 ","3","12-1","E. Baird","Michael Reavis"
"2021-06-17","AP","8","Turf","Ol Grey Ghost"," 4 ","4","7-2","Declan Carroll","Anthony Granitz"
"2021-06-17","AP","8","Turf","Duckdevil"," 5 ","5","5-1","Isaiah Wiseman","Monte Beasley"
"2021-06-17","AP","8","Turf","Soul Coaxing"," 6 ","6","3-1","Julio Felix","Hugh Robertson"
"2021-06-17","AP","8","Turf","Eye of the Cat"," 7 ","7","9-2","Jareth Loveberry","Wayne Catalano"
"2021-06-17","AP","8","Turf","Power Through"," 8 ","8","6-1","Constantino Roman","Chris Block"
"2021-06-17","BEL","1","Dirt","Surprise Boss"," 1 ","1","8-1","Jose Lezcano","Juan Vazquez"
"2021-06-17","BEL","1","Dirt","Silver Samurai"," 2 ","2","7-2","Javier Castellano","Kelly Breen"
"2021-06-17","BEL","1","Dirt","Juggler"," 3 ","3","9-5","Joel Rosario","Kelly Breen"
"2021-06-17","BEL","1","Dirt","Heart of Savino"," 4 ","4","15-1","Luis Cardenas","Amira Chichakly"
"2021-06-17","BEL","1","Dirt","Red Jet"," 5 ","5","30-1","Jalon Samuel","Chandradat Goberdhan"
"2021-06-17","BEL","1","Dirt","Coinage"," 6 ","6","1-1","Junior Alvarado","Mark Casse"
"2021-06-17","BEL","2","Turf","Here Comes Jackie","1  ","6","5-1","Joel Rosario","Orlando Noda"
"2021-06-17","BEL","2","Turf","Miss Liana","1A ","14","5-1"," Rider TBA","Orlando Noda"
"2021-06-17","BEL","2","Turf","Athwaaq","2  ","1","30-1","Luis Cardenas","Lolita Shivmangal"
"2021-06-17","BEL","2","Turf","Mongolian Humor","3  ","2","20-1","Benjamin Hernandez","Randi Persaud"
"2021-06-17","BEL","2","Turf","Bee Bit","4  ","3","9-2","Irad Ortiz, Jr.","Rob Atras"
"2021-06-17","BEL","2","Turf","Flashing Red","5  ","4","4-1","Javier Castellano","Thomas Morley"
"2021-06-17","BEL","2","Turf","Short Pour","6  ","5","6-1","Jose Lezcano","Mark Hennig"
"2021-06-17","BEL","2","Turf","Factoring"," 7 ","7","20-1","Eric Cancel","Michelle Nevin"
"2021-06-17","BEL","2","Turf","Awesome Indra"," 8 ","8","15-1","Luis Cardenas","Marvin Richards"
"2021-06-17","BEL","2","Turf","Vip Nation"," 9 ","9","5-2","Manuel Franco","Rudy Rodriguez"
"2021-06-17","BEL","2","Turf","Equal Measure","10 ","10","7-2","Jose Ortiz","Peter Miller"
"2021-06-17","BEL","2","Turf","Daria's Angel","11 ","11","5-2","Eric Cancel","Michael Miceli"
"2021-06-17","BEL","2","Turf","Ok Honey","12 ","12","6-1"," Rider TBA","Gregory DiPrima"
"2021-06-17","BEL","2","Turf","Cartwheel","13 ","13","7-2","Jose Lezcano","Mark Hennig"
