"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2020-09-16","ALB","1","Dirt","El Mafia"," 1 ","1","20-1","Jacquelyn Bobroff","Patrick Sanchez"
"2020-09-16","ALB","1","Dirt","Reel Em In"," 2 ","2","15-1","Don French","Tony Lello"
"2020-09-16","ALB","1","Dirt","Ima Saint Too"," 3 ","3","15-1","Jorge Bourdieu","Greg Green"
"2020-09-16","ALB","1","Dirt","Lincoln County Kid"," 4 ","4","8-1","Miguel Fuentes, Jr.","Robyne Draper"
"2020-09-16","ALB","1","Dirt","Champ Spirit"," 5 ","5","12-1","Luis Rodriguez","Rafael Barraza"
"2020-09-16","ALB","1","Dirt","Postmanfourtyeight"," 6 ","6","10-1","Jimmy Coates","Gary Cross"
"2020-09-16","ALB","1","Dirt","Tab Me Out"," 7 ","7","4-1","Enrique Gomez","Todd Fincher"
"2020-09-16","ALB","1","Dirt","Fred"," 8 ","8","6-1","Luis Fuentes","Simon Buechler"
"2020-09-16","ALB","1","Dirt","Flying Warrior"," 9 ","9","12-1","Francisco Amparan","James Padgett, II"
"2020-09-16","ALB","1","Dirt","Smooth Blues","10 ","10","6-1","Alfredo Sigala","Casey Lambert"
"2020-09-16","ALB","1","Dirt","Watford","11 ","11","9-2","Luis Negron","Dick Cappellucci"
"2020-09-16","ALB","1","Dirt","Premeditated Lily","12 ","12","15-1","Alejandro Medellin","Wesley Giles"
"2020-09-16","ALB","2","Dirt","Franks Dehere"," 1 ","1","6-1","Frank Reyes","Michael Barber"
"2020-09-16","ALB","2","Dirt","Reggie J"," 2 ","2","20-1","Jimmy Coates","Brent Young"
"2020-09-16","ALB","2","Dirt","Snow in the North"," 3 ","3","10-1","Francisco Amparan","Bernadette Barrios"
"2020-09-16","ALB","2","Dirt","Time to Rumble"," 4 ","4","8-1","Aldo Arboleda","Stephanie Esparza"
"2020-09-16","ALB","2","Dirt","Smoken Houdini"," 5 ","5","15-1","Ronney Betancourt","Jose Gonzalez"
"2020-09-16","ALB","2","Dirt","Pop Quiz"," 6 ","6","4-1","Alejandro Medellin","Jose Gonzalez"
"2020-09-16","ALB","2","Dirt","Golden Merger"," 7 ","7","10-1","Luis Fuentes","Simon Buechler"
"2020-09-16","ALB","2","Dirt","Masterclass"," 8 ","8","5-2","Luis Rodriguez","Lonnie Vaughn"
"2020-09-16","ALB","2","Dirt","Spinning Black"," 9 ","9","3-1","Luis Negron","Pedro Gomez"
"2020-09-16","ALB","3","Dirt","Sweet Parting"," 1 ","1","5-2","Jorge Bourdieu","Greg Green"
"2020-09-16","ALB","3","Dirt","Very Cherry"," 2 ","2","4-1","Luis Robletto","Anthony Blea, III"
"2020-09-16","ALB","3","Dirt","Attilas Gal"," 3 ","3","10-1","Frank Reyes","Jaime Aldavaz, Sr."
"2020-09-16","ALB","3","Dirt","Lady Black Jack"," 4 ","4","5-1","Alejandro Medellin","Jose Gonzalez"
"2020-09-16","ALB","3","Dirt","Pink Sky"," 5 ","5","2-1","Luis Rodriguez","Cesar Cornejo"
"2020-09-16","ALB","3","Dirt","Misty B Canyon"," 6 ","6","10-1","Enrique Gomez","Leroy Fincher"
"2020-09-16","ALB","3","Dirt","McCirca"," 7 ","7","15-1","Aldo Arboleda","Sherry Armstrong"
"2020-09-16","ALB","3","Dirt","Movin' On Bye"," 8 ","8","12-1","Luis Negron","Ever Olguin"
"2020-09-16","ALB","3","Dirt","Wages"," 9 ","9","10-1","Luis Fuentes","Rodney Richards"
"2020-09-16","ALB","4","Dirt","By Golly Who"," 1 ","1","12-1","Jimmy Coates","Alfredo Casillas"
"2020-09-16","ALB","4","Dirt","The Great Dome"," 2 ","2","12-1","Aldo Arboleda","Ramon Alvarez"
"2020-09-16","ALB","4","Dirt","Lake Pegasus"," 3 ","3","15-1","Ronney Betancourt","Alvaro Hinojos"
"2020-09-16","ALB","4","Dirt","Spurr One"," 4 ","4","6-1","Jose Leon","Bennie Woolley, Jr."
"2020-09-16","ALB","4","Dirt","Heza Maneater"," 5 ","5","10-1","Jorge Bourdieu","Sherry Armstrong"
"2020-09-16","ALB","4","Dirt","My Man Richie"," 6 ","6","5-1","Alejandro Medellin","Jose Gonzalez"
"2020-09-16","ALB","4","Dirt","Familiar Dream"," 7 ","7","15-1","Hector Aldrete","Diego Arroyo"
"2020-09-16","ALB","4","Dirt","Passing"," 8 ","8","5-2","Luis Negron","Justin Evans"
"2020-09-16","ALB","4","Dirt","R H Express"," 9 ","9","10-1","Jacquelyn Bobroff","Alejandro Chavez"
"2020-09-16","ALB","4","Dirt","Oil","10 ","10","4-1","Daniel Amaya","Dayson LaVanway"
"2020-09-16","ALB","4","Dirt","Shanghaied Roo","11 ","11","20-1","Luis Negron","Jesse Ramos"
"2020-09-16","ALB","4","Dirt","Del Argent","12 ","12","20-1","Jorge Bourdieu","Aniceto Alire"
"2020-09-16","ALB","5","Dirt","Mind Changer"," 1 ","1","15-1","Jose Leon","Bennie Woolley, Jr."
"2020-09-16","ALB","5","Dirt","Ambers Storm"," 2 ","2","15-1","Enrique Gomez","Todd Fincher"
"2020-09-16","ALB","5","Dirt","Lethal Entity"," 3 ","3","9-2","Miguel Perez","Jeff Hudson"
"2020-09-16","ALB","5","Dirt","So Pro"," 4 ","4","4-1","Alejandro Medellin","Ever Olguin"
"2020-09-16","ALB","5","Dirt","Red Cloud Express"," 5 ","5","15-1","Jorge Bourdieu","Nancy Summers"
"2020-09-16","ALB","5","Dirt","City Snicker"," 6 ","6","20-1","Frank Reyes","Dayson LaVanway"
