"Track","RaceNumber","HorsesRunning"
"AP","1","9"
"AP","3","9"
"AP","4","11"
"AP","5","11"
"AP","6","10"
"AP","7","12"
"AP","8","10"
"BEL","2","16"
"BEL","5","10"
"BEL","8","11"
"BEL","9","16"
"BTP","2","9"
"BTP","3","11"
"BTP","4","14"
"BTP","5","10"
"BTP","6","12"
"BTP","7","11"
"BTP","8","11"
"CD","4","11"
"CD","6","12"
"CD","7","10"
"CD","8","14"
"CD","9","15"
"CT","3","11"
"CT","4","9"
"CT","5","12"
"CT","6","9"
"CT","8","13"
"EQA","1","16"
"EQA","3","10"
"EQA","5","9"
"EVD","5","9"
"GG","3","10"
"GG","5","10"
"GG","6","10"
"GP","9","9"
"HOU","1","10"
"HOU","2","10"
"HOU","3","10"
"HOU","5","10"
"HOU","7","10"
"HOU","8","10"
"HOU","9","10"
"HOU","10","10"
"HPO","4","9"
"HPO","5","9"
"LS","1","9"
"LS","2","9"
"LS","5","12"
"LS","7","10"
"LS","8","10"
"LS","9","12"
"MTH","4","9"
"MTH","5","9"
"PEN","2","12"
"PEN","5","9"
"PEN","6","9"
"PEN","7","10"
"PEN","11","10"
"PIM","2","11"
"PIM","5","16"
"PIM","6","10"
"PIM","9","16"
"PRM","8","9"
"RP","1","10"
"RP","2","10"
"RP","4","10"
"RP","5","10"
"RP","6","10"
"RP","7","10"
"RP","8","10"
"RP","9","10"
"RP","10","12"
"RP","11","12"
"RP","12","10"
"RUI","1","9"
"RUI","2","10"
"RUI","3","9"
"RUI","4","9"
"RUI","5","9"
"RUI","6","10"
"RUI","7","9"
"RUI","8","9"
"RUI","9","10"
"RUI","10","10"
"RUI","11","9"
"RUI","12","10"
"RUI","13","10"
"RUI","14","10"
"RUI","15","10"
"RUI","16","9"
"SRP","1","12"
"SRP","4","12"
"SRP","5","10"
"SRP","8","12"
"SRP","9","11"
"SRP","10","11"
