"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-02-02","DED","1","Dirt","R and R Star"," 1 ","1","20-1","Jose Guerrero","Keith Bourgeois"
"2021-02-02","DED","1","Dirt","Honorarian"," 2 ","2","8-5","Joel Dominguez","Steven Asmussen"
"2021-02-02","DED","1","Dirt","Out Making Treble"," 3 ","3","10-1","Alexander Castillo","Donald Melancon"
"2021-02-02","DED","1","Dirt","Wheels Turning"," 4 ","4","6-1","Kevin Deaville","Charles Guilbeau"
"2021-02-02","DED","1","Dirt","Waypoint"," 5 ","5","4-1","Timothy Thornton","Juan Larrosa"
"2021-02-02","DED","1","Dirt","Bodemeister Wind"," 6 ","6","10-1","Wallynette Rodriguez","Kenneth Westlye"
"2021-02-02","DED","1","Dirt","Okudah"," 7 ","7","5-2","Diego Saenz","J. Desormeaux"
"2021-02-02","DED","2","Dirt","Shae's Day"," 1 ","1","10-1","Joel Dominguez","Eduardo Ramirez"
"2021-02-02","DED","2","Dirt","Real Brave"," 2 ","2","12-1","Bethany Taylor","Ceburn Baker, Jr."
"2021-02-02","DED","2","Dirt","Now You Rules"," 3 ","3","10-1","Kevin Smith","Thomas Nixon"
"2021-02-02","DED","2","Dirt","Mr True"," 4 ","4","6-1","Timothy Thornton","Mike Shamsie"
"2021-02-02","DED","2","Dirt","Andiamo Giacomo"," 5 ","5","2-1","Thomas Pompell","Brett Brinkman"
"2021-02-02","DED","2","Dirt","High Ridge"," 6 ","6","7-2","Gerardo Mora","Joseph Smith"
"2021-02-02","DED","2","Dirt","Titanium Pledge"," 7 ","7","5-1","Jose Guerrero","Enis Mouton"
"2021-02-02","DED","2","Dirt","Saber Run"," 8 ","8","8-1","Alex Birzer","Randy Pedigo"
"2021-02-02","DED","3","Dirt","Citation Bill"," 1 ","1","20-1","Alexander Castillo","Enis Mouton"
"2021-02-02","DED","3","Dirt","Hot Le Roy"," 2 ","2","8-1","Jansen Melancon","Roy Roberts"
"2021-02-02","DED","3","Dirt","Toe Bandit"," 3 ","3","15-1","Odilon Martinez","Nicholas Latour"
"2021-02-02","DED","3","Dirt","The Thimble"," 4 ","4","8-1","Thomas Pompell","Brett Brinkman"
"2021-02-02","DED","3","Dirt","Coast Guardsman"," 5 ","5","8-5","Jose Guerrero","Isai Gonzalez"
"2021-02-02","DED","3","Dirt","Oscar Choice"," 6 ","6","8-1","Gerardo Mora","Julio Ramirez"
"2021-02-02","DED","3","Dirt","Red Mamba"," 7 ","7","9-2","Diego Saenz","Patrick Devereux, Jr."
"2021-02-02","DED","3","Dirt","Little Can"," 8 ","8","12-1","Luis Batista","Samuel Breaux"
"2021-02-02","DED","3","Dirt","Friendofthecourt"," 9 ","9","4-1","Timothy Thornton","Andrea Ali"
"2021-02-02","DED","4","Dirt","Fast Dude"," 1 ","1","10-1","Diego Saenz","Rylee Grudzien"
"2021-02-02","DED","4","Dirt","Favorite Son"," 2 ","2","8-1","Jose Guerrero","Patti Turner"
"2021-02-02","DED","4","Dirt","Mayan Ghost"," 3 ","3","9-2","Gerardo Mora","Juan Larrosa"
"2021-02-02","DED","4","Dirt","Data Central"," 4 ","4","20-1","Casey Fusilier","Ronald Matthieu"
"2021-02-02","DED","4","Dirt","Charming Bullet"," 5 ","5","5-1","Kevin Smith","Phillip Dison"
"2021-02-02","DED","4","Dirt","Paint I Ain't"," 6 ","6","8-5","Gerard Melancon","Chris Richard"
"2021-02-02","DED","4","Dirt","Hezanothercorredor"," 7 ","7","20-1","Alexander Castillo","Henry West, Jr."
"2021-02-02","DED","4","Dirt","Flamin Fire"," 8 ","8","7-2","Thomas Pompell","Phillip Dison"
"2021-02-02","DED","5","Dirt","Kensley's Hippie"," 1 ","1","10-1","Jarred Journet","Kearney Segura"
"2021-02-02","DED","5","Dirt","Ipidate"," 2 ","2","20-1","Thomas Pompell","Houston Cormier"
"2021-02-02","DED","5","Dirt","Combat Command"," 3 ","3","20-1","Kevin Smith","Fletcher Player"
"2021-02-02","DED","5","Dirt","Chasin Gracie"," 4 ","4","6-1","Jose Guerrero","Katina Milburn"
"2021-02-02","DED","5","Dirt","Picacho Peak"," 5 ","5","3-1","Casey Fusilier","Victor Arceneaux"
"2021-02-02","DED","5","Dirt","Cryptozonic"," 6 ","6","4-1","Gerardo Mora","Joseph Foster"
"2021-02-02","DED","5","Dirt","Pat Me Down"," 7 ","7","15-1","Jorge Guzman","Jorge Lara"
"2021-02-02","DED","5","Dirt","Mucho Marvin"," 8 ","8","9-5","Gerard Melancon","Scott Gelner"
"2021-02-02","DED","5","Dirt","Victory Trip"," 9 ","9","15-1","Ashley Broussard","Lonnie Briley"
"2021-02-02","DED","6","Dirt","Realmente Calmada"," 1 ","1","7-2","Wallynette Rodriguez","Kenneth Weeks"
"2021-02-02","DED","6","Dirt","Zao's Dreams"," 2 ","2","2-1","Timothy Thornton","Rylee Grudzien"
