"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-03-10","CT","1","Dirt","Mandy"," 1 ","1","8-1","Antonio Lopez","Kimberly Graci"
"2021-03-10","CT","1","Dirt","Glorious Mystery"," 2 ","2","30-1","Sunday Diaz, Jr.","Michael Jones, Jr."
"2021-03-10","CT","1","Dirt","Dancing Destiny"," 3 ","3","3-5","Gerald Almodovar","Kevin Patterson"
"2021-03-10","CT","1","Dirt","Whycantthisbelove"," 4 ","4","8-1","Wesley Ho","Michael Sandoval"
"2021-03-10","CT","1","Dirt","Mary's Listed Next"," 5 ","5","6-1","Javier Rivera","Keturah Obed-Letts"
"2021-03-10","CT","1","Dirt","One Odd Story"," 6 ","6","5-1","Arnaldo Bocachica","Charles Frock"
"2021-03-10","CT","1","Dirt","Uncanny"," 7 ","7","10-1","Darius Thorpe","Stacey Viands"
"2021-03-10","CT","2","Dirt","Brilliant Ideas"," 1 ","1","20-1","Ramon Maldonado","Lofflin Downie"
"2021-03-10","CT","2","Dirt","Fibertown"," 2 ","2","6-1","Kelvin Morales","Anthony Rideoutt II"
"2021-03-10","CT","2","Dirt","Chestnut Lime"," 3 ","3","5-2","Luis Batista","Ronney Brown"
"2021-03-10","CT","2","Dirt","Tamaqua"," 4 ","4","10-1","Carlos Delgado","Manolo Mangual"
"2021-03-10","CT","2","Dirt","He Surprised Me"," 5 ","5","5-1","Gustavo Larrosa","Gary Williams, Jr."
"2021-03-10","CT","2","Dirt","Wish in the Castle"," 6 ","6","8-5","Victor Rodriguez","Cynthia Boys"
"2021-03-10","CT","2","Dirt","Ravin' Maven"," 7 ","7","6-1","Jerry Villegas","Vernon Greaves"
"2021-03-10","CT","3","Dirt","Crimson Ride"," 1 ","1","6-1","Brandon Whitacre","Amalio Garcia"
"2021-03-10","CT","3","Dirt","Used to Be Fun"," 2 ","2","9-5","Arnaldo Bocachica","Jeff Runco"
"2021-03-10","CT","3","Dirt","Zap Mama"," 3 ","3","20-1","Gerald Almodovar","Sherry Jackson"
"2021-03-10","CT","3","Dirt","Sarah Bellum"," 4 ","4","5-1","Antonio Lopez","John Carlisle"
"2021-03-10","CT","3","Dirt","Half Empty"," 5 ","5","5-2","Kelvin Morales","Anthony Farrior"
"2021-03-10","CT","3","Dirt","Blue Abbi Road"," 6 ","6","9-2","Sunday Diaz, Jr.","Aaron West"
"2021-03-10","CT","3","Dirt","Waterloo Rose"," 7 ","7","15-1","Victor Rodriguez","Edwin Tobin"
"2021-03-10","CT","3","Dirt","Royalandtoulouse"," 8 ","8","30-1","Keimar Trotman","John Capellini"
"2021-03-10","CT","4","Dirt","Willie the Whale"," 1 ","1","9-2","Luis Batista","Miguel Ramos Agosto"
"2021-03-10","CT","4","Dirt","Taneleer"," 2 ","2","12-1","Keimar Trotman","Dewayne Johnson"
"2021-03-10","CT","4","Dirt","Epic West"," 3 ","3","3-1","Gerald Almodovar","Kevin Patterson"
"2021-03-10","CT","4","Dirt","Pagan Smart"," 4 ","4","5-1","Kelvin Morales","Anthony Rideoutt II"
"2021-03-10","CT","4","Dirt","Youreoutofcontrol"," 5 ","5","6-1","Wesley Ho","Michael Sandoval"
"2021-03-10","CT","4","Dirt","Adios See Ya"," 6 ","6","12-1","Gustavo Larrosa","Ernesto Perez"
"2021-03-10","CT","4","Dirt","Frankee Merch"," 7 ","7","5-2","Jose Montano","Crystal Pickett"
"2021-03-10","CT","4","Dirt","Windsor Calling"," 8 ","8","20-1","Ramon Maldonado","Nelsi Roman-Salon"
"2021-03-10","CT","4","Dirt","Indus Valley Man"," 9 ","9","20-1","Wladimir Rocha","Kathleen Hamlin"
"2021-03-10","CT","5","Dirt","Jefferson County"," 1 ","1","5-1","Darius Thorpe","David Walters"
"2021-03-10","CT","5","Dirt","Eight of Diamonds"," 2 ","2","20-1","Sunday Diaz, Jr.","William Aylor, Jr."
"2021-03-10","CT","5","Dirt","Another Move"," 3 ","3","8-1","Javier Rivera","Lenworth Kirlew"
"2021-03-10","CT","5","Dirt","Iron Henry"," 4 ","4","30-1","Wladimir Rocha","Larry Myers"
"2021-03-10","CT","5","Dirt","Youcantfixstupid"," 5 ","5","10-1","Victor Rodriguez","Michael Atkins"
"2021-03-10","CT","5","Dirt","Windsor's Fun"," 6 ","6","4-1","Jerry Villegas","Brian Boyce"
"2021-03-10","CT","5","Dirt","Classy Smitty"," 7 ","7","7-5","Glenmore Mayhew","Douglas Adams"
"2021-03-10","CT","5","Dirt","One Two Punch"," 8 ","8","9-2","Wesley Ho","Javier Contreras"
"2021-03-10","CT","6","Dirt","Glad Moon (GER)"," 1 ","1","30-1","Jason Simpson","Arthur Tsiamis"
