"Track","RaceNumber","HorsesRunning"
"ARP","1","10"
"ARP","5","10"
"ARP","6","11"
"ARP","7","12"
"ARP","8","11"
"ARP","9","9"
"BEL","2","16"
"BEL","3","10"
"BEL","4","9"
"BEL","5","11"
"BEL","8","15"
"BEL","10","14"
"DED","1","12"
"DED","2","12"
"DED","3","12"
"DED","4","12"
"DED","5","11"
"DED","7","9"
"DED","8","12"
"DED","9","11"
"DED","10","11"
"DEL","6","10"
"DEL","7","10"
"DEL","8","9"
"EVD","5","9"
"EVD","6","10"
"EVD","7","10"
"EVD","8","10"
"FH","5","9"
"GP","3","9"
"GP","5","10"
"GP","6","9"
"GP","8","12"
"GP","10","10"
"HAW","6","14"
"HAW","8","9"
"KEE","2","12"
"KEE","3","15"
"KEE","5","9"
"KEE","6","15"
"KEE","8","10"
"KEE","9","10"
"KEE","10","16"
"LA","4","10"
"LRL","4","13"
"LRL","5","10"
"LRL","7","10"
"LS","2","9"
"LS","3","10"
"LS","4","10"
"LS","5","10"
"LS","6","12"
"LS","7","10"
"LS","8","10"
"LS","9","10"
"LS","10","12"
"RAS","1","12"
"RAS","2","20"
"RAS","4","10"
"RAS","5","10"
"RAS","6","23"
"RP","5","9"
"RP","6","12"
"RP","7","12"
"RP","8","9"
"RP","9","12"
"SA","1","9"
"SA","5","9"
"SA","8","10"
"SA","9","14"
"WRD","5","9"
"WRD","6","10"
"WRD","7","10"
"WRD","8","10"
"WRD","9","9"
