"Track","RaceNumber","HorsesRunning"
"AQU","2","11"
"AQU","4","9"
"AQU","6","12"
"AQU","7","10"
"AQU","9","13"
"CT","4","9"
"CT","5","9"
"CT","6","9"
"CT","8","13"
"FG","3","9"
"FG","5","11"
"FG","7","14"
"GP","1","9"
"GP","2","10"
"GP","5","9"
"GP","6","9"
"GP","7","12"
"GP","8","13"
"GP","10","9"
"GP","11","12"
"HOU","1","13"
"HOU","2","10"
"HOU","3","9"
"HOU","4","10"
"HOU","5","10"
"HOU","10","13"
"LRL","5","12"
"MVR","3","9"
"MVR","6","10"
"MVR","7","9"
"MVR","8","11"
"SA","3","9"
"SA","4","13"
"SA","6","14"
"SA","7","10"
"SA","10","10"
"TAM","6","9"
"TAM","7","11"
"TAM","8","11"
"TAM","9","12"
"TAM","10","11"
"TP","1","13"
"TP","2","9"
"TP","3","14"
"TP","4","12"
"TP","5","13"
"TP","6","9"
"TP","7","12"
"TP","8","14"
