"Track","RaceNumber","HorsesRunning"
"CD","10","9"
"CT","5","9"
"CT","6","9"
"CT","7","10"
"CT","8","12"
"DED","1","9"
"DED","2","10"
"DED","3","12"
"DED","4","9"
"DED","5","12"
"DED","6","11"
"DED","7","12"
"DED","8","10"
"DED","9","12"
"EVD","5","9"
"EVD","6","10"
"IND","6","10"
"IND","7","12"
"IND","8","13"
"IND","9","10"
"IND","11","10"
"IND","12","12"
"MNR","5","9"
"MNR","8","10"
"MVR","3","9"
"PEN","3","12"
"PEN","8","9"
"PRX","4","9"
"PRX","6","10"
"PRX","8","10"
"PRX","10","11"
"TUP","6","11"
"TUP","8","9"
