"Track","RaceNumber","HorsesRunning"
"ALB","1","12"
"ALB","2","12"
"ALB","3","12"
"ALB","4","12"
"ALB","5","12"
"ALB","6","10"
"ALB","7","12"
"ALB","8","12"
"ALB","9","9"
"ALB","10","12"
"AP","2","9"
"AP","3","11"
"AP","4","9"
"AP","5","11"
"AP","6","12"
"AP","7","14"
"AP","8","14"
"BEL","2","9"
"BEL","5","10"
"BEL","7","12"
"BEL","10","16"
"BTP","2","12"
"BTP","5","14"
"BTP","7","9"
"BTP","8","14"
"CD","7","9"
"CD","10","10"
"CT","2","9"
"CT","4","9"
"CT","5","9"
"CT","7","14"
"CT","8","12"
"EMD","10","9"
"EQA","1","10"
"EQA","2","9"
"EQA","3","12"
"EQA","4","10"
"EQA","5","9"
"GG","1","9"
"GG","3","9"
"GG","5","10"
"GG","6","9"
"GG","7","11"
"GG","8","9"
"GG","9","9"
"GP","1","10"
"GP","2","12"
"GP","5","9"
"GP","6","10"
"GP","7","10"
"GP","8","9"
"GP","9","12"
"LA","5","9"
"LRL","2","11"
"LRL","5","16"
"LRL","6","16"
"LRL","7","10"
"LRL","8","9"
"LRL","9","10"
"PEN","1","9"
"PEN","2","12"
"PEN","3","9"
"PEN","6","9"
"PRM","4","10"
"PRM","7","11"
"PRM","10","11"
"RP","2","11"
"RP","3","12"
"RP","4","12"
"RP","5","11"
"RP","6","9"
"RP","8","9"
"RP","9","12"
"WRD","3","10"
"WRD","4","10"
"WRD","7","10"
"WRD","8","10"
"WRD","9","9"
"WRD","11","10"
"WRD","12","10"
