"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-02-18","AQU","MAIDEN CLAIMING($20,000) ","1","Twisted Sunset","10-1"," 2 ","2","FTL","Twirling Candy"
"2021-02-18","AQU","MAIDEN CLAIMING($20,000) ","1","Mr Ghost","12-1"," 3 ","3","FTL","Ghostzapper"
"2021-02-18","AQU","STARTER OPTIONAL CLAIMING($50,000) ","2","Make It in Ny","6-1","1  ","1","FTL","Laoban"
"2021-02-18","AQU","MAIDEN CLAIMING($40,000) ","4","Patty O'Marc","5-1"," 2 ","2","FTL","Giant Surprise"
"2021-02-18","AQU","MAIDEN CLAIMING($40,000) ","4","Wicked Easy","3-1"," 5 ","5","FTL","Wicked Strong"
"2021-02-18","AQU","MAIDEN CLAIMING($25,000) ","8","In the Zone","5-2"," 2 ","2","FTL","Bustin Stones"
"2021-02-18","AQU","MAIDEN CLAIMING($25,000) ","8","Boo Who","10-1"," 7 ","7","FTL","Big Brown"
"2021-02-18","AQU","MAIDEN CLAIMING($25,000) ","8","Majestic Sky","9-2"," 9 ","9","FTL","Majestic City"
"2021-02-18","CT","MAIDEN SPECIAL WEIGHT ","5","Blue Abbi Road","10-1"," 6 ","6","FTL","Air Force Blue"
"2021-02-18","CT","MAIDEN SPECIAL WEIGHT ","5","Kinky Frolic","4-1","10 ","10","FTL","Bodemeister"
"2021-02-18","DED","MAIDEN CLAIMING($10,000) ","1","Priority Points","10-1"," 4 ","4","FTL","Apriority"
"2021-02-18","DED","MAIDEN CLAIMING($10,000) ","3","Fillmypockets","12-1","10 ","10","FTL","Closing Argument"
"2021-02-18","DED","MAIDEN CLAIMING($10,000) ","5","Akhnas","12-1"," 1 ","1","FTL","Medaglia d'Oro"
"2021-02-18","FG","MAIDEN CLAIMING($10,000) ","7","Okudah","8-1"," 2 ","2","FTL","Texas Red"
"2021-02-18","FG","MAIDEN SPECIAL WEIGHT ","8","Shackleford Strong","8-1"," 1 ","1","FTL","Shackleford"
"2021-02-18","FG","MAIDEN SPECIAL WEIGHT ","8","Desoto's War","6-1"," 2 ","2","FTL","Warrior's Reward"
"2021-02-18","FG","MAIDEN CLAIMING($10,000) ","9","Primeinterestrate","20-1"," 7 ","7","FTL","Interest Rate"
"2021-02-18","GP","MAIDEN CLAIMING($16,000) ","1","Allie and Jazzy","20-1","10 ","10","FTL","Big Blue Kitten"
"2021-02-18","GP","MAIDEN CLAIMING($20,000) ","4","Bertrada","8-1"," 5 ","5","FTL","Violence"
"2021-02-18","GP","MAIDEN CLAIMING($20,000) ","4","My Desdemona","4-1"," 7 ","7","FTL","Mineshaft"
"2021-02-18","GP","MAIDEN CLAIMING($20,000) ","5","Everthree","20-1"," 3 ","3","FTL","Outwork"
"2021-02-18","GP","MAIDEN CLAIMING($20,000) ","5","Jedi Jane","5-1"," 6 ","6","FTL","Uncaptured"
"2021-02-18","GP","MAIDEN CLAIMING($20,000) ","5","The Biggest One","8-1"," 7 ","7","FTL","Gone Astray"
"2021-02-18","GP","MAIDEN CLAIMING($20,000) ","5","Chispita","6-1"," 8 ","8","FTL","High Cotton"
"2021-02-18","GP","MAIDEN SPECIAL WEIGHT ","7","Iris the Empress","12-1"," 2 ","2","FTL","Empire Maker"
"2021-02-18","GP","MAIDEN SPECIAL WEIGHT ","7","Make Me Laugh","6-1"," 3 ","3","FTL","Distorted Humor"
"2021-02-18","GP","MAIDEN SPECIAL WEIGHT ","7","Check Twice","30-1"," 6 ","6","FTL","Union Rags"
"2021-02-18","GP","MAIDEN SPECIAL WEIGHT ","7","World Tour","9-2"," 9 ","9","FTL","Tourist"
"2021-02-18","GP","MAIDEN SPECIAL WEIGHT ","7","Will Take All","15-1","10 ","10","FTL","Will Take Charge"
"2021-02-18","GP","MAIDEN SPECIAL WEIGHT ","7","Sanura","12-1","12 ","12","FTL","Kitten's Joy"
"2021-02-18","HOU","MAIDEN CLAIMING($7,500) ","8","Mission Reality","3-1","1  ","3","FTL","Mission Impazible"
"2021-02-18","HOU","MAIDEN CLAIMING($7,500) ","8","Why Kenzly","20-1"," 4 ","4","FTL","Andanight"
"2021-02-18","HOU","MAIDEN SPECIAL WEIGHT ","9","Poquitomas","3-1"," 1 ","1","FTL","Into Mischief"
"2021-02-18","HOU","MAIDEN SPECIAL WEIGHT ","9","Kiddo Town","8-1"," 2 ","2","FTL","Speightstown"
"2021-02-18","HOU","MAIDEN SPECIAL WEIGHT ","9","Fashion Rage","5-2"," 3 ","3","FTL","Will Take Charge"
"2021-02-18","OP","CANCELLED ","1","Red Rocket Girl",""," 1 ","1","FTL","Laurie's Rocket"
"2021-02-18","OP","CANCELLED ","1","Cash Light",""," 2 ","2","FTL","Hightail"
"2021-02-18","OP","CANCELLED ","1","Nebraska Red",""," 4 ","4","FTL","Shadow Hawk"
"2021-02-18","OP","CANCELLED ","1","Olmagirl",""," 5 ","5","FTL","Risky Asset"
"2021-02-18","OP","CANCELLED ","1","Skadi",""," 6 ","6","FTL","Crossbow"
"2021-02-18","OP","CANCELLED ","1","Cozy Wish","","11 ","11","FTL","Mo for the Money"
"2021-02-18","OP","CANCELLED ","3","Cinnamon Victory",""," 4 ","4","FTL","Cinnamon Creek"
"2021-02-18","OP","CANCELLED ","3","Holding Pattern",""," 6 ","6","FTL","Hightail"
"2021-02-18","OP","CANCELLED ","3","One Way Street",""," 7 ","7","FTL","Street Strategy"
"2021-02-18","OP","CANCELLED ","3","Dancin Rocket","","11 ","11","FTL","Laurie's Rocket"
"2021-02-18","OP","CANCELLED ","3","Double Bogey","","12 ","12","FTL","Cinnamon Creek"
