"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-12-30","DED","MAIDEN SPECIAL WEIGHT ","3","Meet Kevin","15-1"," 2 ","2","FTL","Closing Argument"
"2020-12-30","DED","MAIDEN SPECIAL WEIGHT ","3","Lone Star Rebel","10-1"," 5 ","5","FTL","Lone Star Special"
"2020-12-30","DED","MAIDEN SPECIAL WEIGHT ","5","Pioneer Pride","20-1"," 6 ","6","FTL","Songandaprayer"
"2020-12-30","GP","MAIDEN SPECIAL WEIGHT ","6","Touring Egypt","6-1"," 1 ","1","FTL","Cairo Prince"
"2020-12-30","GP","MAIDEN SPECIAL WEIGHT ","6","Into Candy","3-1"," 6 ","6","FTL","Into Mischief"
"2020-12-30","MVR","MAIDEN SPECIAL WEIGHT ","3","Larsa","7-2"," 4 ","4","FTL","Birdrun"
"2020-12-30","MVR","MAIDEN SPECIAL WEIGHT ","3","Gimme Clearance","10-1"," 5 ","5","FTL","Cryptolight"
"2020-12-30","MVR","MAIDEN SPECIAL WEIGHT ","5","Deniro'srunforfun","8-1"," 3 ","3","FTL","Birdrun"
"2020-12-30","MVR","MAIDEN SPECIAL WEIGHT ","5","Flatterthecat","20-1"," 4 ","4","FTL","Cowtown Cat"
"2020-12-30","PEN","MAIDEN SPECIAL WEIGHT ","1","Trending Up","10-1","1  ","1","FTL","Kantharos"
"2020-12-30","PEN","MAIDEN SPECIAL WEIGHT ","1","Moon Meister","10-1","1A ","5","FTL","Bodemeister"
"2020-12-30","PEN","MAIDEN SPECIAL WEIGHT ","1","Colbaloaf","12-1","8  ","9","FTL","Will Take Charge"
"2020-12-30","PEN","MAIDEN CLAIMING($14,000) ","5","Chart Caller","9-2"," 3 ","3","FTL","Artie Schiller"
"2020-12-30","PEN","MAIDEN CLAIMING($14,000) ","5","Jeanmillie Scorese","4-1"," 4 ","4","FTL","Lord Shanakill"
"2020-12-30","PEN","MAIDEN CLAIMING($10,000) ","8","Dig It","15-1"," 3 ","3","FTL","Golddigger's Boy"
"2020-12-30","PEN","MAIDEN CLAIMING($10,000) ","8","Weallwegot","12-1"," 7 ","7","FTL","Jump Start"
"2020-12-30","PEN","MAIDEN CLAIMING($7,500) ","11","Cyberspace","20-1"," 4 ","4","FTL","Jump Start"
"2020-12-30","PRX","MAIDEN SPECIAL WEIGHT ","3","Celestial Pride","12-1","1  ","1","FTL","Ghostzapper"
"2020-12-30","PRX","ALLOWANCE OPTIONAL CLAIMING($50,000) ","5","Creative Love","15-1"," 1 ","1","FTL","Creative Cause"
"2020-12-30","PRX","ALLOWANCE OPTIONAL CLAIMING($50,000) ","5","Aegean Sea","5-1"," 5 ","5","FTL","Strong Mandate"
