"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-05-26","BTP","MAIDEN SPECIAL WEIGHT ","8","Run Brother Run","12-1"," 2 ","2","FTL","Brethren"
"2021-05-26","DED","MAIDEN ","1","Jessa Sizzlin","8-1"," 2 ","2","FTL","Sizzlin Cartel"
"2021-05-26","DED","MAIDEN ","1","Gpf Lawman","10-1"," 4 ","4","FTL","Feature Mr Bojangles"
"2021-05-26","DED","MAIDEN ","1","My Extra Corona","20-1"," 5 ","5","FTL","Open Me a Corona"
"2021-05-26","DED","MAIDEN ","1","Bjs Sirshoks Alot","10-1"," 6 ","6","FTL","Sir Runaway Dash"
"2021-05-26","DED","MAIDEN ","1","Fast Dashin Carter","5-1"," 7 ","7","FTL","Carters Cartel"
"2021-05-26","DED","MAIDEN ","1","Sir Runaway Hemp","8-1"," 8 ","8","FTL","Sir Runaway Dash"
"2021-05-26","DED","MAIDEN CLAIMING($10,000) ","3","Bp Thevaliantpolicy","20-1"," 1 ","1","FTL","Moonin the Eagle"
"2021-05-26","DED","MAIDEN CLAIMING($10,000) ","3","Quick Jets","8-1"," 2 ","2","FTL","Jet Black Patriot"
"2021-05-26","DED","MAIDEN ","7","Fast N Foxy","20-1"," 3 ","3","FTL","Separatist Firstdown"
"2021-05-26","DEL","MAIDEN SPECIAL WEIGHT ","3","Getting Lucky","5-1"," 1 ","1","FTL","Pioneerof the Nile"
"2021-05-26","DEL","MAIDEN SPECIAL WEIGHT ","3","Map the Moment","9-2"," 5 ","5","FTL","Liam's Map"
"2021-05-26","DEL","MAIDEN SPECIAL WEIGHT ","3","Contained","5-1","11 ","11","FTL","Flintshire*GB"
"2021-05-26","DEL","MAIDEN SPECIAL WEIGHT ","7","Super Sport","3-1"," 6 ","6","FTL","Not This Time"
"2021-05-26","DEL","MAIDEN SPECIAL WEIGHT ","10","Green Eyes","4-1"," 1 ","1","FTL","Imagining"
"2021-05-26","DEL","MAIDEN SPECIAL WEIGHT ","10","Christine's Cosmo","6-1"," 3 ","3","FTL","Khozan"
"2021-05-26","DEL","MAIDEN SPECIAL WEIGHT ","10","Mania","8-5"," 7 ","7","FTL","Run Away and Hide"
"2021-05-26","DEL","MAIDEN SPECIAL WEIGHT ","10","Kats in Charge","8-1"," 8 ","8","FTL","Hard Spun"
"2021-05-26","EVD","MAIDEN SPECIAL WEIGHT ","3","Eyeseemoney","15-1"," 4 ","4","FTL","Court Vision"
"2021-05-26","FL","MAIDEN SPECIAL WEIGHT ","4","Geraghty's Girl","15-1"," 2 ","2","FTL","Alpha"
"2021-05-26","FL","MAIDEN SPECIAL WEIGHT ","4","Not Now Donald","3-1"," 3 ","3","FTL","Soaring Empire"
"2021-05-26","FL","MAIDEN SPECIAL WEIGHT ","4","Secret Gal","20-1"," 5 ","5","FTL","Freud"
"2021-05-26","FL","MAIDEN SPECIAL WEIGHT ","8","Coming Storm","10-1"," 4 ","4","FTL","Here Comes Ben"
"2021-05-26","FL","MAIDEN SPECIAL WEIGHT ","8","Pleasedontbounce","20-1","8  ","9","FTL","Central Banker"
"2021-05-26","IND","MAIDEN CLAIMING($25,000) ","2","Roman Forum","10-1"," 4 ","4","FTL","Jimmy Creed"
"2021-05-26","IND","MAIDEN SPECIAL WEIGHT ","6","Amani's Lioness","7-2"," 2 ","2","FTL","Tapit"
"2021-05-26","IND","MAIDEN SPECIAL WEIGHT ","6","Caipirinha","12-1"," 8 ","8","FTL","Temple City"
"2021-05-26","IND","MAIDEN SPECIAL WEIGHT ","9","Troubled Justice","10-1"," 5 ","5","FTL","Dominus"
"2021-05-26","IND","MAIDEN SPECIAL WEIGHT ","9","Stand and Serve","15-1","12 ","12","FTL","Revolutionary"
"2021-05-26","IND","ALLOWANCE ","10","Milk Shake Baby","20-1"," 1 ","1","FTL","Shake Em Down Lo"
"2021-05-26","IND","MAIDEN ","11","Borntobefab","12-1"," 1 ","1","FTL","One Fabulous Eagle"
"2021-05-26","IND","MAIDEN ","11","Sarahs Violin","8-1"," 2 ","2","FTL","Encore"
"2021-05-26","IND","MAIDEN ","11","Runaway Pacific","7-2"," 3 ","3","FTL","Duponte"
"2021-05-26","IND","MAIDEN ","11","Call Me Miss Kate","15-1"," 4 ","4","FTL","Five Bar Cartel"
"2021-05-26","IND","MAIDEN ","11","Mr Michel","5-2"," 5 ","5","FTL","Kiss My Hocks"
"2021-05-26","IND","MAIDEN ","11","Jesses Beach","7-2"," 6 ","6","FTL","Escondido Beach"
"2021-05-26","IND","MAIDEN ","11","Midnite Beach","10-1"," 7 ","7","FTL","Escondido Beach"
"2021-05-26","IND","MAIDEN ","11","Lf Curly Two","12-1"," 8 ","8","FTL","One Famous Versace"
"2021-05-26","IND","MAIDEN ","11","Feature Miss Wagon","15-1"," 9 ","9","FTL","My Royal Wagon"
"2021-05-26","IND","MAIDEN ","11","Sixes Takin Cash","15-1","10 ","10","FTL","Jess Zoomin"
"2021-05-26","LAD","MAIDEN SPECIAL WEIGHT ","3","Flowers Apriority","8-1"," 4 ","4","FTL","Apriority"
"2021-05-26","LAD","MAIDEN SPECIAL WEIGHT ","3","Cats Easter Gift","15-1"," 5 ","5","FTL","Temple City"
"2021-05-26","LAD","MAIDEN SPECIAL WEIGHT ","3","Viola Star","7-2","10 ","10","FTL","Star Guitar"
"2021-05-26","MNR","MAIDEN SPECIAL WEIGHT ","5","Wild Oatsse","8-1"," 4 ","4","FTL","Shackleford"
"2021-05-26","MNR","MAIDEN SPECIAL WEIGHT ","5","Lea Me Alone","6-1"," 5 ","5","FTL","Lea"
"2021-05-26","PEN","MAIDEN CLAIMING($14,000) ","2","Mi Padrino","12-1"," 5 ","5","FTL","El Padrino"
"2021-05-26","PEN","MAIDEN CLAIMING($14,000) ","2","Deb's Gunfighter","8-1","8  ","9","FTL","Last Gunfighter"
"2021-05-26","PEN","MAIDEN SPECIAL WEIGHT ","5","Tip Top Tapper","2-1","1  ","2","FTL","Tapiture"
"2021-05-26","PEN","MAIDEN SPECIAL WEIGHT ","5","Miss Sprinkles","7-2","5  ","6","FTL","Smiling Tiger"
"2021-05-26","PEN","MAIDEN SPECIAL WEIGHT ","5","Cinco de Mandee","5-2","6  ","7","FTL","Courageous Cat"
"2021-05-26","PRX","MAIDEN CLAIMING($25,000) ","11","Victoria Belle","15-1"," 7 ","7","FTL","Bellamy Road"
"2021-05-26","WRD","MAIDEN CLAIMING($7,500) ","2","Shanghai Rosie","8-1"," 1 ","1","FTL","Shanghai Bobby"
"2021-05-26","WRD","MAIDEN CLAIMING($7,500) ","2","Meanerthanthedevil","20-1"," 4 ","4","FTL","Kick On"
