"Track","RaceNumber","HorsesRunning"
"BTP","7","11"
"BTP","8","11"
"DEL","2","10"
"DEL","3","14"
"DEL","6","11"
"DEL","8","9"
"EMD","7","10"
"FL","4","12"
"FL","5","11"
"FL","6","10"
"FL","7","11"
"FL","8","16"
"IND","2","9"
"IND","4","9"
"IND","6","10"
"IND","7","9"
"IND","8","9"
"IND","9","13"
"IND","10","10"
"MNR","1","11"
"MNR","5","9"
"MNR","7","10"
"MNR","9","10"
"PEN","1","10"
"PEN","2","12"
"PEN","3","11"
"PEN","9","9"
"PEN","11","9"
"PID","1","11"
"PID","2","10"
"PID","3","14"
"PID","4","14"
"PID","6","9"
"PID","8","14"
"PRX","2","10"
"PRX","3","10"
"PRX","4","13"
"PRX","5","9"
"PRX","6","11"
"PRX","7","13"
"PRX","10","11"
"TDN","8","9"
