"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-03-23","DED","MAIDEN CLAIMING($10,000) ","1","Sassy's Prospector","15-1"," 1 ","1","FTL","Rene's Prospector"
"2021-03-23","DED","MAIDEN CLAIMING($10,000) ","1","Unbridled Baby","12-1"," 7 ","7","FTL","Graydar"
"2021-03-23","DED","MAIDEN SPECIAL WEIGHT ","3","Sophie's Prayer","8-1"," 6 ","6","FTL","Songandaprayer"
"2021-03-23","LAD","MAIDEN ","1","Rl Strikeback","4-1"," 1 ","1","FTL","Mr Jess Perry"
"2021-03-23","LAD","MAIDEN ","1","Lil Mighty Dash","3-1"," 2 ","2","FTL","Mighty Corona"
"2021-03-23","LAD","MAIDEN ","1","Sorchaes Soldier","2-1"," 4 ","4","FTL","Bv Travelin Soldier"
"2021-03-23","LAD","MAIDEN ","1","Jess a Sweet Dream","15-1"," 5 ","5","FTL","One Sweet Jess"
"2021-03-23","LAD","MAIDEN ","1","Gias Dynasty","8-1"," 6 ","6","FTL","Fdd Dynasty"
"2021-03-23","LAD","MAIDEN ","1","Tapz Money","5-1"," 7 ","7","FTL","Sonic Zoom"
"2021-03-23","LAD","MAIDEN CLAIMING($5,000) ","3","Cc Waterr Back","8-1"," 1 ","1","FTL","Brace for Bernal"
"2021-03-23","LAD","MAIDEN ","5","Dlj Jess Thrill Me","15-1"," 1 ","1","FTL","The Louisiana Cartel"
"2021-03-23","LAD","MAIDEN ","5","Kissnkick","20-1"," 6 ","6","FTL","Heza Fast Dash"
"2021-03-23","LAD","MAIDEN ","5","Im No Stranger","9-2","10 ","10","FTL","Coronas Leaving You"
"2021-03-23","LAD","MAIDEN ","7","Sir Run a Lot","12-1"," 1 ","1","FTL","Sir Runaway Dash"
"2021-03-23","MVR","MAIDEN SPECIAL WEIGHT ","3","Glorious Glitter","15-1"," 7 ","7","FTL","Tidal Volume"
"2021-03-23","PRX","MAIDEN SPECIAL WEIGHT ","9","Bizzy Gillespie","15-1"," 4 ","4","FTL","Fed Biz"
"2021-03-23","WRD","MAIDEN CLAIMING($7,500) ","5","Markantony'squeen","5-1"," 3 ","3","FTL","Pioneerof the Nile"
