"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-11-02","FL","1","Dirt","Thanxforlastnite"," 1 ","1","8-1","John Berrios","Harris Dukes"
"2021-11-02","FL","1","Dirt","Granderella"," 2 ","2","8-1","Michael Davila, Jr.","Louis Sirianni"
"2021-11-02","FL","1","Dirt","Dr Ruthless"," 3 ","3","3-1","Carlos Camilo","Rafael Rohena"
"2021-11-02","FL","1","Dirt","Ma Meatloaf"," 4 ","4","5-2","Rodolfo Ignacio","Arcadio Lopez"
"2021-11-02","FL","1","Dirt","Diamond N Simon"," 5 ","5","9-5","Jose Baez","Dylan Clarke"
"2021-11-02","FL","1","Dirt","Traipse in Utopia"," 6 ","6","6-1","Emanuel De Diego","James Wright"
"2021-11-02","FL","2","Dirt","Mellman"," 1 ","1","5-1","Emanuel De Diego","Stephen Ubbink"
"2021-11-02","FL","2","Dirt","Classy Papa"," 2 ","2","4-1","Samuel Cardona","Brooke Ficarella"
"2021-11-02","FL","2","Dirt","Got to Like It"," 3 ","3","12-1","John Berrios","Edward Babcock"
"2021-11-02","FL","2","Dirt","Bowing Snowman"," 4 ","4","2-1","Joel Sone","Thomas Muller, Sr."
"2021-11-02","FL","2","Dirt","J P's Song"," 5 ","5","5-2","John Davila, Jr.","Chris Englehart"
"2021-11-02","FL","2","Dirt","Plea Bargain"," 6 ","6","12-1","Harry Hernandez","Michael LeCesse"
"2021-11-02","FL","2","Dirt","Peak'n Pook"," 7 ","7","6-1","Jacqueline Davis","Timothy Murphy"
"2021-11-02","FL","3","Dirt","Purple Malinda"," 1 ","1","5-1","Nazario Alvarado","Luis Gutierrez"
"2021-11-02","FL","3","Dirt","Kastanyas"," 2 ","2","10-1","Carlos Camilo","Rachel Sells"
"2021-11-02","FL","3","Dirt","My Maggie"," 3 ","3","2-1","Samuel Cardona","M. Ferraro"
"2021-11-02","FL","3","Dirt","As You Were"," 4 ","4","6-1","Jacqueline Davis","Rachel Sells"
"2021-11-02","FL","3","Dirt","Midnight Mindset"," 5 ","5","3-1","Oscar Gomez","Paul Barrow"
"2021-11-02","FL","3","Dirt","Count On Friends"," 6 ","6","5-2","Andre Worrie","Christopher Progno"
"2021-11-02","FL","4","Dirt","A Colt Named Susie"," 1 ","1","12-1","Emanuel De Diego","Ralph D'Alessandro"
"2021-11-02","FL","4","Dirt","Jacoba"," 2 ","2","3-1","Samuel Cardona","Brooke Ficarella"
"2021-11-02","FL","4","Dirt","Somethingtotellyou"," 3 ","3","1-1","Tammi Piermarini","Karl Grusmark"
"2021-11-02","FL","4","Dirt","Dancers for Token"," 4 ","4","7-2","Kevin Navarro","Jonathan Buckley"
"2021-11-02","FL","4","Dirt","America's Justice"," 5 ","5","6-1","Joel Cruz","Beth Miller-Saul"
"2021-11-02","FL","4","Dirt","Bellagio"," 6 ","6","10-1","Harry Hernandez","Michael Ferraro"
"2021-11-02","FL","5","Dirt","Starship Gotham","1  ","5","12-1","Joel Cruz","Rafael Rohena"
"2021-11-02","FL","5","Dirt","Globaltroublecoco","1A ","7","12-1","Joel Cruz","Rafael Rohena"
"2021-11-02","FL","5","Dirt","Oliver's Fortune","2  ","1","10-1","Emanuel De Diego","Ralph D'Alessandro"
"2021-11-02","FL","5","Dirt","K and G","3  ","2","8-1","Wilfredo Rohena","Brent Bond"
"2021-11-02","FL","5","Dirt","Sea Captain","4  ","3","3-1","Harry Hernandez","Beth Miller-Saul"
"2021-11-02","FL","5","Dirt","Johnny Fontaine","5  ","4","2-1","Oscar Gomez","Paul Barrow"
"2021-11-02","FL","5","Dirt","Interstate"," 6 ","6","7-2","Andre Worrie","Michael Ferraro"
"2021-11-02","FL","5","Dirt","Bourbon Brown","7  ","8","6-1","Luis Perez","M. Ferraro"
"2021-11-02","FL","6","Dirt","Out of Tune"," 1 ","1","4-1","Tammi Piermarini","Karl Grusmark"
"2021-11-02","FL","6","Dirt","Bureaucrat"," 2 ","2","3-1","Jose Baez","Jonathan Buckley"
"2021-11-02","FL","6","Dirt","Triton's Song"," 3 ","3","10-1","Jacqueline Davis","Tina Chamberlin"
"2021-11-02","FL","6","Dirt","Hangout"," 4 ","4","6-1","Rodolfo Ignacio","Kathleen Mastin"
"2021-11-02","FL","6","Dirt","Totally Psyched"," 5 ","5","12-1","Harry Hernandez","Charlton Baker"
"2021-11-02","FL","6","Dirt","Production Credit"," 6 ","6","6-1","Emanuel De Diego","Ralph D'Alessandro"
"2021-11-02","FL","6","Dirt","Holy Cowboy"," 7 ","7","15-1","Oscar Gomez","Debra Breed"
"2021-11-02","FL","6","Dirt","Molcajete"," 8 ","8","5-2","Joel Cruz","Paul Barrow"
"2021-11-02","FL","7","Dirt","Smooth Operation"," 1 ","1","6-1","Harry Hernandez","Michael Ferraro"
"2021-11-02","FL","7","Dirt","Whistling Birds"," 2 ","2","5-2","John Davila, Jr.","Chris Englehart"
"2021-11-02","FL","7","Dirt","Simply"," 3 ","3","2-1","Kevin Navarro","Jonathan Buckley"
"2021-11-02","FL","7","Dirt","Fleet Irish"," 4 ","4","12-1","Oscar Gomez","Rachel Sells"
"2021-11-02","FL","7","Dirt","This Cat Can Fly"," 5 ","5","5-1","Andre Worrie","Jeffrey Englehart"
"2021-11-02","FL","7","Dirt","Run for Boston"," 6 ","6","8-1","Joel Cruz","Beth Miller-Saul"
"2021-11-02","FL","7","Dirt","Bustin the Rules"," 7 ","7","4-1","Luis Perez","Charlton Baker"
"2021-11-02","FL","8","Dirt","Mission Wrapitup"," 1 ","1","5-2","John Davila, Jr.","Chris Englehart"
"2021-11-02","FL","8","Dirt","Honor Thy Secret"," 2 ","2","15-1","Jose Baez","Kathleen Babcock"
"2021-11-02","FL","8","Dirt","Straight Eight"," 3 ","3","7-2","Andre Worrie","Jeremiah Englehart"
"2021-11-02","FL","8","Dirt","Who Is Jarett"," 4 ","4","12-1","Emanuel De Diego","Timothy Murphy"
"2021-11-02","FL","8","Dirt","Isabella's Magic"," 5 ","5","10-1","Jacqueline Davis","Julie Smith"
"2021-11-02","FL","8","Dirt","Evrybodyluvsnorman"," 6 ","6","8-1","Joel Cruz","Paul Barrow"
"2021-11-02","FL","8","Dirt","Trigger Pull"," 7 ","7","4-1","Harry Hernandez","M. Ferraro"
"2021-11-02","FL","8","Dirt","Ringgood"," 8 ","8","6-1","Wilfredo Rohena","Brent Bond"
"2021-11-02","GRP","1","Dirt","Tm Racy Silverbullet"," 1 ","1","8-1","Jose Figueroa","Treece Figueroa"
"2021-11-02","GRP","1","Dirt","Laflor Vonita"," 2 ","2","9-2","Hugo Herrera","Roberto Herrera"
"2021-11-02","GRP","1","Dirt","Js Fast N Sexy"," 3 ","3","8-1","Jaime Lopez","Jaime Leon"
"2021-11-02","GRP","1","Dirt","Hot Flash Hitter"," 4 ","4","6-1","Alex Anaya","Kyndra McKinney"
"2021-11-02","GRP","1","Dirt","Madison County Line"," 5 ","5","4-1","Martin Osuna","Hector Magallanes"
