"Track","RaceNumber","HorsesRunning"
"AQU","4","9"
"AQU","6","9"
"AQU","7","9"
"AQU","9","13"
"CT","4","9"
"CT","5","9"
"CT","6","10"
"CT","8","9"
"EQC","1","10"
"EQC","3","9"
"FG","1","10"
"FG","4","10"
"FG","5","13"
"FG","7","10"
"FG","9","12"
"FG","10","11"
"GP","1","15"
"GP","2","12"
"GP","3","12"
"GP","5","14"
"GP","6","13"
"GP","7","10"
"GP","8","12"
"GP","10","11"
"GP","11","12"
"GP","12","12"
"HOU","5","10"
"HOU","9","9"
"LAD","2","10"
"LAD","3","10"
"LAD","5","10"
"LAD","7","10"
"MVR","6","10"
"MVR","7","12"
"MVR","8","9"
"OP","1","14"
"OP","2","12"
"OP","3","12"
"OP","4","9"
"OP","5","14"
"OP","7","11"
"OP","8","12"
"OP","9","14"
"SA","1","11"
"SA","3","9"
"SA","5","9"
"SA","6","9"
"SA","8","10"
"SA","9","9"
"TAM","6","9"
"TAM","8","10"
"TAM","9","9"
"TAM","10","10"
"TP","1","13"
"TP","2","11"
"TP","3","14"
"TP","4","10"
"TP","5","14"
"TP","6","10"
"TP","7","11"
"TP","8","14"
