"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-09-07","DEL","WAIVER MAIDEN CLAIMING($20,000) ","2","Zip the Lip","3-1","1  ","3","FTL","Imagining"
"2020-09-07","DEL","WAIVER MAIDEN CLAIMING($20,000) ","2","Little Bold Bandit","3-1","1A ","4","FTL","Great Notion"
"2020-09-07","DEL","WAIVER MAIDEN CLAIMING($20,000) ","2","Tiz Golden","2-1","7  ","8","FTL","Golden Lad"
"2020-09-07","DEL","MAIDEN CLAIMING($20,000) ","4","Conga in Paris","10-1"," 3 ","3","FTL","Congaree"
"2020-09-07","DEL","MAIDEN SPECIAL WEIGHT ","5","Spirited Beauty","3-1"," 1 ","1","FTL","Star Guitar"
"2020-09-07","DEL","MAIDEN SPECIAL WEIGHT ","5","Triple Digit","6-1"," 5 ","5","FTL","Twirling Candy"
"2020-09-07","DEL","MAIDEN SPECIAL WEIGHT ","5","Fortheloveoflydia","2-1"," 7 ","7","FTL","English Channel"
"2020-09-07","DEL","MAIDEN SPECIAL WEIGHT ","5","Street Lute","4-1"," 8 ","8","FTL","Street Magician"
"2020-09-07","DEL","MAIDEN SPECIAL WEIGHT ","7","Belva Lockwood","15-1"," 6 ","6","FTL","Tiznow"
"2020-09-07","DEL","MAIDEN SPECIAL WEIGHT ","7","Immense","30-1"," 8 ","8","FTL","Great Notion"
"2020-09-07","DEL","MAIDEN SPECIAL WEIGHT ","7","Lexophilia","10-1"," 9 ","9","FTL","Animal Kingdom"
"2020-09-07","FL","MAIDEN SPECIAL WEIGHT ","6","Miss Authenticitee","15-1"," 9 ","9","FTL","Mr. Sekiguchi"
"2020-09-07","FP","MAIDEN SPECIAL WEIGHT ","1","Cesso","8-1"," 1 ","1","FTL","Awesome Patriot"
"2020-09-07","FP","MAIDEN SPECIAL WEIGHT ","5","Bezel Set","8-1"," 1 ","1","FTL","Tapizar"
"2020-09-07","FP","MAIDEN SPECIAL WEIGHT ","5","Wildwood Dreamer","6-1"," 2 ","2","FTL","Ghaaleb"
"2020-09-07","GP","MAIDEN SPECIAL WEIGHT ","1","Rolling Loud","12-1"," 3 ","3","FTL","Gone Astray"
"2020-09-07","GP","MAIDEN SPECIAL WEIGHT ","1","Economic Boom","12-1"," 7 ","7","FTL","Adios Charlie"
"2020-09-07","GP","MAIDEN SPECIAL WEIGHT ","1","Precise","7-2"," 9 ","9","FTL","Quality Road"
"2020-09-07","GP","MAIDEN CLAIMING($10,500) ","5","She's the Jackpot","8-1"," 6 ","6","FTL","Prospective"
"2020-09-07","IND","MAIDEN SPECIAL WEIGHT ","4","Swift Temple","10-1"," 2 ","2","FTL","Temple City"
"2020-09-07","IND","MAIDEN SPECIAL WEIGHT ","4","Tuckyourtaleandrun","6-1"," 4 ","4","FTL","Run Away and Hide"
"2020-09-07","IND","MAIDEN SPECIAL WEIGHT ","4","Mizzen Ash","2-1"," 7 ","7","FTL","Mizzen Mast"
"2020-09-07","IND","MAIDEN CLAIMING($5,000) ","9","Dulce Darling","15-1"," 3 ","3","FTL","Commander's Shoes"
"2020-09-07","LAD","MAIDEN SPECIAL WEIGHT ","4","Sir Overanalyze","20-1"," 2 ","2","FTL","Overanalyze"
"2020-09-07","LAD","MAIDEN SPECIAL WEIGHT ","4","Guilty as Charged","10-1"," 4 ","4","FTL","Guilt Trip"
"2020-09-07","LAD","MAIDEN SPECIAL WEIGHT ","4","R and R Star","20-1"," 5 ","5","FTL","Star Guitar"
"2020-09-07","LAD","MAIDEN SPECIAL WEIGHT ","4","Ready for Love","7-2","10 ","10","FTL","Custom for Carlos"
"2020-09-07","LAD","MAIDEN SPECIAL WEIGHT ","4","Gimmeasound","10-1","14 ","14","FTL","Sound the Alarm"
"2020-09-07","LAD","MAIDEN SPECIAL WEIGHT ","7","Chrome Production","20-1"," 2 ","2","FTL","Run Production"
"2020-09-07","LAD","MAIDEN SPECIAL WEIGHT ","7","David's Grace","9-2"," 3 ","3","FTL","Line of David"
"2020-09-07","LRL","ALLOWANCE ","3","Secret Time (GER)","5-2","12 ","12","FTL","Camacho*GB"
"2020-09-07","LRL","MAIDEN CLAIMING($14,000) ","10","Persevered","15-1","14 ","14","FTL","Birdstone"
"2020-09-07","MNR","MAIDEN SPECIAL WEIGHT ","1","Milton Road","9-2"," 7 ","7","FTL","Desert Party"
"2020-09-07","MNR","MAIDEN CLAIMING($4,000) ","4","Bella Bless","12-1"," 7 ","7","FTL","Morning Line"
"2020-09-07","MTH","MAIDEN CLAIMING($30,000) ","3","Mr. Doda","9-2"," 1 ","1","FTL","Uptowncharlybrown"
"2020-09-07","MTH","MAIDEN CLAIMING($30,000) ","3","Stonecoldwarrior","10-1"," 3 ","3","FTL","Bustin Stones"
"2020-09-07","MTH","MAIDEN CLAIMING($30,000) ","3","Lend America","8-1"," 6 ","6","FTL","Wicked Strong"
"2020-09-07","MTH","MAIDEN CLAIMING($10,000) ","7","Colorful Way","7-2"," 4 ","4","FTL","Tizway"
"2020-09-07","MTH","MAIDEN CLAIMING($10,000) ","7","Shero","7-2"," 5 ","5","FTL","Bayern"
"2020-09-07","PRX","MAIDEN SPECIAL WEIGHT ","2","Solid Gold Dancer","3-1","1  ","2","FTL","Golden Lad"
"2020-09-07","RUI","MAIDEN ","4","Tyler Durden","12-1"," 9 ","9","FTL","Volcom"
"2020-09-07","SAR","MAIDEN CLAIMING($40,000) ","14","Inappropriate","20-1","10 ","10","FTL","Red Rocks*Ire"
