"Track","RaceNumber","HorsesRunning"
"CT","8","9"
"DED","3","12"
"DED","8","9"
"DED","9","12"
"HOU","1","9"
"HOU","2","10"
"HOU","3","10"
"HOU","4","10"
"HOU","5","12"
"HOU","6","9"
"HOU","7","10"
"HOU","8","9"
"HOU","9","9"
"HOU","10","12"
"LAD","6","9"
"LAD","7","10"
"MVR","8","9"
"OP","2","10"
"OP","4","9"
"OP","5","10"
"OP","6","9"
"OP","9","10"
"PEN","3","10"
"PRX","11","10"
"TAM","3","14"
"TAM","7","14"
"TAM","9","12"
"TUP","6","12"
"WRD","5","12"
"WRD","7","12"
"WRD","8","9"
