"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-11-17","IND","MAIDEN CLAIMING($16,000) ","2","Weekend in Court","30-1"," 7 ","7","FTL","Court Vision"
"2020-11-17","IND","MAIDEN CLAIMING($7,500) ","6","Sheza","20-1"," 7 ","7","FTL","Artie Schiller"
"2020-11-17","MNR","MAIDEN SPECIAL WEIGHT ","3","Up On the Mountain","15-1"," 1 ","1","FTL","Gun Power"
"2020-11-17","MNR","MAIDEN SPECIAL WEIGHT ","3","Golden Lance","15-1"," 6 ","6","FTL","Country Be Gold"
"2020-11-17","MNR","MAIDEN SPECIAL WEIGHT ","4","Foxy Diabla","30-1"," 5 ","5","FTL","Hunt Crossing"
"2020-11-17","MNR","MAIDEN CLAIMING($4,000) ","9","Doctor Strong","7-2"," 3 ","3","FTL","Wicked Strong"
"2020-11-17","RP","MAIDEN SPECIAL WEIGHT ","1","Tango Cinco","10-1"," 6 ","6","FTL","Cinco Charlie"
"2020-11-17","RP","MAIDEN SPECIAL WEIGHT ","1","Flurry of Feathers","12-1"," 7 ","7","FTL","Lea"
"2020-11-17","RP","MAIDEN CLAIMING($15,000) ","2","Northcounty Willy","8-1"," 1 ","1","FTL","Wilburn"
"2020-11-17","RP","MAIDEN CLAIMING($15,000) ","2","Smooth Operator","15-1"," 2 ","2","FTL","Blake's Passion"
"2020-11-17","RP","MAIDEN CLAIMING($15,000) ","2","Coyote Den","20-1"," 6 ","6","FTL","Den's Legacy"
"2020-11-17","RP","MAIDEN CLAIMING($15,000) ","2","Jokin John E","15-1"," 9 ","9","FTL","Kennedy"
"2020-11-17","RP","MAIDEN CLAIMING($15,000) ","2","So Brave","15-1","10 ","10","FTL","Home of the Brave"
"2020-11-17","RP","MAIDEN SPECIAL WEIGHT ","3","Good N Gorgeous","12-1"," 4 ","4","FTL","Euroears"
"2020-11-17","RP","MAIDEN CLAIMING($7,500) ","5","Trompo","20-1","11 ","11","FTL","Speightstown"
"2020-11-17","RP","MAIDEN SPECIAL WEIGHT ","9","Conchita Seniorita","20-1"," 1 ","1","FTL","Hard Spun"
"2020-11-17","RP","MAIDEN SPECIAL WEIGHT ","9","American Enigma","12-1","11 ","11","FTL","American Lion"
