"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-06-01","AZD","MAIDEN ","2","Df Fabulous Zanbo","5-2"," 8 ","8","FTL","One Fabulous Eagle"
"2021-06-01","AZD","MAIDEN CLAIMING($3,500) ","6","Flow Like That","10-1"," 8 ","8","FTL","Dawn Approach*Ire"
"2021-06-01","DED","MAIDEN CLAIMING($5,000) ","1","Nl Lindas Alazoom","8-1","10 ","10","FTL","Alazoom"
"2021-06-01","DED","MAIDEN CLAIMING($10,000) ","3","Shez Packin Sixes","15-1"," 2 ","2","FTL","Five Bar Cartel"
"2021-06-01","DED","MAIDEN CLAIMING($10,000) ","3","Louie B Quick","9-2"," 3 ","3","FTL","Brimmerton"
"2021-06-01","DED","MAIDEN CLAIMING($10,000) ","3","Blackcoffeenocream","15-1"," 7 ","7","FTL","Dashin Mvp"
"2021-06-01","DED","MAIDEN ","7","Lota Choochoo","8-1"," 3 ","3","FTL","Freighttrain B"
"2021-06-01","DED","MAIDEN ","7","Clave Siete","15-1"," 4 ","4","FTL","Heza Fast Rogue"
"2021-06-01","DED","MAIDEN ","7","Tequila Josie","20-1"," 5 ","5","FTL","Streakin Victor"
"2021-06-01","DED","MAIDEN ","7","First Moon Scandal","9-2"," 8 ","8","FTL","First Moonflash"
"2021-06-01","DED","MAIDEN CLAIMING($10,000) ","10","Treps Blue","10-1"," 3 ","3","FTL","Jess Louisiana Blue"
"2021-06-01","FAN","MAIDEN SPECIAL WEIGHT ","7","Tizero","15-1"," 7 ","7","FTL","Tiz Wonderful"
"2021-06-01","IND","MAIDEN SPECIAL WEIGHT ","1","Highcotton Justice","3-1"," 2 ","2","FTL","Harry's Holiday"
"2021-06-01","IND","MAIDEN SPECIAL WEIGHT ","1","Casper Justice","9-5"," 3 ","3","FTL","Elusive Bluff"
"2021-06-01","IND","MAIDEN SPECIAL WEIGHT ","1","Ready for More","12-1"," 5 ","5","FTL","Ready's Image"
"2021-06-01","IND","MAIDEN SPECIAL WEIGHT ","1","Compressed Energy","9-2"," 6 ","6","FTL","Turbo Compressor"
"2021-06-01","PRX","ALLOWANCE ","7","Kidnapped","5-1"," 6 ","6","FTL","Violence"
"2021-06-01","TDN","MAIDEN SPECIAL WEIGHT ","2","Worthy Opponent","6-1","3  ","2","FTL","Even the Score"
"2021-06-01","TDN","MAIDEN SPECIAL WEIGHT ","2","Wildcat Bill","10-1","5  ","4","FTL","Wildcat Red"
"2021-06-01","TDN","MAIDEN SPECIAL WEIGHT ","2","Sammy's Smile","6-1","7  ","8","FTL","Itsmyluckyday"
