"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-07-01","BTP","MAIDEN CLAIMING($7,500) ","3","Elegant Eldridge","20-1"," 8 ","8","FTL","Hat Trick*Jpn"
"2020-07-01","BTP","MAIDEN CLAIMING($7,500) ","3","Tredominus","20-1"," 9 ","9","FTL","Dominus"
"2020-07-01","BTP","MAIDEN CLAIMING($7,500) ","3","Litchfield","20-1","10 ","10","FTL","City Zip"
"2020-07-01","BTP","MAIDEN CLAIMING($5,000) ","4","Cookies Cat","30-1"," 2 ","2","FTL","Discreet Cat"
"2020-07-01","BTP","MAIDEN CLAIMING($5,000) ","4","Daisy Jane","20-1"," 8 ","8","FTL","Country Day"
"2020-07-01","CBY","MAIDEN SPECIAL WEIGHT ","2","Haddy Up","6-1"," 2 ","2","FTL","Majesticperfection"
"2020-07-01","CBY","MAIDEN SPECIAL WEIGHT ","2","Boozin At Bozos","15-1"," 3 ","3","FTL","Can the Man"
"2020-07-01","CBY","MAIDEN SPECIAL WEIGHT ","2","Speeding Passion","10-1"," 8 ","8","FTL","Archarcharch"
"2020-07-01","CBY","Victor S. Myers S.","4","Rasmus","15-1"," 6 ","6","FTL","Slew's Tiznow"
"2020-07-01","CBY","MAIDEN SPECIAL WEIGHT ","7","Imminent Threat","9-2"," 3 ","3","FTL","Broken Vow"
"2020-07-01","CBY","MAIDEN SPECIAL WEIGHT ","7","Madisonian","15-1","10 ","10","FTL","Old Topper"
"2020-07-01","DED","MAIDEN CLAIMING($20,000) ","1","Shinning Time Up","6-1"," 3 ","3","FTL","Mr Piloto"
"2020-07-01","DED","MAIDEN CLAIMING($20,000) ","1","Carry On Cos","15-1"," 8 ","8","FTL","Tee Cos"
"2020-07-01","DED","MAIDEN CLAIMING($5,000) ","3","Jla Easenatcha","20-1"," 2 ","2","FTL","Mr Ease Cartel"
"2020-07-01","DED","MAIDEN CLAIMING($5,000) ","3","Hit the Panic Button","6-1"," 4 ","4","FTL","Vf Red Smash"
"2020-07-01","DED","MAIDEN CLAIMING($5,000) ","3","Pickfour","8-1"," 6 ","6","FTL","Hearts a Wagon"
"2020-07-01","DED","MAIDEN ","5","Favorite Fast Dash","8-1"," 5 ","5","FTL","Heza Fast Dash"
"2020-07-01","DED","STARTER ALLOWANCE ","6","Heisasheis","15-1"," 7 ","7","FTL","Chilled Corona"
"2020-07-01","DED","ALLOWANCE ","8","Jnj Coronas Paint","20-1"," 2 ","2","FTL","Paint Me Perry"
"2020-07-01","DEL","MAIDEN SPECIAL WEIGHT ","1","Gaming Jack","10-1"," 3 ","3","FTL","Shanghai Bobby"
"2020-07-01","DEL","MAIDEN SPECIAL WEIGHT ","1","Sky's Not Falling","6-1"," 6 ","6","FTL","Seville*Ger"
"2020-07-01","DEL","MAIDEN SPECIAL WEIGHT ","5","House Impeachment","4-1"," 3 ","3","FTL","Constitution"
"2020-07-01","DEL","MAIDEN SPECIAL WEIGHT ","5","Ladneedsahandler","8-1"," 6 ","6","FTL","Golden Lad"
"2020-07-01","DEL","MAIDEN CLAIMING($16,000) ","7","Junior Bug","10-1","10 ","10","FTL","Tapiture"
"2020-07-01","DEL","WAIVER MAIDEN CLAIMING($20,000) ","9","Drink More Bourbon","6-1"," 2 ","2","FTL","Bourbon Courage"
"2020-07-01","DEL","WAIVER MAIDEN CLAIMING($20,000) ","9","More Than Miles","6-1"," 4 ","4","FTL","Gemologist"
"2020-07-01","DEL","WAIVER MAIDEN CLAIMING($20,000) ","9","Wye Mumbo","12-1"," 6 ","6","FTL","Golden Lad"
"2020-07-01","DEL","WAIVER MAIDEN CLAIMING($20,000) ","9","My Danny Boy","12-1"," 7 ","7","FTL","Golden Lad"
"2020-07-01","EVD","MAIDEN SPECIAL WEIGHT ","5","Singasongsam","5-1"," 5 ","5","FTL","Songandaprayer"
"2020-07-01","GP","MAIDEN SPECIAL WEIGHT ","4","Cross Tea","15-1"," 1 ","1","FTL","Cross Traffic"
"2020-07-01","GP","MAIDEN SPECIAL WEIGHT ","4","Scamper Along","4-1"," 3 ","3","FTL","Flat Out"
"2020-07-01","GP","MAIDEN SPECIAL WEIGHT ","4","Da Moose Is Loose","4-1"," 8 ","8","FTL","Carpe Diem"
"2020-07-01","GP","MAIDEN CLAIMING($20,000) ","5","My Cousin Joe","15-1"," 3 ","3","FTL","Will Take Charge"
"2020-07-01","GP","MAIDEN CLAIMING($20,000) ","5","Greenmountainman","5-1"," 6 ","6","FTL","Khozan"
"2020-07-01","GP","MAIDEN CLAIMING($20,000) ","5","Rojo Grande","4-1"," 8 ","8","FTL","I Spent It"
"2020-07-01","IND","MAIDEN SPECIAL WEIGHT ","1","Estardo","10-1"," 8 ","8","FTL","Conveyance"
