"Track","RaceNumber","HorsesRunning"
"BEL","1","9"
"BEL","2","13"
"BEL","4","9"
"BEL","6","16"
"BEL","9","9"
"BEL","10","12"
"BEL","11","12"
"CT","3","10"
"CT","5","11"
"CT","6","10"
"CT","8","11"
"DED","1","10"
"DED","2","9"
"DED","3","10"
"DED","4","9"
"DED","5","10"
"DED","6","9"
"DED","7","10"
"DED","8","9"
"DEL","3","11"
"DEL","5","9"
"DEL","7","14"
"DEL","10","10"
"ELP","6","9"
"ELP","7","9"
"ELP","8","10"
"EVD","5","12"
"EVD","7","10"
"FMT","5","9"
"FMT","10","9"
"FMT","11","10"
"FMT","12","9"
"GP","1","16"
"GP","3","12"
"GP","5","9"
"GP","7","9"
"GP","9","11"
"GP","11","10"
"GP","12","9"
"GP","13","12"
"LAD","4","12"
"LAD","5","9"
"LS","4","12"
"LS","5","10"
"LS","6","11"
"LS","9","9"
"LS","10","12"
"LS","11","11"
"MTH","3","10"
"MTH","5","15"
"MTH","7","11"
"MTH","8","10"
"MTH","9","11"
"MTH","11","10"
"PIM","4","9"
"PIM","6","15"
"PLN","8","9"
"PRM","2","11"
"PRM","3","10"
"PRM","7","10"
"PRM","10","9"
"RUI","1","10"
"RUI","2","10"
"RUI","3","10"
"RUI","4","10"
"RUI","5","10"
"RUI","6","10"
"RUI","7","10"
"RUI","8","9"
"RUI","9","10"
"RUI","10","10"
"RUI","11","10"
"RUI","12","10"
"RUI","13","10"
"RUI","14","10"
"WYO","2","9"
"WYO","3","9"
"WYO","4","9"
"WYO","5","9"
"WYO","6","10"
"WYO","7","9"
"WYO","8","9"
"WYO","9","9"
"WYO","10","9"
"WYO","11","9"
