"Track","RaceNumber","HorsesRunning"
"ARP","2","9"
"ARP","3","10"
"ARP","8","10"
"BTP","7","13"
"BTP","8","9"
"CBY","5","10"
"CBY","7","12"
"FL","2","11"
"FL","3","9"
"FL","5","11"
"FL","6","11"
"FL","7","13"
"FL","8","11"
"FL","9","12"
"FMT","5","10"
"FMT","7","10"
"FMT","10","9"
"FMT","11","10"
"FMT","12","10"
"FP","5","10"
"FP","7","9"
"IND","1","9"
"IND","3","10"
"IND","5","9"
"IND","6","11"
"IND","8","14"
"IND","9","12"
"IND","10","12"
"LAD","4","14"
"LAD","5","12"
"LAD","6","9"
"LAD","7","11"
"LS","1","12"
"LS","2","9"
"LS","3","9"
"LS","5","9"
"LS","6","11"
"LS","7","10"
"LS","8","10"
"LS","9","12"
"MNR","1","13"
"MNR","2","12"
"MNR","3","9"
"MNR","5","10"
"MNR","9","9"
"PRX","4","9"
"PRX","7","12"
"PRX","9","9"
"PRX","10","10"
"TDN","1","10"
