"Track","RaceNumber","HorsesRunning"
"CBY","3","10"
"CBY","5","10"
"CBY","7","10"
"DEL","2","9"
"DEL","3","13"
"DEL","7","12"
"DEL","8","9"
"DMR","2","14"
"DMR","4","14"
"DMR","5","9"
"DMR","6","13"
"DMR","8","10"
"DMR","9","11"
"FL","2","10"
"FL","3","9"
"FL","4","10"
"FL","5","11"
"FL","6","12"
"FL","7","9"
"FL","8","18"
"FP","7","10"
"IND","4","9"
"IND","6","9"
"IND","7","10"
"IND","10","12"
"LAD","4","9"
"LAD","6","10"
"LAD","7","10"
"MNR","9","13"
"PID","2","9"
"PID","3","10"
"PID","4","9"
"PID","5","12"
"PID","6","9"
"PID","8","13"
"PRM","9","9"
"PRX","2","9"
"PRX","3","10"
"PRX","4","14"
"PRX","5","9"
"PRX","6","10"
"PRX","7","16"
"PRX","10","11"
"TDN","1","12"
"TDN","7","9"
"TDN","8","10"
