"Track","RaceNumber","HorsesRunning"
"AP","6","10"
"AP","7","9"
"AP","8","10"
"BEL","1","13"
"BEL","2","9"
"BEL","4","9"
"BEL","6","15"
"BEL","8","11"
"BEL","9","9"
"CT","3","9"
"CT","5","9"
"CT","8","11"
"DEL","3","10"
"DEL","5","10"
"DEL","6","10"
"DEL","7","9"
"DEL","8","9"
"DEL","9","9"
"ELP","4","9"
"ELP","6","14"
"ELP","7","10"
"EMD","4","9"
"EMD","6","9"
"EMD","7","9"
"EVD","1","9"
"EVD","4","9"
"EVD","6","10"
"EVD","8","9"
"FMT","4","9"
"FMT","9","9"
"FMT","11","9"
"GIL","6","9"
"GP","3","9"
"GP","5","12"
"GP","7","10"
"GP","9","12"
"GP","12","16"
"IND","1","9"
"IND","2","9"
"IND","3","9"
"IND","4","10"
"IND","5","10"
"IND","6","10"
"IND","7","10"
"IND","8","10"
"IND","11","9"
"IND","12","9"
"IND","13","10"
"IND","14","10"
"IND","15","10"
"IND","16","10"
"LA","8","10"
"LAD","4","10"
"LAD","6","11"
"LRC","4","9"
"LRC","7","10"
"LRC","9","9"
"LS","5","9"
"LS","6","12"
"LS","8","10"
"LS","9","10"
"LS","10","12"
"MTH","4","12"
"MTH","6","11"
"MTH","7","10"
"MTH","8","12"
"MTH","10","12"
"PIM","2","9"
"PIM","5","10"
"PIM","7","13"
"PLN","8","9"
"PRM","3","9"
"PRM","8","9"
"RUI","2","10"
"RUI","8","10"
"RUI","9","10"
"RUI","10","10"
"WYO","1","10"
"WYO","2","10"
"WYO","8","10"
"WYO","9","10"
"WYO","10","10"
