"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-10-25","EQC","MAIDEN SPECIAL WEIGHT ","4","Ghosttowngoldmine","20-1"," 5 ","5","FTL","Haimish Hy"
"2020-10-25","GG","MAIDEN SPECIAL WEIGHT ","8","The Little H Man","8-1"," 1 ","1","FTL","Richard's Kid"
"2020-10-25","GG","MAIDEN SPECIAL WEIGHT ","8","Irish Cutter","20-1"," 2 ","2","FTL","Bluegrass Cat"
"2020-10-25","GG","MAIDEN SPECIAL WEIGHT ","8","Smile for Ashley","20-1"," 6 ","6","FTL","Fullbridled"
"2020-10-25","GG","MAIDEN SPECIAL WEIGHT ","10","Ghosttowngoldmine","20-1"," 5 ","5","FTL","Haimish Hy"
"2020-10-25","GPW","MAIDEN CLAIMING($18,000) ","1","Subject to Call","6-1"," 3 ","3","FTL","Bind"
"2020-10-25","GPW","MAIDEN CLAIMING($18,000) ","1","Deal Two","15-1"," 6 ","6","FTL","Gone Astray"
"2020-10-25","HAW","MAIDEN CLAIMING($15,000) ","1","Zip Attack Baby","15-1"," 4 ","4","FTL","Forest Attack"
"2020-10-25","HAW","MAIDEN CLAIMING($15,000) ","1","Apple Valley","10-1"," 6 ","6","FTL","King's Empire"
"2020-10-25","HAW","MAIDEN SPECIAL WEIGHT ","5","The Geek","20-1"," 6 ","6","FTL","Big Bad Mike"
"2020-10-25","LA","MAIDEN CLAIMING($3,500) ","2","My Bella Chick","6-1"," 2 ","2","FTL","Street Life"
"2020-10-25","LRL","MAIDEN CLAIMING($10,000) ","6","Justacallaway","10-1","11 ","11","FTL","Seville*Ger"
"2020-10-25","LS","MAIDEN CLAIMING($5,000) ","1","Three J Sugar Booger","8-1"," 4 ","4","FTL","Flyingwitheagles"
"2020-10-25","LS","MAIDEN SPECIAL WEIGHT ","2","HAFFIRS SIMONE","8-1","2  ","9","FTL","Haffir El Rimal"
"2020-10-25","LS","MAIDEN SPECIAL WEIGHT ","2","AA POCKIT ROCKIT","15-1","8  ","6","FTL","Majd Al Arab (Gb)"
"2020-10-25","LS","MAIDEN CLAIMING($20,000) ","4","Ms Kates Candy","8-1"," 2 ","2","FTL","Jess Good Candy"
"2020-10-25","LS","MAIDEN CLAIMING($20,000) ","4","Rts Volcoms Princess","20-1"," 6 ","6","FTL","Volcom"
"2020-10-25","LS","MAIDEN CLAIMING($20,000) ","4","Tricks On U","8-1"," 9 ","9","FTL","Favorite Trick"
"2020-10-25","LS","MAIDEN CLAIMING($20,000) ","4","Camilia Cartel","10-1","10 ","10","FTL","The Louisiana Cartel"
"2020-10-25","LS","STARTER OPTIONAL CLAIMING($5,000) ","6","Tr Dasher Super Star","12-1"," 6 ","6","FTL","Tr Dasher"
"2020-10-25","LS","CLAIMING($10,000) ","7","Eagle Fury","10-1"," 2 ","2","FTL","Furyofthewind"
"2020-10-25","MNR","MAIDEN SPECIAL WEIGHT ","5","Nit Pick","15-1"," 4 ","4","FTL","Awesome of Course"
"2020-10-25","SA","G2 Goldikova S.","9","Silberpfeil (IRE)","8-1"," 6 ","6","FTL","Clodovil*Ire"
"2020-10-25","WRD","TRIALS ","5","Rs Split Decision","5-1"," 2 ","2","FTL","Dominyun"
