"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-03-15","DED","MAIDEN CLAIMING($10,000) ","1","Blue Ridge Boogie","15-1"," 1 ","1","FTL","Lewis Michael"
"2021-03-15","DED","MAIDEN CLAIMING($10,000) ","3","Doctor Leo","12-1"," 5 ","5","FTL","Etbauer"
"2021-03-15","LAD","MAIDEN CLAIMING($5,000) ","1","Funky Bo Medina","6-1"," 2 ","2","FTL","Bodacious Dash"
"2021-03-15","LAD","MAIDEN CLAIMING($5,000) ","3","Justawonderjewel","15-1"," 2 ","2","FTL","Wonder Boy Perry"
"2021-03-15","MVR","MAIDEN SPECIAL WEIGHT ","4","Wizard of Waz","8-1","1A ","4","FTL","Distorted Humor"
"2021-03-15","MVR","MAIDEN SPECIAL WEIGHT ","4","Tabacadabra","6-1"," 3 ","3","FTL","Court Vision"
"2021-03-15","MVR","MAIDEN SPECIAL WEIGHT ","6","Nell's Bells","20-1","6  ","8","FTL","Perfect Circle"
"2021-03-15","MVR","MAIDEN SPECIAL WEIGHT ","6","Wee Miss Aggie","10-1","7  ","9","FTL","Line of David"
"2021-03-15","PRX","MAIDEN CLAIMING($25,000) ","2","American Fleet","7-2"," 2 ","2","FTL","Tiznow"
"2021-03-15","PRX","MAIDEN CLAIMING($25,000) ","2","Tequilamademedoit","3-1"," 3 ","3","FTL","Afleet Alex"
"2021-03-15","TUP","ALLOWANCE OPTIONAL CLAIMING($16,000) ","5","El Dorado Storm","10-1"," 6 ","6","FTL","Coast Guard"
