"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-05-18","BTP","MAIDEN CLAIMING($5,000) ","6","Magestal Bastida","4-1"," 2 ","2","FTL","Tonalist"
"2021-05-18","CBY","MAIDEN SPECIAL WEIGHT ","4","Adrianna Joy","10-1"," 7 ","7","FTL","Afleet Alex"
"2021-05-18","CBY","MAIDEN SPECIAL WEIGHT ","6","Charlies Missile","8-1"," 7 ","7","FTL","Malad"
"2021-05-18","DED","MAIDEN CLAIMING($10,000) ","1","Toast to Sir Runaway","20-1"," 4 ","4","FTL","Sir Runaway Dash"
"2021-05-18","DED","MAIDEN CLAIMING($10,000) ","1","Jf Mr Jingles","6-1"," 9 ","9","FTL","Feature Mr Bojangles"
"2021-05-18","DED","MAIDEN CLAIMING($10,000) ","1","Jessa Blue Runner","15-1","10 ","10","FTL","Jess Louisiana Blue"
"2021-05-18","DED","MAIDEN ","3","Hez Fast","15-1"," 3 ","3","FTL","Hez Fast as Cash"
"2021-05-18","DED","MAIDEN ","3","Jrs Runaway Man","20-1"," 5 ","5","FTL","Sir Runaway Dash"
"2021-05-18","DED","MAIDEN ","3","Carters Wild Shannon","10-1"," 6 ","6","FTL","Carters Cartel"
"2021-05-18","DED","MAIDEN ","5","Mi Sugar Shack","20-1"," 1 ","1","FTL","Sir Runaway Dash"
"2021-05-18","DED","MAIDEN ","5","Sheza Classy Rogue","8-1"," 5 ","5","FTL","Heza Fast Rogue"
"2021-05-18","DED","MAIDEN ","5","Jess Tailor","10-1"," 8 ","8","FTL","One Sweet Jess"
"2021-05-18","DED","MAIDEN ","6","Running for Coronas","12-1","10 ","10","FTL","Coronas Leaving You"
"2021-05-18","DED","MAIDEN ","8","Alyssas Boy","4-1"," 2 ","2","FTL","Tee Cos"
"2021-05-18","DED","ALLOWANCE ","9","Carolines Rocket","6-1"," 6 ","6","FTL","Mr Piloto"
"2021-05-18","DED","MAIDEN CLAIMING($5,000) ","10","Tee Kajun Queen","10-1"," 1 ","1","FTL","Tee Cos"
"2021-05-18","DED","MAIDEN CLAIMING($5,000) ","10","Brace for Cartels","20-1"," 4 ","4","FTL","Brace for Bernal"
"2021-05-18","DED","MAIDEN CLAIMING($5,000) ","10","Hudson","8-1"," 7 ","7","FTL","Game Patriot"
"2021-05-18","FP","MAIDEN SPECIAL WEIGHT ","3","Dream Attack","12-1"," 2 ","2","FTL","Forest Attack"
"2021-05-18","FP","MAIDEN SPECIAL WEIGHT ","3","Baba's Boy","10-1"," 3 ","3","FTL","Atreides"
"2021-05-18","FP","MAIDEN SPECIAL WEIGHT ","3","Forever Henry","12-1"," 7 ","7","FTL","Dialed In"
"2021-05-18","FP","MAIDEN SPECIAL WEIGHT ","3","Tizero","12-1","10 ","10","FTL","Tiz Wonderful"
"2021-05-18","IND","MAIDEN SPECIAL WEIGHT ","3","Saint J J","12-1"," 5 ","5","FTL","Mineshaft"
"2021-05-18","IND","MAIDEN CLAIMING($30,000) ","4","Sassywithattitude","12-1"," 1 ","1","FTL","Midnight Storm"
"2021-05-18","IND","MAIDEN CLAIMING($30,000) ","4","Mi Estrella","4-1"," 2 ","2","FTL","Orb"
"2021-05-18","IND","MAIDEN CLAIMING($30,000) ","4","Kisses So Sweet","12-1"," 3 ","3","FTL","Klimt"
"2021-05-18","IND","MAIDEN CLAIMING($30,000) ","4","Marilag","10-1"," 5 ","5","FTL","California Chrome"
"2021-05-18","IND","MAIDEN CLAIMING($30,000) ","4","Tapit Doux","2-1"," 6 ","6","FTL","Bal a Bali*Brz"
"2021-05-18","IND","MAIDEN SPECIAL WEIGHT ","5","Just Dig It","15-1"," 8 ","8","FTL","Gold for Cash"
"2021-05-18","IND","MAIDEN SPECIAL WEIGHT ","5","Indulge","7-5"," 9 ","9","FTL","Kantharos"
"2021-05-18","IND","MAIDEN SPECIAL WEIGHT ","6","Lassie Linda","8-1"," 2 ","2","FTL","Pataky Kid"
"2021-05-18","MNR","MAIDEN SPECIAL WEIGHT ","8","Miss Rossy","20-1"," 2 ","2","FTL","Paynter"
"2021-05-18","MNR","MAIDEN SPECIAL WEIGHT ","8","By the Fire","5-1"," 3 ","3","FTL","Friesan Fire"
"2021-05-18","WRD","MAIDEN SPECIAL WEIGHT ","3","Destin for Cash","20-1"," 2 ","2","FTL","Hamazing Destiny"
"2021-05-18","WRD","MAIDEN SPECIAL WEIGHT ","3","Miss Maggie Mae","6-1"," 4 ","4","FTL","Laoban"
"2021-05-18","WRD","MAIDEN SPECIAL WEIGHT ","3","Cornerofthesky","6-1"," 6 ","6","FTL","Best Act"
"2021-05-18","WRD","MAIDEN CLAIMING($7,500) ","10","Adcats Ride","20-1"," 1 ","1","FTL","Crash Course"
"2021-05-18","WRD","MAIDEN CLAIMING($7,500) ","10","Electrick County","20-1"," 7 ","7","FTL","Sebastian County"
