"Track","RaceNumber","HorsesRunning"
"AQU","1","9"
"AQU","4","9"
"AQU","8","10"
"FG","2","10"
"FG","3","11"
"FG","4","11"
"FG","5","9"
"FG","6","10"
"FG","8","13"
"FON","3","10"
"FON","5","9"
"FON","6","10"
"FON","9","10"
"GP","2","9"
"GP","5","9"
"GP","10","12"
"HOU","5","10"
"HOU","6","10"
"HOU","8","10"
"HOU","10","9"
"LA","4","9"
"LRL","5","9"
"LRL","8","11"
"LRL","9","10"
"LRL","13","12"
"OP","3","11"
"OP","4","10"
"OP","5","10"
"OP","7","9"
"OP","10","12"
"PEN","11","9"
"RP","2","10"
"RP","5","10"
"RP","6","10"
"RP","7","9"
"RP","9","10"
"SA","1","11"
"SA","3","9"
"TAM","4","10"
"TAM","6","14"
"TAM","8","14"
"TAM","9","9"
"TAM","10","14"
"TP","1","9"
"TP","2","10"
"TP","3","9"
"TP","4","10"
"TP","5","11"
"TP","7","9"
"TP","8","11"
"TUP","4","12"
"TUP","8","11"
