"Track","RaceNumber","HorsesRunning"
"ALB","1","10"
"ALB","2","9"
"ALB","3","10"
"ALB","4","9"
"ALB","5","10"
"AZD","1","9"
"AZD","2","12"
"AZD","8","9"
"AZD","9","11"
"BTP","7","9"
"CBY","5","12"
"CBY","6","9"
"CBY","7","14"
"CBY","8","9"
"FL","6","9"
"FL","8","9"
"IND","4","11"
"IND","6","11"
"IND","7","9"
"IND","8","10"
"IND","9","13"
"LAD","2","10"
"LAD","4","11"
"LAD","6","10"
"LAD","7","9"
"MNR","1","9"
"MNR","2","10"
"MNR","8","9"
"PEN","3","12"
"PEN","5","9"
"PID","4","11"
"PRX","4","12"
"PRX","8","10"
"PRX","9","11"
"PRX","10","11"
"TDN","7","9"
