"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-07-10","BEL","MAIDEN SPECIAL WEIGHT ","6","Masterof the Tunes","20-1"," 2 ","2","FTL","Emcee"
"2020-07-10","BEL","MAIDEN SPECIAL WEIGHT ","6","Love That Face","12-1"," 3 ","3","FTL","Emcee"
"2020-07-10","BEL","MAIDEN SPECIAL WEIGHT ","6","Robin Sparkles","8-1"," 4 ","4","FTL","Elusive Quality"
"2020-07-10","BEL","MAIDEN CLAIMING($40,000) ","10","Nikki's Dream","12-1"," 4 ","4","FTL","Munnings"
"2020-07-10","BEL","MAIDEN CLAIMING($40,000) ","10","Silent Empress","4-1"," 9 ","9","FTL","First Samurai"
"2020-07-10","BTP","MAIDEN SPECIAL WEIGHT ","4","Derby Included","15-1"," 6 ","6","FTL","Include"
"2020-07-10","BTP","MAIDEN SPECIAL WEIGHT ","4","Flashy King George","8-1"," 7 ","7","FTL","Flashback"
"2020-07-10","BTP","MAIDEN SPECIAL WEIGHT ","5","Machine Gun Merry","10-1","10 ","10","FTL","Al Khali"
"2020-07-10","BTP","MAIDEN SPECIAL WEIGHT ","5","Mayapretty","12-1","13 ","13","FTL","English Channel"
"2020-07-10","BTP","MAIDEN SPECIAL WEIGHT ","5","Just Fine by Me","20-1","16 ","16","FTL","Hampton Court*Aus"
"2020-07-10","BTP","Jim Morgan Memorial Tah Dah S.","6","Tap the Town","12-1"," 2 ","2","FTL","Cowtown Cat"
"2020-07-10","BTP","Jim Morgan Memorial Tah Dah S.","6","Ballroom Blitz","6-1"," 3 ","3","FTL","Alternation"
"2020-07-10","BTP","Jim Morgan Memorial Tah Dah S.","6","Angel's Sassy","10-1","5  ","6","FTL","Cinco Charlie"
"2020-07-10","BTP","MAIDEN SPECIAL WEIGHT ","8","Little Empire","6-1","2B ","13","FTL","Temple City"
"2020-07-10","BTP","MAIDEN SPECIAL WEIGHT ","8","Love's Tavito","8-1"," 4 ","4","FTL","Cross Traffic"
"2020-07-10","BTP","MAIDEN SPECIAL WEIGHT ","8","Miss Oxbow","12-1"," 5 ","5","FTL","Oxbow"
"2020-07-10","BTP","MAIDEN SPECIAL WEIGHT ","8","Crimson Luck","12-1"," 6 ","6","FTL","Verrazano"
"2020-07-10","BTP","MAIDEN SPECIAL WEIGHT ","8","A Lot of Spunk","5-2","7  ","8","FTL","Justin Phillip"
"2020-07-10","BTP","MAIDEN SPECIAL WEIGHT ","8","Special Blue","12-1","8  ","9","FTL","Air Force Blue"
"2020-07-10","BTP","MAIDEN SPECIAL WEIGHT ","8","Longdrinkofwater","8-1","10 ","11","FTL","Jack Milton"
"2020-07-10","DED","MAIDEN ","1","Ms Pilot Train","8-1"," 1 ","1","FTL","Freighttrain B"
"2020-07-10","DED","MAIDEN ","1","Tk Legit","12-1"," 2 ","2","FTL","Struttinthedayaway"
"2020-07-10","DED","CLAIMING($10,000) ","2","Fire in Hollywood","12-1"," 4 ","4","FTL","Fighter On Fire"
"2020-07-10","DED","MAIDEN CLAIMING($10,000) ","3","Polito Dancing Star","10-1"," 1 ","1","FTL","Mr Piloto"
"2020-07-10","DED","MAIDEN CLAIMING($10,000) ","3","Another Glimpse","5-1"," 2 ","2","FTL","Glimpse of Greatness"
"2020-07-10","DED","MAIDEN CLAIMING($10,000) ","3","Aj Taylors Cartel","8-1"," 4 ","4","FTL","Carters Cartel"
"2020-07-10","DED","MAIDEN CLAIMING($10,000) ","3","Ld Cajun Brimmerton","12-1"," 5 ","5","FTL","Brimmerton"
"2020-07-10","DED","MAIDEN CLAIMING($10,000) ","3","Doncia","15-1"," 6 ","6","FTL","Tee Cos"
"2020-07-10","DED","MAIDEN CLAIMING($10,000) ","3","Chasinwhitelighten","12-1","10 ","10","FTL","Whathaveigottado"
"2020-07-10","DED","MAIDEN ","6","Charly Jo","8-1"," 1 ","1","FTL","Freighttrain B"
"2020-07-10","DED","MAIDEN ","8","Hezarunnintoachieve2","20-1"," 1 ","1","FTL","Heza Fast Dash"
"2020-07-10","DED","MAIDEN ","8","Tf Runaway Dashin","20-1"," 2 ","2","FTL","Sir Runaway Dash"
"2020-07-10","DED","MAIDEN CLAIMING($10,000) ","10","Cartel Chatterbox","12-1"," 4 ","4","FTL","Big Daddy Cartel"
"2020-07-10","DED","MAIDEN CLAIMING($10,000) ","10","Violet Stilettos","8-1"," 9 ","9","FTL","Jet Black Patriot"
"2020-07-10","DMR","ALLOWANCE OPTIONAL CLAIMING($40,000) ","2","Samskara (IRE)","4-1"," 6 ","6","FTL","Kodiac*GB"
"2020-07-10","EVD","MAIDEN CLAIMING($20,000) ","2","Bobbysfavoritesong","5-1","1  ","3","FTL","Half Ours"
"2020-07-10","EVD","MAIDEN CLAIMING($20,000) ","2","Flashback Thunder","5-1","1A ","7","FTL","Flashback"
"2020-07-10","EVD","MAIDEN CLAIMING($20,000) ","2","Velvet Night","6-1"," 5 ","5","FTL","Greeley's Galaxy"
"2020-07-10","EVD","MAIDEN CLAIMING($10,000) ","6","Fayola","10-1"," 4 ","4","FTL","Wilburn"
"2020-07-10","EVD","MAIDEN CLAIMING($5,000) ","9","Ide B a Winner","30-1"," 3 ","3","FTL","Time Bandit"
"2020-07-10","FMT","TRIALS ","4","Kissmet","3-1"," 1 ","1","FTL","Kiss My Hocks"
"2020-07-10","FMT","TRIALS ","4","Ashleys Rocket Man","6-1"," 6 ","6","FTL","One Fabulous Eagle"
"2020-07-10","FMT","TRIALS ","12","Coronasfabulouseagle","6-1"," 4 ","4","FTL","One Fabulous Eagle"
"2020-07-10","LA","MAIDEN CLAIMING($12,500) ","6","Five Star Rock","6-1"," 7 ","7","FTL","Parsons Rock"
"2020-07-10","LRL","MAIDEN SPECIAL WEIGHT ","3","Orange Punch","15-1"," 2 ","2","FTL","Seville*Ger"
"2020-07-10","LRL","MAIDEN SPECIAL WEIGHT ","3","Kendama","6-1"," 7 ","7","FTL","Uncle Mo"
"2020-07-10","LRL","MAIDEN SPECIAL WEIGHT ","3","Ready Reward","5-1"," 8 ","8","FTL","More Than Ready"
"2020-07-10","LRL","MAIDEN CLAIMING($25,000) ","5","Dancing Tiz Way","10-1"," 2 ","2","FTL","Tizway"
"2020-07-10","LRL","MAIDEN CLAIMING($25,000) ","5","Candy Corner","12-1"," 7 ","7","FTL","Jump Start"
"2020-07-10","MTH","MAIDEN SPECIAL WEIGHT ","5","Celena Six","20-1"," 4 ","4","FTL","Don Six"
"2020-07-10","MTH","MAIDEN SPECIAL WEIGHT ","5","Wicked Jane","15-1","11 ","11","FTL","Wicked Rich"
"2020-07-10","RET","MAIDEN ","1","Rydeordyegirl","20-1"," 4 ","4","FTL","Chickie Cherry Cola"
"2020-07-10","RET","TRIALS ","2","Efforts Courage","5-1"," 1 ","1","FTL","Captain Courage"
"2020-07-10","RET","TRIALS ","2","Popular Consensus","8-1"," 2 ","2","FTL","Kiss My Hocks"
"2020-07-10","RET","TRIALS ","2","Reguardless","8-1"," 3 ","3","FTL","Captain Courage"
"2020-07-10","RET","TRIALS ","2","Jess Kiss Me Goodbye","4-1"," 4 ","4","FTL","Jess Shake Em Up"
"2020-07-10","RET","TRIALS ","2","Who Dat Man","12-1"," 5 ","5","FTL","One Famous Eagle"
"2020-07-10","RET","TRIALS ","2","Coronado Effort","12-1"," 6 ","6","FTL","Coronado Cartel"
"2020-07-10","RET","TRIALS ","2","Uncompromized","12-1"," 7 ","7","FTL","Captain Courage"
"2020-07-10","RET","TRIALS ","2","No Ec Feat","3-1"," 8 ","8","FTL","Ec Jet One"
"2020-07-10","RET","TRIALS ","2","Lethal Looks","10-1"," 9 ","9","FTL","Lethal Corona"
"2020-07-10","RET","TRIALS ","2","Ec Jet Chrome","10-1","10 ","10","FTL","Ec Jet One"
"2020-07-10","RET","TRIALS ","3","Rc Lota Hallelujah","8-1"," 2 ","2","FTL","Lota Pyc"
"2020-07-10","RET","TRIALS ","3","Six Secret Ways","10-1"," 4 ","4","FTL","Hez Our Secret"
"2020-07-10","RET","TRIALS ","3","Favorito","12-1"," 6 ","6","FTL","Favorite Cartel"
"2020-07-10","RET","TRIALS ","3","Royal On Ice","12-1"," 7 ","7","FTL","The Louisiana Cartel"
"2020-07-10","RET","TRIALS ","3","Jess Kool Candy","12-1"," 8 ","8","FTL","Jess Good Candy"
"2020-07-10","RET","TRIALS ","3","Jimbo Cricket","12-1"," 9 ","9","FTL","Boknaai"
"2020-07-10","RET","TRIALS ","4","We Cant Allbe Famous","10-1"," 2 ","2","FTL","One Famous Eagle"
"2020-07-10","RET","TRIALS ","4","This Fury Is Salty","10-1"," 4 ","4","FTL","Furyofthewind"
"2020-07-10","RET","TRIALS ","4","Speedy Lil Number","15-1"," 6 ","6","FTL","Ec Jet One"
"2020-07-10","RET","TRIALS ","4","Jeg Apolliteal Seis","15-1"," 7 ","7","FTL","Apollitical Jess"
"2020-07-10","RET","TRIALS ","5","Jlc Steal Your Cash","8-1"," 1 ","1","FTL","Royal Always"
"2020-07-10","RET","TRIALS ","5","Zoomin With Grace","12-1"," 4 ","4","FTL","Zoomin for Bux"
"2020-07-10","RET","TRIALS ","5","Amabelle","10-1"," 9 ","9","FTL","Hes Relentless"
