"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-04-10","AQU","MAIDEN SPECIAL WEIGHT ","2","Miss Bonnie T","5-1"," 3 ","3","FTL","Animal Kingdom"
"2021-04-10","AQU","MAIDEN SPECIAL WEIGHT ","2","Mo Girl","8-1"," 4 ","4","FTL","Uncle Mo"
"2021-04-10","AQU","MAIDEN SPECIAL WEIGHT ","2","Zoikes (FR)","4-1"," 7 ","7","FTL","Dubawi*Ire"
"2021-04-10","AQU","STARTER OPTIONAL CLAIMING($50,000) ","3","Re Created","20-1"," 6 ","6","FTL","Laoban"
"2021-04-10","AQU","ALLOWANCE ","4","Guardian Moon","9-5"," 7 ","7","FTL","Declaration of War"
"2021-04-10","AQU","MAIDEN CLAIMING($25,000) ","9","Bustin Bieber","20-1"," 3 ","3","FTL","Bustin Stones"
"2021-04-10","AQU","MAIDEN CLAIMING($25,000) ","9","Hangout","10-1"," 6 ","6","FTL","Upstart"
"2021-04-10","AQU","MAIDEN CLAIMING($25,000) ","9","Joey Loose Lips","12-1"," 8 ","8","FTL","Effinex"
"2021-04-10","EQC","MAIDEN CLAIMING($28,000) ","3","Molokini","20-1"," 8 ","8","FTL","Congrats"
"2021-04-10","GG","MAIDEN CLAIMING($8,000) ","1","Blood Red Moon","6-1"," 1 ","1","FTL","Fast Anna"
"2021-04-10","GG","MAIDEN CLAIMING($12,500) ","2","Field of Hope","12-1"," 1 ","1","FTL","Haynesfield"
"2021-04-10","GG","MAIDEN CLAIMING($12,500) ","2","Time to Zoom","6-1"," 6 ","6","FTL","Awesome Gambler"
"2021-04-10","GG","MAIDEN CLAIMING($22,500) ","3","Universally","2-1"," 2 ","2","FTL","Raison d'Etat"
"2021-04-10","GG","MAIDEN CLAIMING($22,500) ","3","Grazen Deb","12-1"," 3 ","3","FTL","Grazen"
"2021-04-10","GG","MAIDEN SPECIAL WEIGHT ","4","Bradley's Cowboy","3-1"," 1 ","1","FTL","Ministers Wild Cat"
"2021-04-10","GG","MAIDEN SPECIAL WEIGHT ","4","Deise Delight (IRE)","9-2"," 2 ","2","FTL","Brazen Beau*Aus"
"2021-04-10","GG","MAIDEN SPECIAL WEIGHT ","4","Elcondor","15-1"," 3 ","3","FTL","Boat Trip"
"2021-04-10","GG","MAIDEN SPECIAL WEIGHT ","4","Voice of Victory","10-1"," 6 ","6","FTL","Declaration of War"
"2021-04-10","GG","MAIDEN SPECIAL WEIGHT ","7","Lochmara","20-1"," 1 ","1","FTL","Northern Causeway"
"2021-04-10","GG","MAIDEN SPECIAL WEIGHT ","7","Bowlmageddon","12-1"," 3 ","3","FTL","Grazen"
"2021-04-10","GG","MAIDEN SPECIAL WEIGHT ","7","Cheater's Waltz","9-2"," 4 ","4","FTL","Grazen"
"2021-04-10","GG","MAIDEN SPECIAL WEIGHT ","7","The Great Haynes","4-1"," 5 ","5","FTL","Haynesfield"
"2021-04-10","GP","CLAIMING($16,000) ","2","Heart of God","4-1"," 4 ","4","FTL","Will Take Charge"
"2021-04-10","GP","CLAIMING($16,000) ","2","Hidden Dreams","5-1"," 6 ","6","FTL","Khozan"
"2021-04-10","GP","MAIDEN CLAIMING($35,000) ","3","Kick in the Gas","7-2"," 5 ","5","FTL","Tourist"
"2021-04-10","GP","MAIDEN CLAIMING($35,000) ","3","Merzaz","3-1"," 6 ","6","FTL","Mshawish"
"2021-04-10","GP","MAIDEN SPECIAL WEIGHT ","5","Meetmeinkingston","2-1"," 3 ","3","FTL","Uncaptured"
"2021-04-10","GP","MAIDEN SPECIAL WEIGHT ","5","Twelve Volt Man","5-2"," 4 ","4","FTL","Violence"
"2021-04-10","GP","MAIDEN SPECIAL WEIGHT ","5","Gigantic","3-1"," 5 ","5","FTL","Street Sense"
"2021-04-10","GP","MAIDEN SPECIAL WEIGHT ","5","Cajun Moon","8-1"," 6 ","6","FTL","Overanalyze"
"2021-04-10","GP","MAIDEN SPECIAL WEIGHT ","5","Nuzhat","5-1"," 7 ","7","FTL","Street Sense"
"2021-04-10","GP","MAIDEN SPECIAL WEIGHT ","7","See Out","8-1"," 2 ","2","FTL","Data Link"
"2021-04-10","GP","MAIDEN SPECIAL WEIGHT ","7","Tidal Forces","5-1"," 4 ","4","FTL","Malibu Moon"
"2021-04-10","GP","MAIDEN SPECIAL WEIGHT ","9","Jet Speed","3-1"," 2 ","2","FTL","Speightster"
"2021-04-10","GP","MAIDEN SPECIAL WEIGHT ","9","Kake'scharmingboy","15-1"," 3 ","3","FTL","Union Rags"
"2021-04-10","GP","MAIDEN SPECIAL WEIGHT ","9","Keyboard Warrior","20-1"," 9 ","9","FTL","Cross Traffic"
"2021-04-10","HAW","MAIDEN CLAIMING($6,250) ","8","Mr. Springtime","8-1"," 5 ","5","FTL","Mr. Noname"
"2021-04-10","LA","MAIDEN ","7","Gonna Make Pie","6-1"," 5 ","5","FTL","Corona Cartel"
"2021-04-10","MVR","MAIDEN SPECIAL WEIGHT ","3","Beef and Reef","12-1"," 8 ","8","FTL","Kettle Corn"
"2021-04-10","OP","MAIDEN SPECIAL WEIGHT ","1","Downtown Boy","30-1"," 9 ","9","FTL","Tekton"
"2021-04-10","OP","MAIDEN SPECIAL WEIGHT ","3","Frosted Blue","4-1"," 4 ","4","FTL","Frosted"
"2021-04-10","OP","MAIDEN SPECIAL WEIGHT ","3","Priddis","6-1"," 5 ","5","FTL","Vancouver*Aus"
"2021-04-10","OP","MAIDEN SPECIAL WEIGHT ","3","Berry Good","5-1"," 8 ","8","FTL","Declaration of War"
"2021-04-10","OP","MAIDEN SPECIAL WEIGHT ","4","Rising Empire","5-1"," 2 ","2","FTL","Empire Maker"
"2021-04-10","OP","MAIDEN SPECIAL WEIGHT ","4","Terawatt","15-1"," 4 ","4","FTL","Nyquist"
"2021-04-10","OP","MAIDEN SPECIAL WEIGHT ","4","Happymac","3-1"," 5 ","5","FTL","Runhappy"
"2021-04-10","OP","MAIDEN SPECIAL WEIGHT ","4","Amazing Rocket","4-1"," 6 ","6","FTL","Into Mischief"
"2021-04-10","OP","MAIDEN SPECIAL WEIGHT ","4","Following Sea","2-1"," 8 ","8","FTL","Runhappy"
"2021-04-10","OP","MAIDEN SPECIAL WEIGHT ","4","Arms an Armor","8-1"," 9 ","9","FTL","Laoban"
"2021-04-10","OP","MAIDEN SPECIAL WEIGHT ","7","Do Right","12-1"," 1 ","1","FTL","Twirling Candy"
"2021-04-10","OP","MAIDEN SPECIAL WEIGHT ","7","Skip Intro","5-1"," 9 ","9","FTL","Liam's Map"
"2021-04-10","OP","MAIDEN SPECIAL WEIGHT ","7","Justin Speight","12-1","10 ","10","FTL","Speightstown"
"2021-04-10","OP","ALLOWANCE OPTIONAL CLAIMING($75,000) ","10","Upstriker","8-1"," 5 ","5","FTL","Upstart"
"2021-04-10","OP","ALLOWANCE OPTIONAL CLAIMING($75,000) ","10","Tkotchke","8-1"," 8 ","8","FTL","Frosted"
"2021-04-10","OP","MAIDEN SPECIAL WEIGHT ","13","Mister Snickers","30-1"," 6 ","6","FTL","Empire Maker"
"2021-04-10","RP","MAIDEN CLAIMING($10,000) ","2","Fast Prize Courage","10-1"," 1 ","1","FTL","Captain Courage"
"2021-04-10","RP","MAIDEN CLAIMING($10,000) ","2","One Famous Hawk","12-1"," 3 ","3","FTL","One Famous Brioni"
"2021-04-10","RP","MAIDEN CLAIMING($10,000) ","2","Bodacious Flash","5-1"," 7 ","7","FTL","Bodacious Dash"
"2021-04-10","RP","MAIDEN CLAIMING($10,000) ","2","Mystic Interest","8-1"," 9 ","9","FTL","Seperate Interest"
"2021-04-10","RP","MAIDEN ","3","Janes Country Chick","20-1"," 1 ","1","FTL","Country Chicks Man"
"2021-04-10","RP","MAIDEN ","3","Twice Jones","6-1"," 4 ","4","FTL","Jess Jones"
"2021-04-10","RP","MAIDEN ","3","Jakes Regard","30-1"," 6 ","6","FTL","Chicks Regard"
"2021-04-10","RP","MAIDEN CLAIMING($20,000) ","4","R U Freal","6-1"," 1 ","1","FTL","Freal"
"2021-04-10","RP","MAIDEN CLAIMING($20,000) ","4","Trademarque","4-1"," 3 ","3","FTL","Duponte"
"2021-04-10","RP","MAIDEN CLAIMING($20,000) ","4","Jess a Hippy Chick","15-1"," 4 ","4","FTL","Jess Lips"
"2021-04-10","RP","MAIDEN CLAIMING($20,000) ","4","Rc 5","10-1"," 5 ","5","FTL","Call Me Corona"
"2021-04-10","RP","MAIDEN CLAIMING($20,000) ","4","La Percha","5-1"," 6 ","6","FTL","Duponte"
"2021-04-10","RP","MAIDEN CLAIMING($20,000) ","4","Jess Tempt Yin You","15-1"," 7 ","7","FTL","Dominyun"
"2021-04-10","RP","MAIDEN CLAIMING($20,000) ","4","Runningrojo","3-1"," 8 ","8","FTL","Sizzlin Red Corona"
"2021-04-10","RP","MAIDEN CLAIMING($20,000) ","4","Ramblin Scramblin","10-1"," 9 ","9","FTL","Hez Our Secret"
"2021-04-10","RP","MAIDEN CLAIMING($20,000) ","4","Ivory Smokin Gun","8-1","10 ","10","FTL","Ivory James"
"2021-04-10","RP","MAIDEN ","6","Relentless Dream","15-1"," 1 ","1","FTL","Hes Relentless"
"2021-04-10","RP","MAIDEN ","6","Hes Gotta Run","6-1"," 2 ","2","FTL","Hes Relentless"
"2021-04-10","RP","MAIDEN ","6","Fabulous Mary Ia","20-1"," 3 ","3","FTL","One Fabulous Eagle"
"2021-04-10","RP","MAIDEN ","6","One Valiant Eagle","10-1"," 5 ","5","FTL","One Dashing Eagle"
"2021-04-10","RP","MAIDEN ","6","One Shazoomin Eagle","12-1"," 6 ","6","FTL","One Famous Eagle"
"2021-04-10","RP","MAIDEN ","6","Jodis Rowdy Bogart","5-1"," 7 ","7","FTL","Bogart"
"2021-04-10","RP","MAIDEN ","6","Sabbatical Jess","15-1"," 9 ","9","FTL","Apollitical Jess"
"2021-04-10","RP","MAIDEN ","6","Jess Give Mea Reason","9-2","10 ","10","FTL","Good Reason Sa"
"2021-04-10","RP","MAIDEN ","8","Lota Dazzling Eagle","15-1"," 1 ","1","FTL","Lota Pyc"
"2021-04-10","RP","MAIDEN ","8","Pevs Gambler","4-1"," 2 ","2","FTL","One Fabulous Eagle"
"2021-04-10","RP","MAIDEN ","8","Eye Live for Candy","10-1"," 3 ","3","FTL","A Revenant"
"2021-04-10","RP","MAIDEN ","8","Speedwagon Express","12-1"," 4 ","4","FTL","Prized Wagon"
"2021-04-10","RP","MAIDEN ","8","She Will B Famous","10-1"," 5 ","5","FTL","Corona Cartel"
"2021-04-10","RP","MAIDEN ","8","Rockin Red Rhythm","5-1"," 6 ","6","FTL","One Famous Eagle"
"2021-04-10","RP","MAIDEN ","8","Good Time Stoli","8-1"," 8 ","8","FTL","Duponte"
"2021-04-10","RP","MAIDEN ","8","Apollitical Price","6-1"," 9 ","9","FTL","Apollitical Jess"
"2021-04-10","RP","MAIDEN ","8","Nsm Wichita Lineman","20-1","10 ","10","FTL","Apollitical Jess"
"2021-04-10","RP","MAIDEN CLAIMING($12,500) ","10","Dun Got Relentless","15-1"," 1 ","1","FTL","Hes Relentless"
"2021-04-10","RP","MAIDEN CLAIMING($12,500) ","10","Whine Time","3-1"," 5 ","5","FTL","One Fabulous Eagle"
"2021-04-10","RP","MAIDEN CLAIMING($12,500) ","10","Jess an Ivory Tower","10-1"," 8 ","8","FTL","Ivory James"
"2021-04-10","RP","MAIDEN CLAIMING($12,500) ","10","Jess a Lota Smoke","12-1"," 9 ","9","FTL","Jess Louisiana Blue"
"2021-04-10","SA","MAIDEN CLAIMING($45,000) ","3","Sir Williams Dream","12-1"," 3 ","3","FTL","Daddy Nose Best"
