"Track","RaceNumber","HorsesRunning"
"AQU","5","9"
"AQU","7","11"
"AQU","9","12"
"CT","9","11"
"DED","1","9"
"DED","3","9"
"DED","8","11"
"DED","9","11"
"EQC","2","11"
"EQC","3","10"
"EQC","4","9"
"FG","2","10"
"FG","4","12"
"FG","5","10"
"FG","6","14"
"FG","8","11"
"GG","6","11"
"GG","8","11"
"GG","9","9"
"GP","1","11"
"GP","4","9"
"GP","6","11"
"GP","7","12"
"GP","9","10"
"GP","11","9"
"GP","12","13"
"HOU","3","9"
"HOU","5","10"
"HOU","7","10"
"HOU","8","10"
"HOU","9","10"
"LRL","5","10"
"LRL","6","12"
"MVR","1","9"
"MVR","4","10"
"MVR","7","10"
"MVR","8","10"
"MVR","9","9"
"OP","1","10"
"OP","2","10"
"OP","3","9"
"OP","4","14"
"OP","5","10"
"OP","6","11"
"OP","7","10"
"OP","9","14"
"OP","10","9"
"OP","11","11"
"SA","3","9"
"SA","5","9"
"SA","7","10"
"SA","9","10"
"SUN","1","12"
"SUN","2","12"
"SUN","3","11"
"SUN","4","12"
"TAM","1","9"
"TAM","2","14"
"TAM","3","10"
"TAM","4","14"
"TAM","5","12"
"TAM","9","14"
"TAM","10","13"
"TAM","11","14"
"TP","1","13"
"TP","2","11"
"TP","3","11"
"TP","4","9"
"TP","5","14"
"TP","8","11"
"TP","9","9"
"TP","10","14"
