"Track","RaceNumber","HorsesRunning"
"DED","3","10"
"DED","5","9"
"DED","7","9"
"DED","9","12"
"FG","2","10"
"FG","3","9"
"FG","4","12"
"FG","5","9"
"FG","6","11"
"FG","8","11"
"FG","9","13"
"GG","6","10"
"GG","7","10"
"GP","1","16"
"GP","4","9"
"GP","10","10"
"HOU","2","9"
"HOU","3","10"
"HOU","4","10"
"HOU","5","10"
"HOU","6","9"
"HOU","7","10"
"HOU","8","10"
"HOU","9","10"
"HOU","10","11"
"OP","1","10"
"OP","4","10"
"OP","6","11"
"OP","9","13"
"RP","2","10"
"RP","5","10"
"RP","8","9"
"RP","9","10"
"RP","10","10"
"RP","11","10"
"TP","3","12"
"TP","4","11"
"TP","5","11"
"TP","6","10"
"TP","7","10"
"TP","8","12"
"TUP","1","11"
"TUP","2","11"
"TUP","7","12"
"TUP","8","11"
"TUP","9","9"
