"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-01-13","CT","1","Dirt","Weave It Quixote"," 1 ","1","8-1","Gustavo Larrosa","Sherry Jackson"
"2021-01-13","CT","1","Dirt","Cowtown Tapit"," 2 ","2","10-1","Wesley Ho","Douglas Adams"
"2021-01-13","CT","1","Dirt","Native Courage"," 3 ","3","3-1","Victor Rodriguez","Kristy Gazzier"
"2021-01-13","CT","1","Dirt","Shortlister"," 4 ","4","8-1","Reshawn Latchman","Michael Jones, Jr."
"2021-01-13","CT","1","Dirt","Gran Wildrocky"," 5 ","5","5-1","Christian Hiraldo","Frank Light"
"2021-01-13","CT","1","Dirt","Chasing Anna"," 6 ","6","9-5","Glenmore Mayhew","Christopher Keller"
"2021-01-13","CT","1","Dirt","Kukulkan"," 7 ","7","9-2","Luis Batista","Jose Corrales"
"2021-01-13","CT","2","Dirt","So Red the Rose"," 1 ","1","7-2","Arnaldo Bocachica","Anthony Farrior"
"2021-01-13","CT","2","Dirt","Lil Linder"," 2 ","2","20-1","Javier Rivera","Linda Dollinger-Stehr"
"2021-01-13","CT","2","Dirt","Candyforacause"," 3 ","3","5-2","Fredy Peltroche","Ronney Brown"
"2021-01-13","CT","2","Dirt","City Princess"," 4 ","4","12-1","Jose Montano","Stacey Viands"
"2021-01-13","CT","2","Dirt","Raelyn's Star"," 5 ","5","6-1","Darius Thorpe","Crystal Pickett"
"2021-01-13","CT","2","Dirt","Old Line Magic"," 6 ","6","3-1","Antonio Lopez","Jesus Cruz"
"2021-01-13","CT","2","Dirt","Walkntheplank"," 7 ","7","30-1","Denis Araujo","Russell Davis"
"2021-01-13","CT","2","Dirt","Hot Possebility"," 8 ","8","15-1","Jason Simpson","Wayne Sparling"
"2021-01-13","CT","2","Dirt","Northern Heat"," 9 ","9","5-1","Sunday Diaz, Jr.","Javier Contreras"
"2021-01-13","CT","3","Dirt","Iron Henry"," 1 ","1","15-1","Jason Simpson","Larry Myers"
"2021-01-13","CT","3","Dirt","Officer Unbridled"," 2 ","2","3-5","Carlos Delgado","Javier Contreras"
"2021-01-13","CT","3","Dirt","Ask Me How Iknow"," 3 ","3","10-1","Antonio Lopez","Michael Atkins"
"2021-01-13","CT","3","Dirt","Banner Man"," 4 ","4","9-2","Fredy Peltroche","Ronney Brown"
"2021-01-13","CT","3","Dirt","Three Punch"," 5 ","5","12-1","Gustavo Larrosa","Janice Groves"
"2021-01-13","CT","3","Dirt","Mindyourpsandqs"," 6 ","6","12-1","Wladimir Rocha","Joseph Stehr"
"2021-01-13","CT","3","Dirt","Jacklighting"," 7 ","7","5-1","Darius Thorpe","C. Johnson"
"2021-01-13","CT","4","Dirt","Master Yoo"," 1 ","1","15-1","Carlos Marrero","Lofflin Downie"
"2021-01-13","CT","4","Dirt","Winter Is Here"," 2 ","2","6-1","Victor Rodriguez","Vernon Greaves"
