"Track","RaceNumber","HorsesRunning"
"DEL","3","13"
"DEL","6","9"
"DEL","7","11"
"FL","2","9"
"FL","3","9"
"FL","4","9"
"FL","5","13"
"FL","6","14"
"FL","8","13"
"GRP","7","10"
"GRP","8","10"
"IND","4","12"
"IND","8","10"
"IND","10","10"
"LAD","1","14"
"LAD","2","14"
"LAD","3","14"
"LAD","4","14"
"LAD","5","14"
"LAD","6","13"
"LAD","7","13"
"LAD","8","13"
"MNR","1","14"
"MNR","2","14"
"MNR","4","10"
"MNR","5","14"
"MNR","6","10"
"MNR","7","13"
"MNR","8","10"
"MNR","9","14"
"PID","2","10"
"PID","3","13"
"PID","4","13"
"PID","8","14"
"PRM","4","12"
"PRX","4","9"
"PRX","5","10"
"PRX","7","14"
"PRX","8","11"
"PRX","10","10"
"TDN","1","9"
"TDN","3","9"
"TDN","8","10"
