"Track","RaceNumber","HorsesRunning"
"ALB","1","12"
"ALB","2","12"
"ALB","3","10"
"ALB","4","10"
"ALB","5","12"
"ALB","6","10"
"ALB","7","11"
"ALB","8","9"
"ALB","9","12"
"AP","3","9"
"AP","4","9"
"AP","6","11"
"AP","7","13"
"ARP","2","9"
"ARP","7","9"
"BTP","6","10"
"BTP","7","10"
"BTP","8","9"
"CBY","5","10"
"CNL","5","12"
"CNL","7","10"
"CNL","9","12"
"DEL","3","11"
"DEL","4","9"
"DEL","5","14"
"DEL","6","12"
"DEL","7","9"
"DEL","8","9"
"EVD","5","10"
"EVD","8","9"
"FL","8","10"
"IND","4","9"
"IND","6","9"
"IND","7","11"
"IND","8","9"
"IND","9","13"
"IND","10","12"
"PEN","1","9"
"PEN","2","12"
"PEN","3","12"
"PEN","8","9"
"PID","4","11"
"PID","5","9"
"PID","8","9"
"SAR","3","9"
"SAR","5","9"
"SAR","6","9"
"SAR","8","11"
"SAR","9","12"
"SAR","10","9"
"TDN","6","9"
