"Track","RaceNumber","HorsesRunning"
"GRP","2","9"
"GRP","6","10"
"IND","5","11"
"IND","7","12"
"IND","8","10"
"IND","9","9"
"IND","10","10"
"MNR","1","12"
"MNR","2","12"
"MNR","3","11"
"MNR","8","11"
"PEN","3","10"
"PEN","6","9"
"PEN","8","10"
"PID","4","10"
"PID","6","9"
"PID","8","10"
"PRX","1","16"
"PRX","2","10"
"PRX","3","9"
"PRX","4","15"
"PRX","5","10"
"PRX","6","13"
"PRX","7","16"
"PRX","8","16"
"PRX","9","12"
"PRX","10","14"
"PRX","11","16"
"TDN","2","9"
"ZIA","3","9"
"ZIA","4","12"
"ZIA","5","10"
"ZIA","11","11"
