"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-09-15","ALB","1","Dirt","Mt Surabachi Raider"," 1 ","1","8-1","Jaime Leos","Jacob Simmons III"
"2021-09-15","ALB","1","Dirt","Cocomo Moon"," 2 ","2","15-1","Martin Felix","Cosme Velasquez"
"2021-09-15","ALB","1","Dirt","El Ville Y Su Corona"," 3 ","3","12-1","Noe Garcia, Jr.","Guadalupe Munoz, Jr."
"2021-09-15","ALB","1","Dirt","Valiant Dasher"," 4 ","4","9-2","Jose Ortiz","Jorge Morales-Flores"
"2021-09-15","ALB","1","Dirt","Wente"," 5 ","5","4-1","Sergio Becerra, Jr.","Albert Valles"
"2021-09-15","ALB","1","Dirt","Solid Wager"," 6 ","6","10-1","Hector Aldrete","Larry Chavez"
"2021-09-15","ALB","1","Dirt","Dj Heartbreaker"," 7 ","7","6-1","Alonso Rivera","Joel Gutierrez"
"2021-09-15","ALB","1","Dirt","Hes Mister Dillon"," 8 ","8","6-1","Luis Flores-Garcia","Eric Valenzuela"
"2021-09-15","ALB","1","Dirt","Black Line Flash Ck"," 9 ","9","12-1","Marcelo Barraza","Adam Archuleta"
"2021-09-15","ALB","1","Dirt","Quite Flashy","10 ","10","15-1","Adrian Ramos","Emily Cardenas"
"2021-09-15","ALB","1","Dirt","Metallicas Surprise","11 ","11","15-1","Alfredo Sigala","Bernadette Barrios"
"2021-09-15","ALB","1","Dirt","Papi Grande Cartel","12 ","12","20-1","Gabriel Arredondo","Edgar Moreno"
"2021-09-15","ALB","2","Dirt","Cashsurfer"," 1 ","1","12-1","Carlos Guillen Chacon","Diego Arroyo"
"2021-09-15","ALB","2","Dirt","Ar Cartel"," 2 ","2","15-1","Omar Iturralde","Luis Iturralde"
"2021-09-15","ALB","2","Dirt","Scream Out Loud"," 3 ","3","8-1","Luis Flores-Garcia","Juan Torres"
"2021-09-15","ALB","2","Dirt","Eye Sea Hollywood"," 4 ","4","6-1","Luis Guerrero","Raul Vega"
"2021-09-15","ALB","2","Dirt","La Bella Azul"," 5 ","5","15-1","Martin Felix","Cosme Velasquez"
"2021-09-15","ALB","2","Dirt","Princess Regard"," 6 ","6","4-1","Paul Nieto","Omar Vargas"
"2021-09-15","ALB","2","Dirt","A Dashers Heart"," 7 ","7","6-1","Duane Sterling","Robert Rivera"
"2021-09-15","ALB","2","Dirt","Blue Night"," 8 ","8","12-1","Jose Ruiz","Javier Duarte"
"2021-09-15","ALB","2","Dirt","Kisses for Romeo"," 9 ","9","9-2","Hector Aldrete","Lonnie Vaughn"
"2021-09-15","ALB","2","Dirt","Fabulous Valentino","10 ","10","10-1","Marcelo Barraza","Jorge Morales-Flores"
"2021-09-15","ALB","2","Dirt","Sixes Spicy N Royal","11 ","11","15-1","Jimmy Coates","Frankie Martinez"
"2021-09-15","ALB","2","Dirt","Meleros Princess","12 ","12","20-1","Jose Chavez","Jesus Marquez"
"2021-09-15","ALB","3","Dirt","Jess Reyli Dash"," 1 ","1","5-1","Alejandro Medellin","Rene Saucedo"
"2021-09-15","ALB","3","Dirt","Hs Gray Hawk"," 2 ","2","6-1","Manuel Ramos","Andres Gonzalez"
"2021-09-15","ALB","3","Dirt","Babes First Moon"," 3 ","3","15-1","Luis Martinez","Jose Meraz"
"2021-09-15","ALB","3","Dirt","Stable Mascot"," 4 ","4","12-1","Marcelo Barraza","Francis Meza"
"2021-09-15","ALB","3","Dirt","Honey Lynn Perry"," 5 ","5","15-1","Brian Barraza","Adam Archuleta"
"2021-09-15","ALB","3","Dirt","Romeos Ransom"," 6 ","6","5-2","Luis Guerrero","Lonnie Vaughn"
"2021-09-15","ALB","3","Dirt","Corona a Chicks"," 7 ","7","15-1","Paul Nieto","Omar Vargas"
"2021-09-15","ALB","3","Dirt","Go Desi Go"," 8 ","8","12-1","Jimmy Coates","Jim Crotts"
"2021-09-15","ALB","3","Dirt","Jesses Dinero"," 9 ","9","4-1","Sergio Becerra, Jr.","Albert Valles"
"2021-09-15","ALB","3","Dirt","Pd El Rayo","10 ","10","20-1","Alonso Rivera","Alberto Amparan"
"2021-09-15","ALB","3","Dirt","Shade Factor","11 ","11","20-1","Edgar Martinez","Jose DeHerrera"
"2021-09-15","ALB","3","Dirt","Jess a Hot Babe","12 ","12","30-1","Paul Nieto","Arturo Chavez"
"2021-09-15","ALB","4","Dirt","Cleared Furr Takeoff"," 1 ","1","3-1","Benito Baca","Bernard Baca"
"2021-09-15","ALB","4","Dirt","Wdc Truth About Men"," 2 ","2","4-1","Brian Barraza","Hermenegildo Aldavaz"
"2021-09-15","ALB","4","Dirt","Chatter Bar"," 3 ","3","5-1","Jimmy Coates","Alejandro Chavez"
"2021-09-15","ALB","4","Dirt","Dream Artist"," 4 ","4","7-2","Hector Aldrete","Diego Arroyo"
"2021-09-15","ALB","4","Dirt","Dash Past Them"," 5 ","5","8-1","Alejandro Medellin","Ebert Munoz"
"2021-09-15","ALB","4","Dirt","Mr Yin Yang"," 6 ","6","7-2","Elliot Bachicha, Jr.","Elliot Bachicha"
"2021-09-15","ALB","4","Dirt","Rebel Roux"," 7 ","7","10-1","Alfredo Sigala","Esteban Ramirez"
"2021-09-15","ALB","5","Dirt","Woodys Superman"," 1 ","1","10-1","Edgar Martinez","David Gomez-Barraza"
"2021-09-15","ALB","5","Dirt","Solid Ivory"," 2 ","2","15-1","Martin Felix","Sherry Armstrong"
"2021-09-15","ALB","5","Dirt","Jc New Dawn"," 3 ","3","3-1","Gabriel Arredondo","Edgar Moreno"
"2021-09-15","ALB","5","Dirt","Miss Hussy Cartel"," 4 ","4","20-1","Christian Ramos","Hector Chavez"
"2021-09-15","ALB","5","Dirt","Lil Rev"," 5 ","5","5-2","Sergio Becerra, Jr.","Albert Valles"
"2021-09-15","ALB","5","Dirt","Valiant Daddy"," 6 ","6","4-1","Marcelo Barraza","Jorge Morales-Flores"
"2021-09-15","ALB","5","Dirt","Dean Miracles Vike"," 7 ","7","6-1","Elliot Bachicha, Jr.","Allison Martinez"
"2021-09-15","ALB","5","Dirt","Rock Solid Pebbles"," 8 ","8","8-1","Paul Nieto","Carlos Acosta, Jr."
"2021-09-15","ALB","5","Dirt","Rz Richy"," 9 ","9","10-1","Noe Garcia, Jr.","Guadalupe Munoz, Jr."
"2021-09-15","ALB","6","Dirt","S W Lucky Charm"," 1 ","1","5-1","Jimmy Coates","Alejandro Chavez"
"2021-09-15","ALB","6","Dirt","Hit Btween the Ice"," 2 ","2","7-2","J. Villanueva","Arthur Lucero"
"2021-09-15","ALB","6","Dirt","Mostly Cloudy"," 3 ","3","7-2","Alejandro Medellin","Alvaro Hinojos"
"2021-09-15","ALB","6","Dirt","Move It Mister"," 4 ","4","8-1","Gustavo Herrera","Lonnie Vaughn"
"2021-09-15","ALB","6","Dirt","Inquisiteur"," 5 ","5","3-1","Enrique Gomez","Dan Dennison"
"2021-09-15","ALB","6","Dirt","Flickering Light"," 6 ","6","4-1","Luis Rodriguez","Raymond Valerio"
"2021-09-15","ALB","6","Dirt","Colorful Colorado"," 7 ","7","10-1","Luis Negron","Dick Cappellucci"
"2021-09-15","ALB","7","Dirt","Winnies Own"," 1 ","1","4-1","Francisco Amparan","Alberto Amparan"
"2021-09-15","ALB","7","Dirt","Besitos Criminales"," 2 ","2","10-1","Christian Ramos","Frankie Martinez"
"2021-09-15","ALB","7","Dirt","Ima Saint Too"," 3 ","3","8-1","Luis Negron","Greg Green"
"2021-09-15","ALB","7","Dirt","Digger's Gold"," 4 ","4","3-1","Aldo Arboleda","Todd Fincher"
"2021-09-15","ALB","7","Dirt","Flying Phantom"," 5 ","5","9-2","Gustavo Herrera","Albert Araiza"
"2021-09-15","ALB","7","Dirt","Franks Dehere"," 6 ","6","6-1","Tracy Hebert","Michael Barber"
"2021-09-15","ALB","7","Dirt","Gambling Cowboy"," 7 ","7","5-1","Rodolfo Guerra","Todd Fincher"
"2021-09-15","ALB","7","Dirt","Reggie J"," 8 ","8","7-1","Jimmy Coates","Brent Young"
"2021-09-15","ALB","8","Dirt","Revenoor Woman"," 1 ","1","3-1","Miguel Perez","Andres Gonzalez"
"2021-09-15","ALB","8","Dirt","Midnight Garden"," 2 ","2","4-1","Rigo Sarmiento","Miguel Hernandez"
"2021-09-15","ALB","8","Dirt","Selection Park"," 3 ","3","7-2","Roimes Chirinos","Sherry Armstrong"
"2021-09-15","ALB","8","Dirt","Tiz Donna Bella"," 4 ","4","7-2","Aldo Arboleda","Rafael Barraza"
"2021-09-15","ALB","8","Dirt","Happy Happy Happy"," 5 ","5","8-1","Rodolfo Guerra","Miguel Hernandez"
"2021-09-15","ALB","8","Dirt","Spun Line"," 6 ","6","5-1","Luis Colon","Dick Cappellucci"
"2021-09-15","ALB","8","Dirt","Sayward"," 7 ","7","10-1","Jimmy Coates","Gary Cross"
"2021-09-15","ALB","9","Dirt","R H Express"," 1 ","1","6-1","Jimmy Coates","Alejandro Chavez"
"2021-09-15","ALB","9","Dirt","Magic Journey"," 2 ","2","7-1","Christian Ramos","Dayson LaVanway"
"2021-09-15","ALB","9","Dirt","War Wounds"," 3 ","3","8-1","Alejandro Medellin","Melvin Cordova"
"2021-09-15","ALB","9","Dirt","Full of Drive"," 4 ","4","3-1","Miguel Perez","Dick Cappellucci"
"2021-09-15","ALB","9","Dirt","Wiskey Crown"," 5 ","5","4-1","Alfredo Sigala","Fred Danley"
"2021-09-15","ALB","9","Dirt","Hermano"," 6 ","6","9-2","Francisco Amparan","Bart Hone"
"2021-09-15","ALB","9","Dirt","Reining Pesos"," 7 ","7","10-1","Enrique Gomez","Aurelio Valdez"
"2021-09-15","ALB","9","Dirt","Mr. Silver Express"," 8 ","8","5-1","Gustavo Herrera","Albert Araiza"
"2021-09-15","ARP","1","Dirt","Nobadtest","   ","98","","SCRATCHED "," "
"2021-09-15","ARP","1","Dirt","Unforgiven B","   ","98","","SCRATCHED "," "
"2021-09-15","ARP","1","Dirt","Kooler Wagon"," 1 ","1","10-1","Jonathan Dominguez","Uriel Delgado"
"2021-09-15","ARP","1","Dirt","Roses for a Princess"," 2 ","2","6-1","Daniel Valles","Jose Arjon"
"2021-09-15","ARP","1","Dirt","Lotas First"," 3 ","3","9-2","Ramiro Garcia","Jose Aguilera"
"2021-09-15","ARP","1","Dirt","Moshi Yoshi"," 4 ","4","5-2","Jose Lopez","Alexander Orozco"
"2021-09-15","ARP","2","Dirt","True"," 1 ","1","1-1","Ramiro Garcia","Hipolito Michel-Valverde"
"2021-09-15","ARP","2","Dirt","Painted Lady"," 2 ","2","7-2","Esgar Ramirez","Edy Ontiveros"
"2021-09-15","ARP","2","Dirt","Xcelente"," 3 ","3","6-1","James Flores","Jose Barron"
"2021-09-15","ARP","2","Dirt","Runs Naked"," 4 ","4","9-2","Jesus Olivas","Lupe Chavez"
"2021-09-15","ARP","2","Dirt","Dna Dashing Eagle"," 5 ","5","15-1","Adrian Morales","Jose Arjon"
"2021-09-15","ARP","2","Dirt","Ucaliente3"," 6 ","6","12-1","Rey Hernandez","Jose Leonel Marquez"
"2021-09-15","ARP","3","Dirt","High Lil Spit"," 1 ","1","7-2","Ramiro Garcia","Hipolito Michel-Valverde"
"2021-09-15","ARP","3","Dirt","Dinasti"," 2 ","2","6-1","Jonathan Dominguez","Uriel Delgado"
"2021-09-15","ARP","3","Dirt","Kali K"," 3 ","3","1-1","Jose Lopez","Alexander Orozco"
"2021-09-15","ARP","3","Dirt","Hold On to That"," 4 ","4","9-2","Daniel Valles","Abraham Felix"
"2021-09-15","ARP","3","Dirt","Yesterday Road"," 5 ","5","4-1","Esgar Ramirez","Edy Ontiveros"
"2021-09-15","ARP","3","Dirt","Mr Kool Claim"," 6 ","6","10-1","Adrian Morales","Jose Arjon"
"2021-09-15","ARP","3","Dirt","The Corona King"," 7 ","7","15-1","James Flores","Jose Barron"
"2021-09-15","ARP","4","Dirt","Streakan James Jr"," 1 ","1","9-2","Jonathan Dominguez","Uriel Delgado"
"2021-09-15","ARP","4","Dirt","Ocean Cowboy"," 2 ","2","15-1","Jesus Olivas","Jose Barron"
"2021-09-15","ARP","4","Dirt","Makn Martinis"," 3 ","3","10-1","Giovany Estrada","Humberto Murillo"
"2021-09-15","ARP","4","Dirt","Mini Secret"," 4 ","4","2-1","Jhaciel Soto","Jose Aguilera"
"2021-09-15","ARP","4","Dirt","Flare for Royalty"," 5 ","5","5-2","James Flores","Jose Barron"
"2021-09-15","ARP","4","Dirt","Vf Shake Down"," 6 ","6","7-2","Esgar Ramirez","Edy Ontiveros"
"2021-09-15","ARP","4","Dirt","Paint Me Bloody"," 7 ","7","8-1","Ramiro Garcia","Hipolito Michel-Valverde"
"2021-09-15","ARP","5","Dirt","El Diablo Grande"," 1 ","1","5-2","Adrian Ramos","Stetson Mitchell"
"2021-09-15","ARP","5","Dirt","King Parker"," 2 ","2","4-1","John Jude","John McDonald"
"2021-09-15","ARP","5","Dirt","Slick It Up"," 3 ","3","15-1","Scott Bethke","Jose Chavez"
"2021-09-15","ARP","5","Dirt","Young Phillip"," 4 ","4","9-2","Nathan Haar","Robert Haar"
"2021-09-15","ARP","5","Dirt","Gold Label"," 5 ","5","7-2","Bryan McNeil","Heidi Neff"
"2021-09-15","ARP","6","Dirt","Jack With Seven","   ","98","","SCRATCHED "," "
"2021-09-15","ARP","6","Dirt","Baudette Blizzard","   ","98","","SCRATCHED "," "
"2021-09-15","ARP","6","Dirt","Gunslingers Legacy"," 2 ","2","9-2","Jarred Journet","Temple Rushton"
"2021-09-15","ARP","6","Dirt","Preacher"," 4 ","4","5-2","Adrian Ramos","Mark Hibdon"
"2021-09-15","ARP","6","Dirt","Preferred Prospect"," 5 ","5","20-1","John Jude","Mark Hibdon"
"2021-09-15","ARP","7","Dirt","Cowboy Don"," 1 ","1","15-1","Adrian Ramos","John McDonald"
"2021-09-15","ARP","7","Dirt","Picadilly Roadster"," 2 ","2","8-1","Damon Leeds","Grady Thompson"
"2021-09-15","ARP","7","Dirt","War Eagle's Return"," 3 ","3","10-1","Mike Luark","Monty Luark"
"2021-09-15","ARP","7","Dirt","Its Five Somewhere"," 4 ","4","9-2","Scott Bethke","Mark Kulow"
"2021-09-15","ARP","7","Dirt","Cougar Country"," 5 ","5","7-2","Nathan Haar","O. Martinez, Jr."
"2021-09-15","ARP","7","Dirt","Wrath"," 6 ","6","5-2","Bryan McNeil","Gilbert Ecoffey"
"2021-09-15","ARP","7","Dirt","Flower Beach"," 7 ","7","6-1","Daniel Aguilar","Mark Esquibel"
"2021-09-15","AZD","1","Dirt","Dangerous Dude"," 1 ","1","2-1","Michael Ybarra","Terrill Tsosie"
"2021-09-15","AZD","1","Dirt","Pragmatik"," 2 ","2","6-1","Aaron Belloc","Armando Castellanos"
"2021-09-15","AZD","1","Dirt","Pretty Lethal Eagle"," 3 ","3","8-1","Joseph Belloc, Jr.","Jesus Olivas-Valenzuela"
"2021-09-15","AZD","1","Dirt","Texas First Icon"," 4 ","4","15-1","Jacob Enriquez","Adolfo Armendariz Celaya"
"2021-09-15","AZD","1","Dirt","Clever Conundrum"," 5 ","5","5-1","Martin Osuna","Jesus Torres-Casas"
"2021-09-15","AZD","1","Dirt","Cant Catch Aubrey"," 6 ","6","9-2","Elias Gutierrez","Heraclio Botello, Jr."
"2021-09-15","AZD","1","Dirt","Fearlously Ivory"," 7 ","7","10-1","Mark Jasso","John Allred"
"2021-09-15","AZD","1","Dirt","Remember Denny"," 8 ","8","20-1","Kevin Carbajal","Jesus Torres-Casas"
"2021-09-15","AZD","1","Dirt","Abc Nalaki"," 9 ","9","8-1","Jacquelyn Bobroff","Lin Melton"
"2021-09-15","AZD","1","Dirt","Mr Icon Six","10 ","10","10-1","Jesus Osuna","Benito Guillen Vega"
"2021-09-15","AZD","1","Dirt","Rockn Dynasty","11 ","11","8-1","Esgar Ramirez","Leonel Gonzalez"
"2021-09-15","AZD","1","Dirt","Aseparateindividual","12 ","12","12-1","Mark Jasso","Heraclio Botello, Jr."
"2021-09-15","AZD","2","Dirt","Fastrak Required"," 1 ","1","8-1","Aaron Belloc","Antonio Soto"
"2021-09-15","AZD","2","Dirt","Golden Boy Gonza"," 2 ","2","9-2","Mark Jasso","Guillermo Morales"
"2021-09-15","AZD","2","Dirt","Tres a Jess"," 3 ","3","6-1","Elias Gutierrez","Heraclio Botello, Jr."
"2021-09-15","AZD","2","Dirt","Republic Anne"," 4 ","4","5-1","Emilio Tapia","Jesus Olivas-Valenzuela"
"2021-09-15","AZD","2","Dirt","Arizona Chrome"," 5 ","5","20-1","Joseph Belloc, Jr.","Antonio Ballesteros"
