"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-07-05","BEL","CLAIMING($16,000) ","1","All About Reyana","15-1"," 4 ","4","FTL","Orb"
"2020-07-05","BEL","MAIDEN SPECIAL WEIGHT ","2","Sing Me Home (GB)","3-1"," 2 ","2","FTL","Muhaarar*GB"
"2020-07-05","BEL","MAIDEN SPECIAL WEIGHT ","2","Rivendell","6-1"," 7 ","7","FTL","Lemon Drop Kid"
"2020-07-05","BEL","MAIDEN CLAIMING($40,000) ","5","Anyoneelsebutyou","8-1","11 ","11","FTL","Superestrella"
"2020-07-05","BEL","ALLOWANCE OPTIONAL CLAIMING($62,500) ","7","She's Got You (GB)","4-1"," 8 ","8","FTL","Kingman*GB"
"2020-07-05","BEL","ALLOWANCE OPTIONAL CLAIMING($80,000) ","9","Delaware (GB)","5-1"," 2 ","2","FTL","Frankel*GB"
"2020-07-05","BEL","MAIDEN SPECIAL WEIGHT ","10","Every Minute","15-1"," 3 ","3","FTL","Carpe Diem"
"2020-07-05","GIL","MAIDEN ","1","Dr Serendipity","5-2"," 1 ","1","FTL","Serendipity Shake"
"2020-07-05","GIL","MAIDEN ","1","Zoomin to the Front","3-1"," 4 ","4","FTL","Zoomin for Bux"
"2020-07-05","GIL","MAIDEN ","1","Geh Coronas Dreamer","5-1"," 5 ","5","FTL","Imperial Corona"
"2020-07-05","GIL","TRIALS ","3","A Rebels Secret","8-1"," 2 ","2","FTL","No Secrets Here"
"2020-07-05","GIL","TRIALS ","3","Just Call Me Sis","4-1"," 3 ","3","FTL","Carters Cartel"
"2020-07-05","GIL","TRIALS ","3","Coquettish","6-1"," 4 ","4","FTL","Ivory James"
"2020-07-05","GIL","TRIALS ","3","This Chic Gotta Gun","5-1"," 5 ","5","FTL","Boknaai"
"2020-07-05","GIL","TRIALS ","3","Jess a Dashin Angela","10-1"," 7 ","7","FTL","Dash Master Jess"
"2020-07-05","GIL","TRIALS ","3","Racygol","15-1"," 8 ","8","FTL","Gol to Go"
"2020-07-05","GIL","TRIALS ","3","Shez Iconic","12-1"," 9 ","9","FTL","Texas Icon"
"2020-07-05","GIL","TRIALS ","4","American Hostile","8-1"," 1 ","1","FTL","One Famous Diamond"
"2020-07-05","GIL","TRIALS ","4","Shez Serendipity","10-1"," 2 ","2","FTL","Serendipity Shake"
"2020-07-05","GIL","TRIALS ","4","Dashing Big Daddy","6-1"," 3 ","3","FTL","Big Daddy Cartel"
"2020-07-05","GIL","TRIALS ","4","Rogue Won","8-1"," 4 ","4","FTL","Freighttrain B"
"2020-07-05","GIL","TRIALS ","4","Lc Tapatio","4-1"," 5 ","5","FTL","The Louisiana Cartel"
"2020-07-05","GIL","TRIALS ","4","Tuff Buddy","12-1"," 6 ","6","FTL","Royal Quick Dash"
"2020-07-05","GIL","TRIALS ","4","Jj Krash","5-1"," 8 ","8","FTL","Krash Cartel"
"2020-07-05","GIL","TRIALS ","5","Al Jabari","12-1"," 2 ","2","FTL","What the Buck"
"2020-07-05","GIL","TRIALS ","5","Paloma On Fire","5-1"," 6 ","6","FTL","Pyc Paint Your Wagon"
"2020-07-05","GIL","TRIALS ","6","Threee Kings Gift","6-1"," 1 ","1","FTL","Brace for Bernal"
"2020-07-05","GIL","TRIALS ","6","Cr El Gallero","15-1"," 2 ","2","FTL","Inseperable"
"2020-07-05","GIL","TRIALS ","6","Jumping Fire Jmg","15-1"," 3 ","3","FTL","Weed Killer"
"2020-07-05","GIL","TRIALS ","6","Pyc Painted Streaker","10-1"," 4 ","4","FTL","Pyc Paint Your Wagon"
"2020-07-05","GIL","TRIALS ","6","Jessies Cache","4-1"," 9 ","9","FTL","One Sweet Jess"
"2020-07-05","GIL","TRIALS ","7","Tres Ferraris","8-1"," 1 ","1","FTL","Tres Seis"
"2020-07-05","GIL","TRIALS ","7","Secret Revalation","12-1"," 2 ","2","FTL","Hez Our Secret"
"2020-07-05","GIL","TRIALS ","7","The Comish","15-1"," 3 ","3","FTL","Volcom"
"2020-07-05","GIL","TRIALS ","7","One Handsome Too","8-1"," 4 ","4","FTL","One Handsome Man"
"2020-07-05","GIL","TRIALS ","7","Ojd Chavela J","4-1"," 5 ","5","FTL","Valiant Hero"
"2020-07-05","GIL","TRIALS ","7","Dac Timetoshine","5-1"," 6 ","6","FTL","Ec Jet One"
"2020-07-05","GIL","TRIALS ","7","Ozuna","6-1"," 8 ","8","FTL","Mighty B Valiant"
"2020-07-05","GIL","TRIALS ","8","Cartels Hitman","8-1"," 1 ","1","FTL","The Louisiana Cartel"
"2020-07-05","GIL","TRIALS ","8","Jaks Cherry Pop","12-1"," 6 ","6","FTL","Chickie Cherry Cola"
"2020-07-05","GIL","TRIALS ","8","It Pays to Shine","10-1"," 7 ","7","FTL","Mr Einstein"
"2020-07-05","GIL","MAIDEN ","9","Chief Storm Charmer","20-1"," 5 ","5","FTL","Chief Corona"
"2020-07-05","GIL","MAIDEN ","9","One Famous Gentlemen","10-1"," 6 ","6","FTL","One Famous Kelly"
"2020-07-05","GIL","MAIDEN ","9","Arriba La Vicky","20-1"," 9 ","9","FTL","Mr Ottyes"
"2020-07-05","GP","MAIDEN CLAIMING($20,000) ","1","Global Vision","15-1"," 6 ","6","FTL","Pioneerof the Nile"
"2020-07-05","GP","MAIDEN SPECIAL WEIGHT ","2","Sinister","3-1"," 3 ","3","FTL","Khozan"
"2020-07-05","GP","MAIDEN SPECIAL WEIGHT ","2","Just Like Mike","6-1"," 7 ","7","FTL","Handsome Mike"
"2020-07-05","GP","MAIDEN SPECIAL WEIGHT ","11","Scamper Along","12-1"," 7 ","7","FTL","Flat Out"
"2020-07-05","LA","MAIDEN CLAIMING($6,250) ","3","Czech Ala Foose","8-1"," 5 ","5","FTL","Foose"
"2020-07-05","LA","MAIDEN CLAIMING($6,250) ","3","Neon Moon Shine","5-1"," 7 ","7","FTL","Jess My Moon"
"2020-07-05","LA","MAIDEN CLAIMING($6,250) ","3","Verbose","4-1"," 8 ","8","FTL","Seperate Interest"
"2020-07-05","LA","MAIDEN ","4","Look Thru the Fire","15-1"," 1 ","1","FTL","One Famous Eagle"
"2020-07-05","LA","MAIDEN ","5","Juan to Watch","8-1"," 3 ","3","FTL","Seperate Interest"
"2020-07-05","LS","MAIDEN SPECIAL WEIGHT ","4","Uptownblingithome","15-1"," 1 ","1","FTL","Too Much Bling"
"2020-07-05","LS","MAIDEN SPECIAL WEIGHT ","4","Perfect Swing","6-1"," 4 ","4","FTL","Street Move"
"2020-07-05","LS","MAIDEN SPECIAL WEIGHT ","4","Gidget","3-1"," 5 ","5","FTL","Expect a Lot"
"2020-07-05","LS","MAIDEN CLAIMING($15,000) ","5","Euro Belle","15-1"," 4 ","4","FTL","Euroears"
"2020-07-05","LS","MAIDEN CLAIMING($15,000) ","5","Bellerive","15-1"," 9 ","9","FTL","High Cotton"
"2020-07-05","LS","MAIDEN CLAIMING($15,000) ","5","Really Shakin","8-1","11 ","11","FTL","Shakin It Up"
"2020-07-05","LS","MAIDEN CLAIMING($15,000) ","5","Good Fight","5-1","12 ","12","FTL","Afleet Alex"
"2020-07-05","LS","Texas Stallion S. Pan Zareta Division","6","Trinity Queen","10-1"," 2 ","2","FTL","Congaree"
"2020-07-05","LS","Texas Stallion S. Pan Zareta Division","6","Crescendo Bling","20-1"," 3 ","3","FTL","Too Much Bling"
"2020-07-05","LS","Texas Stallion S. Pan Zareta Division","6","Swift Red Bird","10-1"," 5 ","5","FTL","Grasshopper"
"2020-07-05","LS","Texas Stallion S. Pan Zareta Division","6","Soundslikeawinner","15-1"," 6 ","6","FTL","Too Much Bling"
"2020-07-05","LS","Texas Stallion S. Pan Zareta Division","6","Missheartbreaker","15-1"," 8 ","8","FTL","Crossbow"
"2020-07-05","LS","Texas Stallion S. Staunch Avenger Division","9","A Hunk of Heaven","20-1"," 1 ","1","FTL","The Hunk"
"2020-07-05","LS","Texas Stallion S. Staunch Avenger Division","9","Appeal Guy","15-1"," 4 ","4","FTL","Littleexpectations"
"2020-07-05","LS","Texas Stallion S. Staunch Avenger Division","9","Carbon Stryker","5-1"," 5 ","5","FTL","Crossbow"
"2020-07-05","MNR","MAIDEN SPECIAL WEIGHT ","4","Kamala","5-2"," 3 ","3","FTL","I Want Revenge"
"2020-07-05","MNR","MAIDEN SPECIAL WEIGHT ","4","Blaze of Joy","9-2"," 5 ","5","FTL","Commissioner"
"2020-07-05","MNR","MAIDEN SPECIAL WEIGHT ","4","Gottagotogetmydo","3-1"," 7 ","7","FTL","Atreides"
