"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-08-07","AP","MAIDEN SPECIAL WEIGHT ","4","Dewy's Hit","6-1"," 2 ","2","FTL","Hit It a Bomb"
"2020-08-07","AP","MAIDEN SPECIAL WEIGHT ","4","Invisible War","5-2"," 3 ","3","FTL","Exaggerator"
"2020-08-07","AP","MAIDEN SPECIAL WEIGHT ","4","The Right Stuff (GB)","7-5"," 4 ","4","FTL","Sea The Stars*Ire"
"2020-08-07","AP","MAIDEN CLAIMING($7,500) ","7","Z U Now","5-1"," 2 ","2","FTL","Warrior's Reward"
"2020-08-07","BTP","MAIDEN CLAIMING($12,500) ","3","Mads","5-1"," 2 ","2","FTL","Cross Traffic"
"2020-08-07","BTP","MAIDEN CLAIMING($5,000) ","8","Real Late","12-1"," 7 ","7","FTL","Real Solution"
"2020-08-07","EQA","MAIDEN CLAIMING($10,000) ","4","Eagles Dawn","20-1"," 2 ","2","FTL","Tiznow"
"2020-08-07","EVD","MAIDEN CLAIMING($5,000) ","1","Starvictory","20-1"," 9 ","9","FTL","Star Guitar"
"2020-08-07","EVD","MAIDEN SPECIAL WEIGHT ","3","Armed Missile","8-1"," 6 ","6","FTL","Keep Up"
"2020-08-07","EVD","MAIDEN SPECIAL WEIGHT ","3","Sikum","5-2"," 7 ","7","FTL","Bayern"
"2020-08-07","EVD","MAIDEN SPECIAL WEIGHT ","3","Hennys Grinning","6-1"," 8 ","8","FTL","New Year's Day"
"2020-08-07","EVD","MAIDEN CLAIMING($5,000) ","5","Blue Ridge Bodi","5-2"," 9 ","9","FTL","Bodemeister"
"2020-08-07","GG","MAIDEN CLAIMING($8,000) ","3","Year of the Ox","10-1"," 1 ","1","FTL","Oxbow"
"2020-08-07","GG","MAIDEN CLAIMING($8,000) ","3","Shotatthechamp","10-1"," 4 ","4","FTL","Champ Pegasus"
"2020-08-07","GG","MAIDEN CLAIMING($18,000) ","5","Kayda","10-1"," 9 ","9","FTL","Curlin"
"2020-08-07","GP","MAIDEN CLAIMING($20,000) ","4","Cross Tea","15-1"," 1 ","1","FTL","Cross Traffic"
"2020-08-07","GP","ALLOWANCE OPTIONAL CLAIMING($25,000) ","6","Cambre","20-1"," 1 ","1","FTL","Arch"
"2020-08-07","GP","MAIDEN CLAIMING($10,000) ","9","Eagles Dawn","20-1"," 2 ","2","FTL","Tiznow"
"2020-08-07","LA","MAIDEN ","7","Go to Girl","6-1"," 6 ","6","FTL","Favorite Cartel"
"2020-08-07","LA","MAIDEN ","7","Divas Cartel","8-1"," 7 ","7","FTL","Favorite Cartel"
"2020-08-07","LA","MAIDEN ","7","Dayshego","5-1"," 8 ","8","FTL","Seperate Interest"
"2020-08-07","LRL","MAIDEN CLAIMING($10,000) ","3","Ms. Haiti","15-1"," 6 ","6","FTL","Petionville"
"2020-08-07","LRL","WAIVER MAIDEN CLAIMING($35,000) ","5","Commanding General","15-1"," 4 ","4","FTL","Buffum"
"2020-08-07","LRL","WAIVER MAIDEN CLAIMING($35,000) ","5","Da Money","15-1"," 6 ","6","FTL","Imagining"
"2020-08-07","MTH","MAIDEN CLAIMING($20,000) ","1","Choclate Bodie",""," 6 ","6","FTL","Bodemeister"
"2020-08-07","MTH","MAIDEN SPECIAL WEIGHT ","5","Moon Unit Zapper",""," 1 ","1","FTL","Ghostzapper"
"2020-08-07","MTH","MAIDEN SPECIAL WEIGHT ","5","Cool Stuff",""," 8 ","8","FTL","Tapiture"
"2020-08-07","PEN","MAIDEN CLAIMING($22,500) ","4","Doc Meeks","12-1"," 3 ","3","FTL","Hat Trick*Jpn"
"2020-08-07","RET","MAIDEN CLAIMING($5,000) ","1","Dots Your Eyes","8-1"," 1 ","1","FTL","Wicked George"
"2020-08-07","RET","MAIDEN CLAIMING($5,000) ","3","Spesial Wagon","20-1"," 5 ","5","FTL","Sixes Wagon"
"2020-08-07","RET","MAIDEN ","5","Th Dancing Destoni","20-1"," 1 ","1","FTL","Racy Casanova"
"2020-08-07","RET","ALLOWANCE ","8","Muneco Cat","12-1"," 1 ","1","FTL","Capo de Capi"
"2020-08-07","RET","ALLOWANCE ","8","Jo Shake Em","8-1"," 4 ","4","FTL","Royal Shake Em"
"2020-08-07","RET","MAIDEN ","10","Prospect Wagon","6-1"," 2 ","2","FTL","Pyc Paint Your Wagon"
"2020-08-07","RET","MAIDEN ","10","Lightnins Boy","15-1"," 8 ","8","FTL","First Prize Doc"
"2020-08-07","RUI","MAIDEN CLAIMING($6,500) ","10","Sun Treader","15-1"," 5 ","5","FTL","Competitive Edge"
"2020-08-07","SAR","MAIDEN CLAIMING($75,000) ","4","Mischief Reigns","12-1"," 3 ","3","FTL","Into Mischief"
"2020-08-07","SAR","MAIDEN CLAIMING($75,000) ","4","Hot Button","3-1"," 6 ","6","FTL","Summer Front"
"2020-08-07","SAR","MAIDEN CLAIMING($40,000) ","10","Microcap","7-2","10 ","10","FTL","Wicked Strong"
