"Track","RaceNumber","HorsesRunning"
"AP","5","9"
"AP","8","12"
"BEA","1","9"
"BEA","2","11"
"BEA","4","9"
"BEA","6","12"
"BEA","8","12"
"BEA","10","10"
"BEA","12","13"
"BEA","13","13"
"BEL","1","12"
"BEL","2","13"
"BEL","4","9"
"BEL","5","14"
"BEL","6","11"
"BEL","9","12"
"BEL","10","9"
"BEL","11","13"
"BEL","12","13"
"BEL","13","13"
"BES","1","9"
"BTP","4","9"
"BTP","7","11"
"BTP","8","9"
"CD","4","10"
"CD","7","9"
"CD","9","16"
"CT","4","10"
"CT","6","12"
"CT","8","12"
"EQA","1","14"
"EQA","2","9"
"EQC","3","9"
"EQC","4","10"
"EQD","1","12"
"EQD","2","9"
"EQD","3","10"
"EQE","1","12"
"EQF","1","9"
"EVD","3","9"
"EVD","5","10"
"EVD","7","11"
"EVD","9","12"
"FMT","7","10"
"FMT","9","9"
"FMT","10","10"
"GG","8","10"
"GP","1","10"
"GP","2","10"
"GP","5","10"
"GP","6","9"
"GP","9","15"
"HOU","5","10"
"HOU","6","10"
"HOU","7","10"
"HOU","8","10"
"HOU","9","10"
"HOU","10","10"
"HPO","3","9"
"LS","1","9"
"LS","4","12"
"LS","6","12"
"LS","7","9"
"LS","8","10"
"LS","9","10"
"MTH","5","11"
"PEN","3","11"
"PIM","5","9"
"PIM","8","14"
"RUI","1","10"
"RUI","2","9"
"RUI","3","10"
"RUI","4","9"
"RUI","5","10"
"RUI","6","10"
"RUI","7","10"
"RUI","8","9"
"RUI","9","10"
"RUI","10","10"
"RUI","11","9"
"SA","8","9"
"SPL","2","12"
"SPL","3","9"
"SPL","4","12"
