"Track","RaceNumber","HorsesRunning"
"DED","1","10"
"DED","3","10"
"DED","5","10"
"DED","7","9"
"DED","8","12"
"DED","9","10"
"FG","1","11"
"FG","2","11"
"FG","4","16"
"FG","6","16"
"FG","8","10"
"FG","9","10"
"MVR","2","9"
"MVR","3","9"
"MVR","4","10"
"MVR","5","9"
"MVR","6","9"
"MVR","7","10"
"MVR","8","10"
"MVR","9","10"
"PRX","1","9"
"PRX","2","9"
"PRX","4","10"
"PRX","5","10"
"PRX","6","12"
"PRX","7","12"
"PRX","8","10"
"PRX","9","11"
"PRX","10","11"
"PRX","11","16"
"TUP","4","9"
"TUP","8","11"
"TUP","9","9"
