"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-11-02","IND","MAIDEN SPECIAL WEIGHT ","6","Xietelehuas","20-1"," 5 ","5","FTL","Americain"
"2020-11-02","IND","MAIDEN SPECIAL WEIGHT ","6","Kinetic Sky","4-1"," 7 ","7","FTL","Runhappy"
"2020-11-02","IND","MAIDEN SPECIAL WEIGHT ","6","Cinnamon Bay","2-1"," 8 ","8","FTL","Bernardini"
"2020-11-02","IND","MAIDEN CLAIMING($5,000) ","8","Misty Mine","12-1"," 4 ","4","FTL","Discreetly Mine"
"2020-11-02","MNR","MAIDEN SPECIAL WEIGHT ","1","Ed","2-1","5  ","5","FTL","Tapiture"
"2020-11-02","MNR","MAIDEN SPECIAL WEIGHT ","1","Texas Jimmy","20-1","10 ","10","FTL","Texas Red"
"2020-11-02","MNR","MAIDEN SPECIAL WEIGHT ","2","Cake and Eat It To","20-1"," 7 ","7","FTL","Bodemeister"
"2020-11-02","MNR","MAIDEN SPECIAL WEIGHT ","2","Smokin City","10-1"," 9 ","9","FTL","Majestic City"
"2020-11-02","PRX","MAIDEN SPECIAL WEIGHT ","5","Elf's Tune","15-1"," 9 ","9","FTL","Show Tune"
"2020-11-02","ZIA","MAIDEN CLAIMING($15,000) ","3","Crackerjack Jess","12-1"," 5 ","5","FTL","Jess a Chicks"
"2020-11-02","ZIA","MAIDEN CLAIMING($10,000) ","5","Latenite Gold","12-1"," 3 ","3","FTL","Slew's Pot of Gold"
"2020-11-02","ZIA","MAIDEN CLAIMING($10,000) ","5","Bright Way","10-1"," 9 ","9","FTL","Right Rigger"
