"Track","RaceNumber","HorsesRunning"
"AP","6","9"
"AP","7","9"
"DMR","3","11"
"DMR","4","9"
"DMR","5","12"
"DMR","6","13"
"DMR","7","12"
"DMR","9","10"
"DMR","10","14"
"ELP","5","9"
"ELP","6","10"
"ELP","8","10"
"EMD","8","9"
"FMT","4","10"
"FMT","8","9"
"FMT","9","10"
"FMT","10","10"
"FMT","11","10"
"FMT","12","10"
"GF","1","9"
"GG","2","9"
"GG","5","10"
"GG","6","10"
"GG","8","9"
"GG","9","9"
"GP","3","12"
"GP","5","12"
"GP","10","12"
"MNR","1","9"
"MR","4","9"
"MR","5","14"
"MTH","3","9"
"MTH","5","10"
"MTH","7","10"
"MTH","9","12"
"PIM","2","9"
"PIM","4","11"
"PIM","6","13"
"PRM","9","10"
"PRM","10","12"
"RUI","1","10"
"RUI","3","10"
"RUI","8","12"
"RUI","10","10"
"RUI","11","10"
"SAR","2","12"
"SAR","3","10"
"SAR","5","16"
"SAR","8","16"
"SAR","10","9"
"WYO","1","10"
"WYO","4","10"
"WYO","9","10"
"WYO","10","9"
