"Track","RaceNumber","HorsesRunning"
"AQU","2","9"
"AQU","6","12"
"AQU","8","12"
"AQU","9","11"
"FG","2","9"
"FG","6","15"
"FG","8","10"
"FG","9","9"
"GP","1","10"
"GP","2","10"
"GP","5","9"
"GP","6","16"
"GP","8","16"
"GP","9","12"
"GP","10","16"
"HAW","4","9"
"HAW","6","11"
"HAW","7","9"
"HAW","8","9"
"HAW","9","12"
"LRC","3","12"
"LRC","4","12"
"LRC","6","9"
"LRC","7","10"
"LRC","8","10"
"LRC","9","12"
"LRL","3","9"
"LRL","5","10"
"LRL","6","11"
"LRL","8","9"
"MNR","1","9"
"MNR","5","10"
"MNR","7","9"
"MNR","9","11"
