"Track","RaceNumber","HorsesRunning"
"CT","8","9"
"DED","2","12"
"DED","3","9"
"DED","4","11"
"DED","5","9"
"DED","6","10"
"DED","7","12"
"DED","8","11"
"DED","9","12"
"DED","10","12"
"DEL","8","10"
"EVD","8","10"
"FL","9","9"
"IND","8","11"
"IND","9","9"
"KEE","1","10"
"KEE","2","15"
"KEE","3","9"
"KEE","4","9"
"KEE","5","16"
"KEE","7","14"
"KEE","8","14"
"MNR","8","9"
"MVR","1","9"
"MVR","5","10"
"MVR","8","9"
"PEN","3","10"
"PRX","4","11"
"PRX","5","14"
"PRX","6","9"
"PRX","7","11"
"PRX","8","11"
"PRX","9","14"
"PRX","10","14"
"RP","2","9"
"RP","3","9"
"RP","4","9"
"RP","5","11"
"RP","6","13"
"RP","7","10"
"RP","9","12"
