"Track","RaceNumber","HorsesRunning"
"ALB","5","9"
"ALB","6","12"
"ALB","7","10"
"ALB","9","11"
"ALB","10","12"
"ARP","1","9"
"ARP","3","9"
"ARP","5","12"
"BTP","6","9"
"BTP","7","11"
"BTP","8","10"
"CBY","6","9"
"CBY","8","9"
"CNL","2","9"
"CNL","5","14"
"CNL","7","9"
"CNL","9","14"
"DEL","5","14"
"DEL","7","12"
"DEL","8","9"
"EMD","5","10"
"EMD","7","9"
"EMD","8","10"
"EMD","9","10"
"EMD","10","9"
"EMD","11","9"
"EVD","1","10"
"EVD","3","10"
"EVD","4","12"
"EVD","5","13"
"EVD","6","9"
"EVD","7","12"
"EVD","8","10"
"EVD","9","10"
"FL","8","14"
"IND","4","10"
"IND","6","13"
"IND","7","10"
"IND","8","14"
"IND","9","12"
"IND","10","12"
"LAD","3","9"
"LAD","5","14"
"LAD","7","9"
"MNR","1","12"
"MNR","4","9"
"MNR","9","10"
"PEN","1","9"
"PEN","2","12"
"PEN","3","12"
"PEN","6","11"
"PEN","8","10"
"PEN","10","11"
"PEN","11","12"
"PID","2","13"
"PID","4","9"
"PID","8","12"
"PRX","4","13"
"PRX","6","9"
"PRX","8","11"
"PRX","10","11"
"SAR","1","9"
"SAR","5","9"
"SAR","6","10"
"SAR","8","10"
"SAR","9","16"
"TDN","8","11"
