"Track","RaceNumber","HorsesRunning"
"FL","3","9"
"FL","5","9"
"FL","6","10"
"FL","7","10"
"FL","8","9"
"GRP","3","9"
"GRP","7","10"
"IND","4","14"
"IND","6","14"
"IND","7","13"
"IND","8","14"
"IND","9","14"
"IND","10","12"
"MNR","1","14"
"MNR","2","10"
"MNR","5","9"
"MNR","7","12"
"MNR","9","14"
"PID","1","9"
"PID","2","10"
"PID","3","9"
"PID","4","14"
"PID","5","10"
"PID","6","11"
"PID","7","11"
"PID","9","14"
"PRX","2","9"
"PRX","4","12"
"PRX","5","11"
"PRX","6","9"
"PRX","7","15"
"PRX","8","9"
"PRX","10","14"
"TDN","1","13"
"ZIA","1","10"
"ZIA","2","10"
"ZIA","3","10"
"ZIA","4","10"
"ZIA","5","11"
"ZIA","8","10"
"ZIA","9","9"
"ZIA","10","10"
