"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-11-27","DED","MAIDEN SPECIAL WEIGHT ","3","Fortheloveoflucy","20-1"," 3 ","3","FTL","Tight Grip"
"2020-11-27","DED","MAIDEN SPECIAL WEIGHT ","3","Birdie Call","20-1"," 4 ","4","FTL","Captain Countdown"
"2020-11-27","DED","MAIDEN SPECIAL WEIGHT ","3","Merenica Mojo","15-1"," 5 ","5","FTL","Bradester"
"2020-11-27","DED","MAIDEN SPECIAL WEIGHT ","3","Isolation","8-1"," 7 ","7","FTL","Guilt Trip"
"2020-11-27","DED","MAIDEN SPECIAL WEIGHT ","3","Track Smart","8-1"," 8 ","8","FTL","Half Ours"
"2020-11-27","DED","MAIDEN SPECIAL WEIGHT ","3","Jus My Imagination","6-1"," 9 ","9","FTL","Chatain"
"2020-11-27","DED","MAIDEN SPECIAL WEIGHT ","3","Enduring Peace","15-1","12 ","12","FTL","Lewis Michael"
"2020-11-27","DMR","MAIDEN SPECIAL WEIGHT ","1","Bushido's Way","20-1"," 3 ","3","FTL","First Samurai"
"2020-11-27","FG","MAIDEN CLAIMING($25,000) ","5","Roger's World","10-1","4  ","3","FTL","Roger That"
"2020-11-27","FG","MAIDEN CLAIMING($25,000) ","5","Dowling","20-1","9  ","10","FTL","Whambam"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","6","Carbis Bay","6-1"," 1 ","1","FTL","Curlin"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","6","Wicked Bisou","6-1"," 2 ","2","FTL","Wicked Strong"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","6","Stillchargingmaria","5-2"," 3 ","3","FTL","Pioneerof the Nile"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","6","Social Dilemma","2-1"," 4 ","4","FTL","Medaglia d'Oro"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","6","Latte Dolce","7-2"," 5 ","5","FTL","Nyquist"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","6","Beyond Heavenly","6-1"," 6 ","6","FTL","Uncle Mo"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","8","Smokey Harbor","6-1","1  ","1","FTL","Mineshaft"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","8","Rockdale","6-1","1A ","6","FTL","Street Sense"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","8","Blameworthy","8-1"," 2 ","2","FTL","Blame"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","8","Unitedandresolute","7-2"," 3 ","3","FTL","Violence"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","8","Rightandjust","6-1"," 4 ","4","FTL","Awesome Again"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","8","Swiftsure","3-1"," 5 ","5","FTL","Uncle Mo"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","8","Fieldstone","15-1","6  ","7","FTL","Dialed In"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","8","River's Raging","20-1","7  ","8","FTL","Upstart"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","8","Boyo","8-1","8  ","9","FTL","Into Mischief"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","8","Eastside Cool","8-1","9  ","10","FTL","Frosted"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","9","Cajun Cannon","5-1"," 1 ","1","FTL","Half Ours"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","9","War Savvy","8-1"," 3 ","3","FTL","Air Force Blue"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","9","Your Time's Coming","15-1"," 4 ","4","FTL","Jimmy Creed"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","9","Ballinonabudjet","20-1"," 5 ","5","FTL","Sky Kingdom"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","9","Father Goose","8-1"," 6 ","6","FTL","Violence"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","9","Fifty Protection","8-1"," 7 ","7","FTL","Macho Uno"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","9","K T's Jilted Groom","6-1"," 8 ","8","FTL","Run Away and Hide"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","9","Smittys Patriarch","12-1"," 9 ","9","FTL","Custom for Carlos"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","9","Captain Ziggy","12-1","10 ","10","FTL","Outwork"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","9","Nosy Banker","12-1","11 ","11","FTL","Jess's Dream"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","9","Swot Analysis","8-1","12 ","12","FTL","Anchor Down"
"2020-11-27","FG","MAIDEN SPECIAL WEIGHT ","9","Martinized","12-1","16 ","16","FTL","Astrology"
"2020-11-27","GPW","MAIDEN CLAIMING($10,000) ","3","Deal Two","15-1"," 2 ","2","FTL","Gone Astray"
"2020-11-27","HAW","ALLOWANCE ","8","Tap's Lullaby","30-1"," 5 ","5","FTL","Brahms"
"2020-11-27","PEN","MAIDEN CLAIMING($7,500) ","10","Trusted Redemption","12-1"," 6 ","6","FTL","Redeemed"
"2020-11-27","PEN","MAIDEN CLAIMING($7,500) ","10","Naughty Corinthian","15-1"," 7 ","7","FTL","Corinthian"
"2020-11-27","PEN","MAIDEN CLAIMING($7,500) ","10","Wickedly True","15-1"," 8 ","8","FTL","Wicked Strong"
"2020-11-27","PEN","MAIDEN CLAIMING($7,500) ","10","Dig It","15-1","10 ","10","FTL","Golddigger's Boy"
"2020-11-27","RP","MAIDEN CLAIMING($7,500) ","2","Evil Angel","30-1","11 ","11","FTL","Pollard's Vision"
"2020-11-27","RP","MAIDEN SPECIAL WEIGHT ","9","Pletcher","5-1"," 3 ","3","FTL","Jack Milton"
"2020-11-27","RP","MAIDEN SPECIAL WEIGHT ","9","Tiznows Grandson","20-1"," 4 ","4","FTL","Home of the Brave"
"2020-11-27","RP","MAIDEN SPECIAL WEIGHT ","9","Junesandra","6-1"," 6 ","6","FTL","Super Saver"
"2020-11-27","RP","MAIDEN SPECIAL WEIGHT ","9","Tillis","4-1"," 7 ","7","FTL","Kantharos"
"2020-11-27","RP","MAIDEN SPECIAL WEIGHT ","9","Give It Everything","10-1"," 9 ","9","FTL","Bradester"
"2020-11-27","TAM","MAIDEN CLAIMING($8,000) ","7","Sugar Britches","20-1"," 6 ","6","FTL","Soldat"
