"Track","RaceNumber","HorsesRunning"
"CNL","2","10"
"CNL","5","11"
"CNL","6","11"
"CNL","7","12"
"CNL","8","10"
"CNL","9","14"
"CNL","10","9"
"CNL","11","13"
"DED","1","9"
"DED","3","10"
"DED","4","10"
"DED","5","10"
"DED","6","10"
"DED","7","10"
"DED","8","10"
"DED","9","10"
"DEL","4","13"
"DEL","8","10"
"FL","5","9"
"FL","8","10"
"IND","7","10"
"IND","8","12"
"IND","9","9"
"LAD","3","12"
"LAD","5","14"
"LAD","7","9"
"MNR","3","9"
"MNR","8","10"
"PID","4","14"
"PID","6","11"
"PID","8","10"
"PRX","4","10"
"PRX","5","9"
"PRX","6","15"
"PRX","8","16"
"PRX","9","9"
"PRX","10","11"
"TDN","2","10"
